,Unnamed: 0,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us,decode_in_isolation_us,prefill_in_isolation_us,baseline_avg_decode_duration_us,baseline_avg_prefill_duration_us,baseline_decode_in_isolation_us,baseline_prefill_in_isolation_us,avg_final_overlap_pct_nonzero
2725,2725,prefill_and_decode,4.0,512.0,4.0,2048.0,160.0,,14.433,4.303333333333334,18.73633333333333,242.849,17.454333333333334,244.466,19.230666666666668,126.38233333333334,16.236666666666665,128.15933333333334,0.0
2726,2726,prefill_and_decode,4.0,512.0,4.0,2048.0,32.0,,32.11366666666667,3.9286666666666665,36.04233333333333,126.11533333333334,34.99966666666667,124.792,19.230666666666668,126.38233333333334,16.236666666666665,128.15933333333334,0.0
2727,2727,prefill_and_decode,4.0,512.0,4.0,2048.0,64.0,,21.249,4.905,26.154,153.431,24.229,156.70533333333333,19.230666666666668,126.38233333333334,16.236666666666665,128.15933333333334,0.0
2728,2728,prefill_and_decode,4.0,512.0,4.0,2048.0,96.0,,12.588666666666668,4.303000000000001,16.89166666666667,182.564,16.023333333333333,185.9186666666667,19.230666666666668,126.38233333333334,16.236666666666665,128.15933333333334,0.0
2729,2729,prefill_and_decode,4.0,512.0,4.0,256.0,128.0,,8.646,3.808666666666667,12.454666666666668,213.52866666666668,10.357333333333331,215.2793333333333,14.072333333333331,125.661,10.998666666666669,128.15933333333334,0.0
2730,2730,prefill_and_decode,4.0,512.0,4.0,256.0,160.0,,9.100666666666667,5.038,14.138666666666667,243.036,12.081,244.466,14.072333333333331,125.661,10.998666666666669,128.15933333333334,0.0
2731,2731,prefill_and_decode,4.0,512.0,4.0,256.0,32.0,,12.896,4.489999999999999,17.386,126.944,15.769333333333332,124.792,14.072333333333331,125.661,10.998666666666669,128.15933333333334,0.0
2732,2732,prefill_and_decode,4.0,512.0,4.0,256.0,64.0,,8.74,4.249666666666667,12.989666666666668,155.30166666666665,12.508666666666668,156.70533333333333,14.072333333333331,125.661,10.998666666666669,128.15933333333334,0.0
2733,2733,prefill_and_decode,4.0,512.0,4.0,256.0,96.0,,8.953666666666665,3.968666666666667,12.922333333333333,184.03466666666668,12.321333333333332,185.9186666666667,14.072333333333331,125.661,10.998666666666669,128.15933333333334,0.0
2734,2734,prefill_and_decode,4.0,512.0,4.0,4096.0,128.0,,19.81866666666667,4.249666666666667,24.06833333333333,212.84733333333332,23.40033333333333,215.2793333333333,24.42933333333333,124.68533333333332,22.679,128.15933333333334,0.0
2735,2735,prefill_and_decode,4.0,512.0,4.0,4096.0,160.0,,18.842666666666663,4.29,23.132666666666665,240.87133333333333,24.482666666666667,244.466,24.42933333333333,124.68533333333332,22.679,128.15933333333334,0.0
2736,2736,prefill_and_decode,4.0,512.0,4.0,4096.0,32.0,,51.037,4.102666666666667,55.13966666666666,125.01966666666664,54.538,124.792,24.42933333333333,124.68533333333332,22.679,128.15933333333334,0.0
2737,2737,prefill_and_decode,4.0,512.0,4.0,4096.0,64.0,,34.23833333333334,3.768666666666667,38.007000000000005,152.843,38.00633333333333,156.70533333333333,24.42933333333333,124.68533333333332,22.679,128.15933333333334,0.0
2738,2738,prefill_and_decode,4.0,512.0,4.0,4096.0,96.0,,18.789666666666665,4.022666666666667,22.81233333333333,182.4706666666667,22.531333333333336,185.9186666666667,24.42933333333333,124.68533333333332,22.679,128.15933333333334,0.0
2739,2739,prefill_and_decode,4.0,512.0,4.0,512.0,128.0,,8.365666666666668,4.971666666666667,13.337333333333332,213.1676666666667,10.290666666666668,215.2793333333333,15.929333333333336,128.21333333333334,11.426666666666666,128.15933333333334,0.0
2740,2740,prefill_and_decode,4.0,512.0,4.0,512.0,160.0,,9.207666666666666,4.477,13.684666666666669,242.809,10.303666666666668,244.466,15.929333333333336,128.21333333333334,11.426666666666666,128.15933333333334,0.0
2741,2741,prefill_and_decode,4.0,512.0,4.0,512.0,32.0,,16.103333333333335,4.717666666666666,20.821,126.26266666666668,17.773666666666667,124.792,15.929333333333336,128.21333333333334,11.426666666666666,128.15933333333334,0.0
2742,2742,prefill_and_decode,4.0,512.0,4.0,512.0,64.0,,12.535666666666666,4.811,17.346666666666664,154.9813333333333,14.232666666666669,156.70533333333333,15.929333333333336,128.21333333333334,11.426666666666666,128.15933333333334,0.0
2743,2743,prefill_and_decode,4.0,512.0,4.0,512.0,96.0,,10.317333333333332,4.316333333333334,14.633666666666668,185.61133333333336,10.290333333333333,185.9186666666667,15.929333333333336,128.21333333333334,11.426666666666666,128.15933333333334,0.0
2744,2744,prefill_and_decode,4.0,512.0,4.0,8192.0,128.0,,33.730333333333334,4.45,38.18033333333334,212.767,37.325333333333326,215.2793333333333,37.379333333333335,124.592,38.515,128.15933333333334,0.0
2745,2745,prefill_and_decode,4.0,512.0,4.0,8192.0,160.0,,32.595,4.6370000000000005,37.232,241.15133333333333,38.368,244.466,37.379333333333335,124.592,38.515,128.15933333333334,0.0
2746,2746,prefill_and_decode,4.0,512.0,4.0,8192.0,32.0,,93.227,4.463666666666667,97.69066666666666,127.42533333333334,94.95066666666668,124.792,37.379333333333335,124.592,38.515,128.15933333333334,0.0
2747,2747,prefill_and_decode,4.0,512.0,4.0,8192.0,64.0,,62.15566666666666,4.303333333333334,66.45899999999999,154.99433333333334,66.606,156.70533333333333,37.379333333333335,124.592,38.515,128.15933333333334,0.0
2748,2748,prefill_and_decode,4.0,512.0,4.0,8192.0,96.0,,33.623666666666665,4.303333333333334,37.927,183.9143333333333,36.403,185.9186666666667,37.379333333333335,124.592,38.515,128.15933333333334,0.0
2749,2749,prefill_and_decode,4.0,512.0,64.0,1024.0,128.0,,65.336,5.880333333333333,71.21633333333332,211.404,71.59033333333332,215.2793333333333,37.272,124.43133333333331,39.491,128.15933333333334,0.0
2750,2750,prefill_and_decode,4.0,512.0,64.0,1024.0,160.0,,54.685,5.573,60.258,242.1146666666667,60.03099999999999,244.466,37.272,124.43133333333331,39.491,128.15933333333334,0.0
2751,2751,prefill_and_decode,4.0,512.0,64.0,1024.0,32.0,,268.04033333333336,12.241,280.2813333333333,128.18633333333332,273.1046666666667,124.792,37.272,124.43133333333331,39.491,128.15933333333334,51.461509850819255
2752,2752,prefill_and_decode,4.0,512.0,64.0,1024.0,64.0,,134.18733333333333,7.643999999999999,141.83133333333333,154.67366666666666,142.2853333333333,156.70533333333333,37.272,124.43133333333331,39.491,128.15933333333334,1.9986016019272972
2753,2753,prefill_and_decode,4.0,512.0,64.0,1024.0,96.0,,83.137,6.281333333333333,89.41833333333334,183.78066666666663,88.322,185.9186666666667,37.272,124.43133333333331,39.491,128.15933333333334,0.0
2754,2754,prefill_and_decode,4.0,512.0,64.0,2048.0,128.0,,99.06666666666666,5.88,104.94666666666666,211.61766666666665,104.78666666666668,215.2793333333333,49.473000000000006,125.39333333333332,49.09933333333333,128.15933333333334,0.0
2755,2755,prefill_and_decode,4.0,512.0,64.0,2048.0,160.0,,82.74933333333334,5.519333333333333,88.26866666666668,243.958,87.05266666666667,244.466,49.473000000000006,125.39333333333332,49.09933333333333,128.15933333333334,0.0
2756,2756,prefill_and_decode,4.0,512.0,64.0,2048.0,32.0,,414.8156666666666,11.44,426.2556666666666,125.07266666666668,423.68966666666665,124.792,49.473000000000006,125.39333333333332,49.09933333333333,128.15933333333334,81.01366364465275
2757,2757,prefill_and_decode,4.0,512.0,64.0,2048.0,64.0,,206.20533333333333,7.643666666666667,213.849,153.61833333333334,214.304,156.70533333333333,49.473000000000006,125.39333333333332,49.09933333333333,128.15933333333334,30.116484019726794
2758,2758,prefill_and_decode,4.0,512.0,64.0,2048.0,96.0,,125.58033333333331,6.308,131.88833333333332,182.3643333333333,132.022,185.9186666666667,49.473000000000006,125.39333333333332,49.09933333333333,128.15933333333334,0.0
2759,2759,prefill_and_decode,4.0,512.0,64.0,256.0,128.0,,26.13966666666667,6.428,32.56766666666667,211.083,32.48733333333333,215.2793333333333,22.144,127.692,18.977,128.15933333333334,0.0
2760,2760,prefill_and_decode,4.0,512.0,64.0,256.0,160.0,,23.827666666666666,5.986999999999999,29.81466666666666,243.477,27.53,244.466,22.144,127.692,18.977,128.15933333333334,0.0
2761,2761,prefill_and_decode,4.0,512.0,64.0,256.0,32.0,,105.60166666666667,11.252666666666665,116.85433333333334,125.72766666666666,115.05,124.792,22.144,127.692,18.977,128.15933333333334,0.0
2762,2762,prefill_and_decode,4.0,512.0,64.0,256.0,64.0,,54.23066666666666,7.376333333333332,61.60699999999999,154.07266666666666,62.90366666666667,156.70533333333333,22.144,127.692,18.977,128.15933333333334,0.0
2763,2763,prefill_and_decode,4.0,512.0,64.0,256.0,96.0,,35.97533333333333,6.468,42.44333333333333,184.756,41.36133333333333,185.9186666666667,22.144,127.692,18.977,128.15933333333334,0.0
2764,2764,prefill_and_decode,4.0,512.0,64.0,4096.0,128.0,,163.53433333333334,5.786666666666666,169.321,211.524,171.31199999999998,215.2793333333333,74.53066666666666,124.472,73.90233333333333,128.15933333333334,12.033123547861647
2765,2765,prefill_and_decode,4.0,512.0,64.0,4096.0,160.0,,131.98166666666668,5.653,137.63466666666667,241.78,139.185,244.466,74.53066666666666,124.472,73.90233333333333,128.15933333333334,0.0
2766,2766,prefill_and_decode,4.0,512.0,64.0,4096.0,32.0,,714.4483333333334,23.079666666666668,737.528,125.07266666666668,735.5096666666667,124.792,74.53066666666666,124.472,73.90233333333333,128.15933333333334,80.93651781667519
2767,2767,prefill_and_decode,4.0,512.0,64.0,4096.0,64.0,,355.6803333333333,7.884666666666667,363.565,155.30233333333334,360.131,156.70533333333333,74.53066666666666,124.472,73.90233333333333,128.15933333333334,70.38201595687195
2768,2768,prefill_and_decode,4.0,512.0,64.0,4096.0,96.0,,213.9696666666667,6.320666666666665,220.29033333333336,183.96766666666667,218.4596666666667,185.9186666666667,74.53066666666666,124.472,73.90233333333333,128.15933333333334,25.97525495874265
2769,2769,prefill_and_decode,4.0,512.0,64.0,512.0,128.0,,49.981,7.069333333333334,57.05033333333333,215.01166666666668,53.66966666666667,215.2793333333333,28.919666666666664,125.26,26.073,128.15933333333334,0.0
2770,2770,prefill_and_decode,4.0,512.0,64.0,512.0,160.0,,40.559333333333335,6.628333333333334,47.18766666666667,244.6396666666667,44.074,244.466,28.919666666666664,125.26,26.073,128.15933333333334,0.0
2771,2771,prefill_and_decode,4.0,512.0,64.0,512.0,32.0,,173.878,11.973999999999998,185.852,125.113,183.96733333333333,124.792,28.919666666666664,125.26,26.073,128.15933333333334,20.04914609186513
2772,2772,prefill_and_decode,4.0,512.0,64.0,512.0,64.0,,91.97066666666667,7.43,99.40066666666668,155.99666666666667,97.423,156.70533333333333,28.919666666666664,125.26,26.073,128.15933333333334,0.0
2773,2773,prefill_and_decode,4.0,512.0,64.0,512.0,96.0,,59.589666666666666,6.294333333333334,65.884,183.954,64.48133333333334,185.9186666666667,28.919666666666664,125.26,26.073,128.15933333333334,0.0
2774,2774,prefill_and_decode,4.0,512.0,64.0,8192.0,128.0,,304.4833333333333,6.428333333333334,310.9116666666667,214.25066666666663,306.648,215.2793333333333,131.40699999999998,127.091,129.643,128.15933333333334,36.345209122366306
2775,2775,prefill_and_decode,4.0,512.0,64.0,8192.0,160.0,,243.47733333333332,5.4126666666666665,248.89,244.78666666666663,246.69766666666663,244.466,131.40699999999998,127.091,129.643,128.15933333333334,32.75387572862036
2776,2776,prefill_and_decode,4.0,512.0,64.0,8192.0,32.0,,1314.6080000000002,11.827333333333334,1326.4353333333336,124.65833333333332,1343.594,124.792,131.40699999999998,127.091,129.643,128.15933333333334,65.0536128901753
2777,2777,prefill_and_decode,4.0,512.0,64.0,8192.0,64.0,,652.3330000000001,7.790999999999999,660.1240000000001,156.97266666666667,656.8360000000001,156.70533333333333,131.40699999999998,127.091,129.643,128.15933333333334,83.74648928291168
2778,2778,prefill_and_decode,4.0,512.0,64.0,8192.0,96.0,,391.0143333333333,6.107666666666667,397.122,186.7206666666667,393.13933333333335,185.9186666666667,131.40699999999998,127.091,129.643,128.15933333333334,61.330361156733154
2779,2779,prefill_and_decode,4.0,512.0,8.0,1024.0,128.0,,17.279666666666667,3.8890000000000007,21.168666666666667,213.43500000000003,18.56266666666667,215.2793333333333,15.194666666666668,125.42,16.09,128.15933333333334,0.0
2780,2780,prefill_and_decode,4.0,512.0,8.0,1024.0,160.0,,9.034333333333334,4.129666666666666,13.164,240.71066666666664,14.245666666666668,244.466,15.194666666666668,125.42,16.09,128.15933333333334,0.0
2781,2781,prefill_and_decode,4.0,512.0,8.0,1024.0,32.0,,37.486,4.503666666666667,41.989666666666665,124.311,41.295,124.792,15.194666666666668,125.42,16.09,128.15933333333334,0.0
2782,2782,prefill_and_decode,4.0,512.0,8.0,1024.0,64.0,,21.542666666666666,4.196666666666666,25.73933333333333,154.48666666666665,24.00133333333333,156.70533333333333,15.194666666666668,125.42,16.09,128.15933333333334,0.0
2783,2783,prefill_and_decode,4.0,512.0,8.0,1024.0,96.0,,18.616333333333333,5.131666666666667,23.748,186.3733333333333,19.831333333333333,185.9186666666667,15.194666666666668,125.42,16.09,128.15933333333334,0.0
2784,2784,prefill_and_decode,4.0,512.0,8.0,2048.0,128.0,,23.921333333333333,4.129,28.05033333333333,214.023,24.97733333333333,215.2793333333333,18.10833333333333,125.12666666666668,18.028,128.15933333333334,0.0
2785,2785,prefill_and_decode,4.0,512.0,8.0,2048.0,160.0,,15.128,4.049333333333333,19.177333333333333,243.89166666666665,16.81233333333333,244.466,18.10833333333333,125.12666666666668,18.028,128.15933333333334,0.0
2786,2786,prefill_and_decode,4.0,512.0,8.0,2048.0,32.0,,59.402,4.343333333333333,63.74533333333333,126.00833333333333,61.70099999999999,124.792,18.10833333333333,125.12666666666668,18.028,128.15933333333334,0.0
2787,2787,prefill_and_decode,4.0,512.0,8.0,2048.0,64.0,,30.67033333333333,5.038333333333333,35.708666666666666,153.805,34.17166666666667,156.70533333333333,18.10833333333333,125.12666666666668,18.028,128.15933333333334,0.0
2788,2788,prefill_and_decode,4.0,512.0,8.0,2048.0,96.0,,23.868,4.089333333333333,27.95733333333333,185.3973333333333,26.727666666666664,185.9186666666667,18.10833333333333,125.12666666666668,18.028,128.15933333333334,0.0
2789,2789,prefill_and_decode,4.0,512.0,8.0,256.0,128.0,,7.577333333333333,4.156,11.733333333333333,212.87366666666665,10.731,215.2793333333333,12.575333333333331,126.02166666666666,10.517,128.15933333333334,0.0
2790,2790,prefill_and_decode,4.0,512.0,8.0,256.0,160.0,,6.588333333333334,4.129,10.717333333333334,240.751,10.371,244.466,12.575333333333331,126.02166666666666,10.517,128.15933333333334,0.0
2791,2791,prefill_and_decode,4.0,512.0,8.0,256.0,32.0,,17.266333333333332,4.878,22.14433333333333,126.83666666666666,20.71433333333333,124.792,12.575333333333331,126.02166666666666,10.517,128.15933333333334,0.0
2792,2792,prefill_and_decode,4.0,512.0,8.0,256.0,64.0,,13.938333333333333,4.891333333333333,18.829666666666665,156.99933333333334,14.232666666666669,156.70533333333333,12.575333333333331,126.02166666666666,10.517,128.15933333333334,0.0
2793,2793,prefill_and_decode,4.0,512.0,8.0,256.0,96.0,,6.895333333333333,4.717666666666666,11.613,182.71166666666667,10.517666666666669,185.9186666666667,12.575333333333331,126.02166666666666,10.517,128.15933333333334,0.0
2794,2794,prefill_and_decode,4.0,512.0,8.0,4096.0,128.0,,35.882666666666665,4.316666666666667,40.199333333333335,212.45966666666664,37.23166666666666,215.2793333333333,24.911,125.28666666666668,23.466666666666665,128.15933333333334,0.0
2795,2795,prefill_and_decode,4.0,512.0,8.0,4096.0,160.0,,19.484666666666666,4.196333333333333,23.681,241.12466666666668,23.26633333333333,244.466,24.911,125.28666666666668,23.466666666666665,128.15933333333334,0.0
2796,2796,prefill_and_decode,4.0,512.0,8.0,4096.0,32.0,,100.06866666666669,4.437,104.50566666666668,126.757,102.127,124.792,24.911,125.28666666666668,23.466666666666665,128.15933333333334,0.0
2797,2797,prefill_and_decode,4.0,512.0,8.0,4096.0,64.0,,53.12166666666667,4.169333333333333,57.291,155.27533333333335,56.11500000000001,156.70533333333333,24.911,125.28666666666668,23.466666666666665,128.15933333333334,0.0
2798,2798,prefill_and_decode,4.0,512.0,8.0,4096.0,96.0,,34.559,4.303333333333334,38.86233333333333,182.43066666666667,38.514666666666656,185.9186666666667,24.911,125.28666666666668,23.466666666666665,128.15933333333334,0.0
2799,2799,prefill_and_decode,4.0,512.0,8.0,512.0,128.0,,10.169666666666666,4.25,14.419666666666666,211.0293333333333,13.938666666666668,215.2793333333333,10.677666666666669,124.24433333333332,12.001333333333331,128.15933333333334,0.0
2800,2800,prefill_and_decode,4.0,512.0,8.0,512.0,160.0,,6.708666666666667,4.25,10.958666666666666,240.76433333333333,12.361999999999998,244.466,10.677666666666669,124.24433333333332,12.001333333333331,128.15933333333334,0.0
2801,2801,prefill_and_decode,4.0,512.0,8.0,512.0,32.0,,27.60966666666667,4.610333333333333,32.22,126.436,30.923666666666666,124.792,10.677666666666669,124.24433333333332,12.001333333333331,128.15933333333334,0.0
2802,2802,prefill_and_decode,4.0,512.0,8.0,512.0,64.0,,16.411,4.931333333333334,21.342333333333336,154.928,17.94833333333333,156.70533333333333,10.677666666666669,124.24433333333332,12.001333333333331,128.15933333333334,0.0
2803,2803,prefill_and_decode,4.0,512.0,8.0,512.0,96.0,,11.479333333333336,4.904333333333334,16.38366666666667,182.73833333333332,14.045666666666667,185.9186666666667,10.677666666666669,124.24433333333332,12.001333333333331,128.15933333333334,0.0
2804,2804,prefill_and_decode,4.0,512.0,8.0,8192.0,128.0,,61.58133333333333,4.53,66.11133333333333,211.41733333333332,67.36733333333333,215.2793333333333,39.57066666666667,125.808,39.16966666666666,128.15933333333334,0.0
2805,2805,prefill_and_decode,4.0,512.0,8.0,8192.0,160.0,,34.947,4.744333333333333,39.69133333333333,243.33,37.60566666666667,244.466,39.57066666666667,125.808,39.16966666666666,128.15933333333334,0.0
2806,2806,prefill_and_decode,4.0,512.0,8.0,8192.0,32.0,,181.215,4.610333333333333,185.82533333333333,125.741,183.52666666666667,124.792,39.57066666666667,125.808,39.16966666666666,128.15933333333334,18.282626919859833
2807,2807,prefill_and_decode,4.0,512.0,8.0,8192.0,64.0,,94.336,4.329666666666667,98.66566666666668,158.37566666666666,96.92833333333331,156.70533333333333,39.57066666666667,125.808,39.16966666666666,128.15933333333334,0.0
2808,2808,prefill_and_decode,4.0,512.0,8.0,8192.0,96.0,,64.254,4.423333333333333,68.67733333333334,185.90533333333332,67.07333333333332,185.9186666666667,39.57066666666667,125.808,39.16966666666666,128.15933333333334,0.0
2809,2809,prefill_and_decode,4.0,8192.0,128.0,1024.0,128.0,,,,117.62966666666668,41887.899333333335,117.32166666666666,42112.10466666667,61.714666666666666,24296.76833333333,60.52466666666667,24487.51066666667,0.05122300172310567
2810,2810,prefill_and_decode,4.0,8192.0,128.0,1024.0,160.0,,,,59.06833333333333,51750.05233333333,61.24700000000001,52037.736,61.714666666666666,24296.76833333333,60.52466666666667,24487.51066666667,0.0
2811,2811,prefill_and_decode,4.0,8192.0,128.0,1024.0,32.0,,,,345.09633333333335,26599.517333333333,340.0986666666667,26881.815333333336,61.714666666666666,24296.76833333333,60.52466666666667,24487.51066666667,0.9269541349635638
2812,2812,prefill_and_decode,4.0,8192.0,128.0,1024.0,64.0,,,,172.729,30101.744333333336,172.381,30462.395,61.714666666666666,24296.76833333333,60.52466666666667,24487.51066666667,0.24686063830996288
2813,2813,prefill_and_decode,4.0,8192.0,128.0,1024.0,96.0,,,,115.54466666666669,34672.723333333335,117.923,34992.81533333333,61.714666666666666,24296.76833333333,60.52466666666667,24487.51066666667,0.08004975023437995
2814,2814,prefill_and_decode,4.0,8192.0,128.0,2048.0,128.0,,,,222.8033333333333,41787.708666666666,220.45066666666665,42112.10466666667,117.282,24418.566666666666,112.31066666666668,24487.51066666667,0.3109528961563745
2815,2815,prefill_and_decode,4.0,8192.0,128.0,2048.0,160.0,,,,113.393,51798.882333333335,113.246,52037.736,117.282,24418.566666666666,112.31066666666668,24487.51066666667,0.05532151883203915
2816,2816,prefill_and_decode,4.0,8192.0,128.0,2048.0,32.0,,,,669.7856666666667,26606.145666666667,650.7286666666666,26881.815333333336,117.282,24418.566666666666,112.31066666666668,24487.51066666667,2.1163042185299097
2817,2817,prefill_and_decode,4.0,8192.0,128.0,2048.0,64.0,,,,333.63,30135.099666666665,328.9393333333333,30462.395,117.282,24418.566666666666,112.31066666666668,24487.51066666667,0.7744228808522621
2818,2818,prefill_and_decode,4.0,8192.0,128.0,2048.0,96.0,,,,222.58933333333331,34700.42533333333,223.13733333333332,34992.81533333333,117.282,24418.566666666666,112.31066666666668,24487.51066666667,0.36686604761584163
2819,2819,prefill_and_decode,4.0,8192.0,128.0,256.0,128.0,,,,36.60366666666667,41869.84433333333,37.13833333333333,42112.10466666667,22.143666666666665,24349.368333333336,20.995,24487.51066666667,0.0
2820,2820,prefill_and_decode,4.0,8192.0,128.0,256.0,160.0,,,,20.112666666666662,51875.15233333333,20.714,52037.736,22.143666666666665,24349.368333333336,20.995,24487.51066666667,0.0
2821,2821,prefill_and_decode,4.0,8192.0,128.0,256.0,32.0,,,,104.88,26580.38033333333,105.52133333333336,26881.815333333336,22.143666666666665,24349.368333333336,20.995,24487.51066666667,0.06459393399521839
2822,2822,prefill_and_decode,4.0,8192.0,128.0,256.0,64.0,,,,54.284333333333336,30143.21266666667,56.36866666666666,30462.395,22.143666666666665,24349.368333333336,20.995,24487.51066666667,0.0
2823,2823,prefill_and_decode,4.0,8192.0,128.0,256.0,96.0,,,,37.071333333333335,34740.65233333334,38.488,34992.81533333333,22.143666666666665,24349.368333333336,20.995,24487.51066666667,0.0
2824,2824,prefill_and_decode,4.0,8192.0,128.0,4096.0,128.0,,,,435.276,41838.94566666667,431.28,42112.10466666667,224.621,24454.79566666667,217.63133333333332,24487.51066666667,0.7957969394089712
2825,2825,prefill_and_decode,4.0,8192.0,128.0,4096.0,160.0,,,,218.68733333333333,51812.392666666674,221.09233333333336,52037.736,224.621,24454.79566666667,217.63133333333332,24487.51066666667,0.23024958498053247
2826,2826,prefill_and_decode,4.0,8192.0,128.0,4096.0,32.0,,,,1314.8753333333334,26597.31133333333,1277.188666666667,26881.815333333336,224.621,24454.79566666667,217.63133333333332,24487.51066666667,4.352149528265781
2827,2827,prefill_and_decode,4.0,8192.0,128.0,4096.0,64.0,,,,656.7696666666667,30147.181,643.2986666666667,30462.395,224.621,24454.79566666667,217.63133333333332,24487.51066666667,1.8018356359911565
2828,2828,prefill_and_decode,4.0,8192.0,128.0,4096.0,96.0,,,,436.46566666666666,34698.206666666665,431.494,34992.81533333333,224.621,24454.79566666667,217.63133333333332,24487.51066666667,0.9691036051281052
2829,2829,prefill_and_decode,4.0,8192.0,128.0,512.0,128.0,,,,63.95966666666667,41850.01266666667,64.935,42112.10466666667,35.34766666666667,24345.292999999994,34.50566666666666,24487.51066666667,0.0
2830,2830,prefill_and_decode,4.0,8192.0,128.0,512.0,160.0,,,,32.80866666666666,51801.42333333333,32.80833333333334,52037.736,35.34766666666667,24345.292999999994,34.50566666666666,24487.51066666667,0.0
2831,2831,prefill_and_decode,4.0,8192.0,128.0,512.0,32.0,,,,185.06333333333336,26560.682,182.44366666666667,26881.815333333336,35.34766666666667,24345.292999999994,34.50566666666666,24487.51066666667,0.31129055525447596
2832,2832,prefill_and_decode,4.0,8192.0,128.0,512.0,64.0,,,,92.853,30128.459000000003,93.21266666666666,30462.395,35.34766666666667,24345.292999999994,34.50566666666666,24487.51066666667,0.017142298215678642
2833,2833,prefill_and_decode,4.0,8192.0,128.0,512.0,96.0,,,,62.690333333333335,34738.98133333334,63.31833333333333,34992.81533333333,35.34766666666667,24345.292999999994,34.50566666666666,24487.51066666667,0.0
2834,2834,prefill_and_decode,4.0,8192.0,128.0,8192.0,128.0,,,,864.5513333333332,41884.477000000006,873.1176666666667,42112.10466666667,446.7423333333333,24767.859,431.4266666666667,24487.51066666667,1.7886965281282516
2835,2835,prefill_and_decode,4.0,8192.0,128.0,8192.0,160.0,,,,432.29566666666665,51789.073,432.456,52037.736,446.7423333333333,24767.859,431.4266666666667,24487.51066666667,0.6400155897781648
2836,2836,prefill_and_decode,4.0,8192.0,128.0,8192.0,32.0,,,,2621.866,26653.319333333333,2531.030666666667,26881.815333333336,446.7423333333333,24767.859,431.4266666666667,24487.51066666667,8.59484521059982
2837,2837,prefill_and_decode,4.0,8192.0,128.0,8192.0,64.0,,,,1303.9973333333337,30228.139,1289.5103333333334,30462.395,446.7423333333333,24767.859,431.4266666666667,24487.51066666667,3.8339745221013946
2838,2838,prefill_and_decode,4.0,8192.0,128.0,8192.0,96.0,,,,866.0483333333333,34745.756,864.7653333333334,34992.81533333333,446.7423333333333,24767.859,431.4266666666667,24487.51066666667,2.1503880545907865
2839,2839,prefill_and_decode,4.0,8192.0,16.0,1024.0,128.0,,20.353666666666665,4.6770000000000005,25.030666666666665,41851.49833333333,26.95433333333333,42112.10466666667,13.751,24287.62833333333,13.377333333333333,24487.51066666667,0.0
2840,2840,prefill_and_decode,4.0,8192.0,16.0,1024.0,160.0,,17.078999999999997,3.9423333333333335,21.02133333333333,51814.923,18.549,52037.736,13.751,24287.62833333333,13.377333333333333,24487.51066666667,0.0
2841,2841,prefill_and_decode,4.0,8192.0,16.0,1024.0,32.0,,73.15400000000001,4.7043333333333335,77.85833333333335,26590.53833333333,76.06733333333334,26881.815333333336,13.751,24287.62833333333,13.377333333333333,24487.51066666667,0.0
2842,2842,prefill_and_decode,4.0,8192.0,16.0,1024.0,64.0,,37.23166666666666,4.463666666666667,41.69533333333333,30139.191000000003,41.64233333333333,30462.395,13.751,24287.62833333333,13.377333333333333,24487.51066666667,0.0
2843,2843,prefill_and_decode,4.0,8192.0,16.0,1024.0,96.0,,25.95266666666667,4.476666666666667,30.429333333333336,34713.445,31.886333333333333,34992.81533333333,13.751,24287.62833333333,13.377333333333333,24487.51066666667,0.0
2844,2844,prefill_and_decode,4.0,8192.0,16.0,2048.0,128.0,,31.432,3.915666666666666,35.34766666666667,41809.89533333333,34.65266666666667,42112.10466666667,21.355666666666664,24324.485666666664,17.065666666666665,24487.51066666667,0.0
2845,2845,prefill_and_decode,4.0,8192.0,16.0,2048.0,160.0,,21.24833333333333,3.835333333333333,25.08366666666667,51772.49133333333,27.08833333333333,52037.736,21.355666666666664,24324.485666666664,17.065666666666665,24487.51066666667,0.0
2846,2846,prefill_and_decode,4.0,8192.0,16.0,2048.0,32.0,,111.36166666666666,4.770666666666666,116.13233333333334,26586.435,116.19966666666669,26881.815333333336,21.355666666666664,24324.485666666664,17.065666666666665,24487.51066666667,0.0
2847,2847,prefill_and_decode,4.0,8192.0,16.0,2048.0,64.0,,60.779,4.3293333333333335,65.10833333333333,30168.99266666667,62.67633333333333,30462.395,21.355666666666664,24324.485666666664,17.065666666666665,24487.51066666667,2.238283982280252
2848,2848,prefill_and_decode,4.0,8192.0,16.0,2048.0,96.0,,38.54166666666666,4.316666666666666,42.85833333333333,34759.88366666667,43.874,34992.81533333333,21.355666666666664,24324.485666666664,17.065666666666665,24487.51066666667,0.0
2849,2849,prefill_and_decode,4.0,8192.0,16.0,256.0,128.0,,10.851666666666668,4.383,15.234666666666666,41756.30633333333,13.978666666666664,42112.10466666667,14.353666666666664,24362.373000000003,10.851333333333333,24487.51066666667,0.0
2850,2850,prefill_and_decode,4.0,8192.0,16.0,256.0,160.0,,9.087666666666664,3.9956666666666663,13.083333333333332,51767.16033333333,11.573,52037.736,14.353666666666664,24362.373000000003,10.851333333333333,24487.51066666667,0.0
