,_orig,Kind,Agent_Id,Queue_Id,Thread_Id,Dispatch_Id,Kernel_Id,Kernel_Name,Correlation_Id,Start_Timestamp,End_Timestamp,Private_Segment_Size,Group_Segment_Size,Workgroup_Size_X,Workgroup_Size_Y,Workgroup_Size_Z,Grid_Size_X,Grid_Size_Y,Grid_Size_Z,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,source_file,duration_us
1385,13061,KERNEL_DISPATCH,7,1,217565,43,273,kernel_unified_attention_2d,43,272750030379289,272750085417661,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,256,32,standalone_attn_prefill_4.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,55038.372
1386,13062,KERNEL_DISPATCH,7,1,217565,44,273,kernel_unified_attention_2d,44,272750085692609,272750140631233,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,256,32,standalone_attn_prefill_4.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,54938.624
1387,13063,KERNEL_DISPATCH,7,1,217565,45,273,kernel_unified_attention_2d,45,272750140768220,272750195747817,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,256,32,standalone_attn_prefill_4.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,54979.597
1388,13064,KERNEL_DISPATCH,7,1,217565,46,273,kernel_unified_attention_2d,46,272750195867570,272750250977987,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,256,32,standalone_attn_prefill_4.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,55110.417
1389,13065,KERNEL_DISPATCH,7,1,217565,47,273,kernel_unified_attention_2d,47,272750251094283,272750306283280,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,256,32,standalone_attn_prefill_4.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,55188.997
1390,13108,KERNEL_DISPATCH,7,1,300353,43,273,kernel_unified_attention_2d,43,280171084536933,280171139565163,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,512,32,standalone_attn_prefill_4.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,55028.23
1391,13109,KERNEL_DISPATCH,7,1,300353,44,273,kernel_unified_attention_2d,44,280171139851979,280171194675179,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,512,32,standalone_attn_prefill_4.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,54823.2
1392,13110,KERNEL_DISPATCH,7,1,300353,45,273,kernel_unified_attention_2d,45,280171194809543,280171249686748,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,512,32,standalone_attn_prefill_4.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,54877.205
1393,13111,KERNEL_DISPATCH,7,1,300353,46,273,kernel_unified_attention_2d,46,280171249810150,280171304731456,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,512,32,standalone_attn_prefill_4.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,54921.306
1394,13112,KERNEL_DISPATCH,7,1,300353,47,273,kernel_unified_attention_2d,47,280171304847238,280171359778566,0,20480,256,1,1,2098176,8,1,prefill,4,4096,256,512,32,standalone_attn_prefill_4.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,54931.328
1395,13155,KERNEL_DISPATCH,7,1,166964,43,273,kernel_unified_attention_2d,43,268205834240547,268205889287894,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,256,32,standalone_attn_prefill_4.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,55047.347
1396,13156,KERNEL_DISPATCH,7,1,166964,44,273,kernel_unified_attention_2d,44,268205889571221,268205944522708,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,256,32,standalone_attn_prefill_4.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,54951.487
1397,13157,KERNEL_DISPATCH,7,1,166964,45,273,kernel_unified_attention_2d,45,268205944653711,268205999568433,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,256,32,standalone_attn_prefill_4.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,54914.722
1398,13158,KERNEL_DISPATCH,7,1,166964,46,273,kernel_unified_attention_2d,46,268205999684859,268206054657394,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,256,32,standalone_attn_prefill_4.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,54972.535
1399,13159,KERNEL_DISPATCH,7,1,166964,47,273,kernel_unified_attention_2d,47,268206054771414,268206109704338,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,256,32,standalone_attn_prefill_4.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,54932.924
1400,13202,KERNEL_DISPATCH,7,1,234071,43,273,kernel_unified_attention_2d,43,275719851753765,275719906796145,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,512,32,standalone_attn_prefill_4.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,55042.38
1401,13203,KERNEL_DISPATCH,7,1,234071,44,273,kernel_unified_attention_2d,44,275719907090056,275719961911771,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,512,32,standalone_attn_prefill_4.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,54821.715
1402,13204,KERNEL_DISPATCH,7,1,234071,45,273,kernel_unified_attention_2d,45,275719962050491,275720016907726,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,512,32,standalone_attn_prefill_4.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,54857.235
1403,13205,KERNEL_DISPATCH,7,1,234071,46,273,kernel_unified_attention_2d,46,275720017026317,275720071857733,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,512,32,standalone_attn_prefill_4.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,54831.416
1404,13206,KERNEL_DISPATCH,7,1,234071,47,273,kernel_unified_attention_2d,47,275720071973549,275720127098959,0,20480,256,1,1,2098176,8,1,prefill,4,4096,32,512,32,standalone_attn_prefill_4.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,55125.41
1405,13249,KERNEL_DISPATCH,7,1,224492,43,273,kernel_unified_attention_2d,43,274276237994422,274276293113780,0,20480,256,1,1,2098176,8,1,prefill,4,4096,512,256,32,standalone_attn_prefill_4.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,55119.358
1406,13250,KERNEL_DISPATCH,7,1,224492,44,273,kernel_unified_attention_2d,44,274276293389891,274276348207678,0,20480,256,1,1,2098176,8,1,prefill,4,4096,512,256,32,standalone_attn_prefill_4.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,54817.787
1407,13251,KERNEL_DISPATCH,7,1,224492,45,273,kernel_unified_attention_2d,45,274276348335460,274276403298460,0,20480,256,1,1,2098176,8,1,prefill,4,4096,512,256,32,standalone_attn_prefill_4.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,54963.0
1408,13252,KERNEL_DISPATCH,7,1,224492,46,273,kernel_unified_attention_2d,46,274276403406947,274276458428280,0,20480,256,1,1,2098176,8,1,prefill,4,4096,512,256,32,standalone_attn_prefill_4.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,55021.333
1409,13253,KERNEL_DISPATCH,7,1,224492,47,273,kernel_unified_attention_2d,47,274276458537683,274276513507137,0,20480,256,1,1,2098176,8,1,prefill,4,4096,512,256,32,standalone_attn_prefill_4.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,54969.454
1410,13296,KERNEL_DISPATCH,7,1,189450,43,273,kernel_unified_attention_2d,43,269693010481557,269693065537766,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,256,32,standalone_attn_prefill_4.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,55056.209
1411,13297,KERNEL_DISPATCH,7,1,189450,44,273,kernel_unified_attention_2d,44,269693065822135,269693120786935,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,256,32,standalone_attn_prefill_4.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,54964.8
1412,13298,KERNEL_DISPATCH,7,1,189450,45,273,kernel_unified_attention_2d,45,269693120921319,269693175856410,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,256,32,standalone_attn_prefill_4.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,54935.091
1413,13299,KERNEL_DISPATCH,7,1,189450,46,273,kernel_unified_attention_2d,46,269693175972796,269693230930499,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,256,32,standalone_attn_prefill_4.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,54957.703
1414,13300,KERNEL_DISPATCH,7,1,189450,47,273,kernel_unified_attention_2d,47,269693231049646,269693286025752,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,256,32,standalone_attn_prefill_4.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,54976.106
1415,13343,KERNEL_DISPATCH,7,1,256237,43,273,kernel_unified_attention_2d,43,277208262284550,277208317498495,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,512,32,standalone_attn_prefill_4.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,55213.945
1416,13344,KERNEL_DISPATCH,7,1,256237,44,273,kernel_unified_attention_2d,44,277208317780460,277208372637618,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,512,32,standalone_attn_prefill_4.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,54857.158
1417,13345,KERNEL_DISPATCH,7,1,256237,45,273,kernel_unified_attention_2d,45,277208372770436,277208427746707,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,512,32,standalone_attn_prefill_4.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,54976.271
1418,13346,KERNEL_DISPATCH,7,1,256237,46,273,kernel_unified_attention_2d,46,277208427864776,277208483405789,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,512,32,standalone_attn_prefill_4.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,55541.013
1419,13347,KERNEL_DISPATCH,7,1,256237,47,273,kernel_unified_attention_2d,47,277208483520386,277208538899267,0,20480,256,1,1,2098176,8,1,prefill,4,4096,64,512,32,standalone_attn_prefill_4.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,55378.881
1420,13390,KERNEL_DISPATCH,7,1,198538,43,273,kernel_unified_attention_2d,43,270306103805406,270306104749246,0,20480,256,1,1,263168,8,1,prefill,4,512,128,256,32,standalone_attn_prefill_4.0_512.0_128.0_256.0_32.0_kernel_trace.csv,943.84
1421,13391,KERNEL_DISPATCH,7,1,198538,44,273,kernel_unified_attention_2d,44,270306105021187,270306105961859,0,20480,256,1,1,263168,8,1,prefill,4,512,128,256,32,standalone_attn_prefill_4.0_512.0_128.0_256.0_32.0_kernel_trace.csv,940.672
1422,13392,KERNEL_DISPATCH,7,1,198538,45,273,kernel_unified_attention_2d,45,270306106102661,270306107049347,0,20480,256,1,1,263168,8,1,prefill,4,512,128,256,32,standalone_attn_prefill_4.0_512.0_128.0_256.0_32.0_kernel_trace.csv,946.686
1423,13393,KERNEL_DISPATCH,7,1,198538,46,273,kernel_unified_attention_2d,46,270306107170866,270306108160490,0,20480,256,1,1,263168,8,1,prefill,4,512,128,256,32,standalone_attn_prefill_4.0_512.0_128.0_256.0_32.0_kernel_trace.csv,989.624
1424,13394,KERNEL_DISPATCH,7,1,198538,47,273,kernel_unified_attention_2d,47,270306108278720,270306109234267,0,20480,256,1,1,263168,8,1,prefill,4,512,128,256,32,standalone_attn_prefill_4.0_512.0_128.0_256.0_32.0_kernel_trace.csv,955.547
1425,13437,KERNEL_DISPATCH,7,1,265398,43,273,kernel_unified_attention_2d,43,277826064022260,277826064965177,0,20480,256,1,1,263168,8,1,prefill,4,512,128,512,32,standalone_attn_prefill_4.0_512.0_128.0_512.0_32.0_kernel_trace.csv,942.917
1426,13438,KERNEL_DISPATCH,7,1,265398,44,273,kernel_unified_attention_2d,44,277826065245858,277826066214875,0,20480,256,1,1,263168,8,1,prefill,4,512,128,512,32,standalone_attn_prefill_4.0_512.0_128.0_512.0_32.0_kernel_trace.csv,969.017
1427,13439,KERNEL_DISPATCH,7,1,265398,45,273,kernel_unified_attention_2d,45,277826066392001,277826067335961,0,20480,256,1,1,263168,8,1,prefill,4,512,128,512,32,standalone_attn_prefill_4.0_512.0_128.0_512.0_32.0_kernel_trace.csv,943.96
1428,13440,KERNEL_DISPATCH,7,1,265398,46,273,kernel_unified_attention_2d,46,277826067454592,277826068406530,0,20480,256,1,1,263168,8,1,prefill,4,512,128,512,32,standalone_attn_prefill_4.0_512.0_128.0_512.0_32.0_kernel_trace.csv,951.938
1429,13441,KERNEL_DISPATCH,7,1,265398,47,273,kernel_unified_attention_2d,47,277826068549457,277826069491332,0,20480,256,1,1,263168,8,1,prefill,4,512,128,512,32,standalone_attn_prefill_4.0_512.0_128.0_512.0_32.0_kernel_trace.csv,941.875
1430,13484,KERNEL_DISPATCH,7,1,213488,43,273,kernel_unified_attention_2d,43,271844370493315,271844371436593,0,20480,256,1,1,263168,8,1,prefill,4,512,256,256,32,standalone_attn_prefill_4.0_512.0_256.0_256.0_32.0_kernel_trace.csv,943.278
1431,13485,KERNEL_DISPATCH,7,1,213488,44,273,kernel_unified_attention_2d,44,271844371710138,271844372663399,0,20480,256,1,1,263168,8,1,prefill,4,512,256,256,32,standalone_attn_prefill_4.0_512.0_256.0_256.0_32.0_kernel_trace.csv,953.261
1432,13486,KERNEL_DISPATCH,7,1,213488,45,273,kernel_unified_attention_2d,45,271844372794499,271844373736575,0,20480,256,1,1,263168,8,1,prefill,4,512,256,256,32,standalone_attn_prefill_4.0_512.0_256.0_256.0_32.0_kernel_trace.csv,942.076
1433,13487,KERNEL_DISPATCH,7,1,213488,46,273,kernel_unified_attention_2d,46,271844373852841,271844374821618,0,20480,256,1,1,263168,8,1,prefill,4,512,256,256,32,standalone_attn_prefill_4.0_512.0_256.0_256.0_32.0_kernel_trace.csv,968.777
1434,13488,KERNEL_DISPATCH,7,1,213488,47,273,kernel_unified_attention_2d,47,271844374932912,271844375906500,0,20480,256,1,1,263168,8,1,prefill,4,512,256,256,32,standalone_attn_prefill_4.0_512.0_256.0_256.0_32.0_kernel_trace.csv,973.588
1435,13531,KERNEL_DISPATCH,7,1,287393,43,273,kernel_unified_attention_2d,43,279302960478807,279302961421805,0,20480,256,1,1,263168,8,1,prefill,4,512,256,512,32,standalone_attn_prefill_4.0_512.0_256.0_512.0_32.0_kernel_trace.csv,942.998
1436,13532,KERNEL_DISPATCH,7,1,287393,44,273,kernel_unified_attention_2d,44,279302961708259,279302962649813,0,20480,256,1,1,263168,8,1,prefill,4,512,256,512,32,standalone_attn_prefill_4.0_512.0_256.0_512.0_32.0_kernel_trace.csv,941.554
1437,13533,KERNEL_DISPATCH,7,1,287393,45,273,kernel_unified_attention_2d,45,279302962782357,279302963723710,0,20480,256,1,1,263168,8,1,prefill,4,512,256,512,32,standalone_attn_prefill_4.0_512.0_256.0_512.0_32.0_kernel_trace.csv,941.353
1438,13534,KERNEL_DISPATCH,7,1,287393,46,273,kernel_unified_attention_2d,46,279302963839856,279302964780849,0,20480,256,1,1,263168,8,1,prefill,4,512,256,512,32,standalone_attn_prefill_4.0_512.0_256.0_512.0_32.0_kernel_trace.csv,940.993
1439,13535,KERNEL_DISPATCH,7,1,287393,47,273,kernel_unified_attention_2d,47,279302964925019,279302965887381,0,20480,256,1,1,263168,8,1,prefill,4,512,256,512,32,standalone_attn_prefill_4.0_512.0_256.0_512.0_32.0_kernel_trace.csv,962.362
1440,13578,KERNEL_DISPATCH,7,1,153326,43,273,kernel_unified_attention_2d,43,267301300088563,267301301032041,0,20480,256,1,1,263168,8,1,prefill,4,512,32,256,32,standalone_attn_prefill_4.0_512.0_32.0_256.0_32.0_kernel_trace.csv,943.478
1441,13579,KERNEL_DISPATCH,7,1,153326,44,273,kernel_unified_attention_2d,44,267301301308633,267301302253435,0,20480,256,1,1,263168,8,1,prefill,4,512,32,256,32,standalone_attn_prefill_4.0_512.0_32.0_256.0_32.0_kernel_trace.csv,944.802
1442,13580,KERNEL_DISPATCH,7,1,153326,45,273,kernel_unified_attention_2d,45,267301302386860,267301303347378,0,20480,256,1,1,263168,8,1,prefill,4,512,32,256,32,standalone_attn_prefill_4.0_512.0_32.0_256.0_32.0_kernel_trace.csv,960.518
1443,13581,KERNEL_DISPATCH,7,1,153326,46,273,kernel_unified_attention_2d,46,267301303459955,267301304449980,0,20480,256,1,1,263168,8,1,prefill,4,512,32,256,32,standalone_attn_prefill_4.0_512.0_32.0_256.0_32.0_kernel_trace.csv,990.025
1444,13582,KERNEL_DISPATCH,7,1,153326,47,273,kernel_unified_attention_2d,47,267301304561435,267301305524880,0,20480,256,1,1,263168,8,1,prefill,4,512,32,256,32,standalone_attn_prefill_4.0_512.0_32.0_256.0_32.0_kernel_trace.csv,963.445
1445,13625,KERNEL_DISPATCH,7,1,227342,43,273,kernel_unified_attention_2d,43,274859472310887,274859473254246,0,20480,256,1,1,263168,8,1,prefill,4,512,32,512,32,standalone_attn_prefill_4.0_512.0_32.0_512.0_32.0_kernel_trace.csv,943.359
1446,13626,KERNEL_DISPATCH,7,1,227342,44,273,kernel_unified_attention_2d,44,274859473528953,274859474469706,0,20480,256,1,1,263168,8,1,prefill,4,512,32,512,32,standalone_attn_prefill_4.0_512.0_32.0_512.0_32.0_kernel_trace.csv,940.753
1447,13627,KERNEL_DISPATCH,7,1,227342,45,273,kernel_unified_attention_2d,45,274859474599443,274859475556032,0,20480,256,1,1,263168,8,1,prefill,4,512,32,512,32,standalone_attn_prefill_4.0_512.0_32.0_512.0_32.0_kernel_trace.csv,956.589
1448,13628,KERNEL_DISPATCH,7,1,227342,46,273,kernel_unified_attention_2d,46,274859475666164,274859476678560,0,20480,256,1,1,263168,8,1,prefill,4,512,32,512,32,standalone_attn_prefill_4.0_512.0_32.0_512.0_32.0_kernel_trace.csv,1012.396
1449,13629,KERNEL_DISPATCH,7,1,227342,47,273,kernel_unified_attention_2d,47,274859476785244,274859477788459,0,20480,256,1,1,263168,8,1,prefill,4,512,32,512,32,standalone_attn_prefill_4.0_512.0_32.0_512.0_32.0_kernel_trace.csv,1003.215
1450,13672,KERNEL_DISPATCH,7,1,220415,43,273,kernel_unified_attention_2d,43,273443819816730,273443820760088,0,20480,256,1,1,263168,8,1,prefill,4,512,512,256,32,standalone_attn_prefill_4.0_512.0_512.0_256.0_32.0_kernel_trace.csv,943.358
1451,13673,KERNEL_DISPATCH,7,1,220415,44,273,kernel_unified_attention_2d,44,273443821083989,273443822039014,0,20480,256,1,1,263168,8,1,prefill,4,512,512,256,32,standalone_attn_prefill_4.0_512.0_512.0_256.0_32.0_kernel_trace.csv,955.025
1452,13674,KERNEL_DISPATCH,7,1,220415,45,273,kernel_unified_attention_2d,45,273443822170114,273443823144223,0,20480,256,1,1,263168,8,1,prefill,4,512,512,256,32,standalone_attn_prefill_4.0_512.0_512.0_256.0_32.0_kernel_trace.csv,974.109
1453,13675,KERNEL_DISPATCH,7,1,220415,46,273,kernel_unified_attention_2d,46,273443823257482,273443824230869,0,20480,256,1,1,263168,8,1,prefill,4,512,512,256,32,standalone_attn_prefill_4.0_512.0_512.0_256.0_32.0_kernel_trace.csv,973.387
1454,13676,KERNEL_DISPATCH,7,1,220415,47,273,kernel_unified_attention_2d,47,273443824340279,273443825293661,0,20480,256,1,1,263168,8,1,prefill,4,512,512,256,32,standalone_attn_prefill_4.0_512.0_512.0_256.0_32.0_kernel_trace.csv,953.382
1455,13719,KERNEL_DISPATCH,7,1,309573,43,273,kernel_unified_attention_2d,43,280782092934430,280782093879192,0,20480,256,1,1,263168,8,1,prefill,4,512,512,512,32,standalone_attn_prefill_4.0_512.0_512.0_512.0_32.0_kernel_trace.csv,944.762
1456,13720,KERNEL_DISPATCH,7,1,309573,44,273,kernel_unified_attention_2d,44,280782094160755,280782095102470,0,20480,256,1,1,263168,8,1,prefill,4,512,512,512,32,standalone_attn_prefill_4.0_512.0_512.0_512.0_32.0_kernel_trace.csv,941.715
1457,13721,KERNEL_DISPATCH,7,1,309573,45,273,kernel_unified_attention_2d,45,280782095237098,280782096178612,0,20480,256,1,1,263168,8,1,prefill,4,512,512,512,32,standalone_attn_prefill_4.0_512.0_512.0_512.0_32.0_kernel_trace.csv,941.514
1458,13722,KERNEL_DISPATCH,7,1,309573,46,273,kernel_unified_attention_2d,46,280782096294838,280782097266100,0,20480,256,1,1,263168,8,1,prefill,4,512,512,512,32,standalone_attn_prefill_4.0_512.0_512.0_512.0_32.0_kernel_trace.csv,971.262
1459,13723,KERNEL_DISPATCH,7,1,309573,47,273,kernel_unified_attention_2d,47,280782097375912,280782098347976,0,20480,256,1,1,263168,8,1,prefill,4,512,512,512,32,standalone_attn_prefill_4.0_512.0_512.0_512.0_32.0_kernel_trace.csv,972.064
1460,13766,KERNEL_DISPATCH,7,1,176332,43,273,kernel_unified_attention_2d,43,268818943288883,268818944232201,0,20480,256,1,1,263168,8,1,prefill,4,512,64,256,32,standalone_attn_prefill_4.0_512.0_64.0_256.0_32.0_kernel_trace.csv,943.318
1461,13767,KERNEL_DISPATCH,7,1,176332,44,273,kernel_unified_attention_2d,44,268818944516370,268818945482300,0,20480,256,1,1,263168,8,1,prefill,4,512,64,256,32,standalone_attn_prefill_4.0_512.0_64.0_256.0_32.0_kernel_trace.csv,965.93
1462,13768,KERNEL_DISPATCH,7,1,176332,45,273,kernel_unified_attention_2d,45,268818945613561,268818946556919,0,20480,256,1,1,263168,8,1,prefill,4,512,64,256,32,standalone_attn_prefill_4.0_512.0_64.0_256.0_32.0_kernel_trace.csv,943.358
1463,13769,KERNEL_DISPATCH,7,1,176332,46,273,kernel_unified_attention_2d,46,268818946689583,268818947644046,0,20480,256,1,1,263168,8,1,prefill,4,512,64,256,32,standalone_attn_prefill_4.0_512.0_64.0_256.0_32.0_kernel_trace.csv,954.463
1464,13770,KERNEL_DISPATCH,7,1,176332,47,273,kernel_unified_attention_2d,47,268818947749408,268818948706998,0,20480,256,1,1,263168,8,1,prefill,4,512,64,256,32,standalone_attn_prefill_4.0_512.0_64.0_256.0_32.0_kernel_trace.csv,957.59
1465,13813,KERNEL_DISPATCH,7,1,243097,43,273,kernel_unified_attention_2d,43,276323049569979,276323050512255,0,20480,256,1,1,263168,8,1,prefill,4,512,64,512,32,standalone_attn_prefill_4.0_512.0_64.0_512.0_32.0_kernel_trace.csv,942.276
1466,13814,KERNEL_DISPATCH,7,1,243097,44,273,kernel_unified_attention_2d,44,276323050792175,276323051732606,0,20480,256,1,1,263168,8,1,prefill,4,512,64,512,32,standalone_attn_prefill_4.0_512.0_64.0_512.0_32.0_kernel_trace.csv,940.431
1467,13815,KERNEL_DISPATCH,7,1,243097,45,273,kernel_unified_attention_2d,45,276323051867635,276323052827792,0,20480,256,1,1,263168,8,1,prefill,4,512,64,512,32,standalone_attn_prefill_4.0_512.0_64.0_512.0_32.0_kernel_trace.csv,960.157
1468,13816,KERNEL_DISPATCH,7,1,243097,46,273,kernel_unified_attention_2d,46,276323052944620,276323053942423,0,20480,256,1,1,263168,8,1,prefill,4,512,64,512,32,standalone_attn_prefill_4.0_512.0_64.0_512.0_32.0_kernel_trace.csv,997.803
1469,13817,KERNEL_DISPATCH,7,1,243097,47,273,kernel_unified_attention_2d,47,276323054051111,276323055014315,0,20480,256,1,1,263168,8,1,prefill,4,512,64,512,32,standalone_attn_prefill_4.0_512.0_64.0_512.0_32.0_kernel_trace.csv,963.204
1470,13860,KERNEL_DISPATCH,7,1,205236,43,273,kernel_unified_attention_2d,43,270763482814399,270763490396948,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,256,32,standalone_attn_prefill_8.0_1024.0_128.0_256.0_32.0_kernel_trace.csv,7582.549
1471,13861,KERNEL_DISPATCH,7,1,205236,44,273,kernel_unified_attention_2d,44,270763490681719,270763498024319,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,256,32,standalone_attn_prefill_8.0_1024.0_128.0_256.0_32.0_kernel_trace.csv,7342.6
1472,13862,KERNEL_DISPATCH,7,1,205236,45,273,kernel_unified_attention_2d,45,270763498153334,270763505388208,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,256,32,standalone_attn_prefill_8.0_1024.0_128.0_256.0_32.0_kernel_trace.csv,7234.874
1473,13863,KERNEL_DISPATCH,7,1,205236,46,273,kernel_unified_attention_2d,46,270763505498941,270763512705350,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,256,32,standalone_attn_prefill_8.0_1024.0_128.0_256.0_32.0_kernel_trace.csv,7206.409
1474,13864,KERNEL_DISPATCH,7,1,205236,47,273,kernel_unified_attention_2d,47,270763512812595,270763520014955,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,256,32,standalone_attn_prefill_8.0_1024.0_128.0_256.0_32.0_kernel_trace.csv,7202.36
1475,13907,KERNEL_DISPATCH,7,1,272045,43,273,kernel_unified_attention_2d,43,278281650004367,278281657488291,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,512,32,standalone_attn_prefill_8.0_1024.0_128.0_512.0_32.0_kernel_trace.csv,7483.924
1476,13908,KERNEL_DISPATCH,7,1,272045,44,273,kernel_unified_attention_2d,44,278281657772540,278281665083628,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,512,32,standalone_attn_prefill_8.0_1024.0_128.0_512.0_32.0_kernel_trace.csv,7311.088
1477,13909,KERNEL_DISPATCH,7,1,272045,45,273,kernel_unified_attention_2d,45,278281665218617,278281672485364,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,512,32,standalone_attn_prefill_8.0_1024.0_128.0_512.0_32.0_kernel_trace.csv,7266.747
1478,13910,KERNEL_DISPATCH,7,1,272045,46,273,kernel_unified_attention_2d,46,278281672602512,278281679799900,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,512,32,standalone_attn_prefill_8.0_1024.0_128.0_512.0_32.0_kernel_trace.csv,7197.388
1479,13911,KERNEL_DISPATCH,7,1,272045,47,273,kernel_unified_attention_2d,47,278281679912398,278281687106819,0,20480,256,1,1,1050624,8,1,prefill,8,1024,128,512,32,standalone_attn_prefill_8.0_1024.0_128.0_512.0_32.0_kernel_trace.csv,7194.421
1480,13954,KERNEL_DISPATCH,7,1,215525,43,273,kernel_unified_attention_2d,43,272291690697947,272291698255760,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,256,32,standalone_attn_prefill_8.0_1024.0_256.0_256.0_32.0_kernel_trace.csv,7557.813
1481,13955,KERNEL_DISPATCH,7,1,215525,44,273,kernel_unified_attention_2d,44,272291698551115,272291705923022,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,256,32,standalone_attn_prefill_8.0_1024.0_256.0_256.0_32.0_kernel_trace.csv,7371.907
1482,13956,KERNEL_DISPATCH,7,1,215525,45,273,kernel_unified_attention_2d,45,272291706062341,272291713307559,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,256,32,standalone_attn_prefill_8.0_1024.0_256.0_256.0_32.0_kernel_trace.csv,7245.218
1483,13957,KERNEL_DISPATCH,7,1,215525,46,273,kernel_unified_attention_2d,46,272291713423584,272291720630314,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,256,32,standalone_attn_prefill_8.0_1024.0_256.0_256.0_32.0_kernel_trace.csv,7206.73
1484,13958,KERNEL_DISPATCH,7,1,215525,47,273,kernel_unified_attention_2d,47,272291720747943,272291727978166,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,256,32,standalone_attn_prefill_8.0_1024.0_256.0_256.0_32.0_kernel_trace.csv,7230.223
1485,14001,KERNEL_DISPATCH,7,1,293866,43,273,kernel_unified_attention_2d,43,279735460856324,279735468447494,0,20480,256,1,1,1050624,8,1,prefill,8,1024,256,512,32,standalone_attn_prefill_8.0_1024.0_256.0_512.0_32.0_kernel_trace.csv,7591.17
