,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us,decode_in_isolation_us,prefill_in_isolation_us,baseline_avg_decode_duration_us,baseline_avg_prefill_duration_us,baseline_decode_in_isolation_us,baseline_prefill_in_isolation_us
415,prefill_and_decode,16.0,2048.0,4.0,8192.0,128.0,,31.405,3.875666666666666,35.28066666666667,10701.060666666666,37.325333333333326,10755.209666666668,40.64033333333333,6230.751333333334,38.515,6302.955666666666
416,prefill_and_decode,16.0,2048.0,4.0,8192.0,160.0,,32.18066666666667,4.049333333333333,36.230000000000004,13269.110333333332,38.367999999999995,13331.664999999999,40.64033333333333,6230.751333333334,38.515,6302.955666666666
417,prefill_and_decode,16.0,2048.0,4.0,8192.0,32.0,,91.91733333333333,4.249333333333333,96.16666666666667,6819.859666666666,94.95066666666668,6837.231666666667,40.64033333333333,6230.751333333334,38.515,6302.955666666666
418,prefill_and_decode,16.0,2048.0,4.0,8192.0,64.0,,60.55233333333334,4.1690000000000005,64.72133333333333,7724.997333333333,66.606,7757.109333333334,40.64033333333333,6230.751333333334,38.515,6302.955666666666
419,prefill_and_decode,16.0,2048.0,4.0,8192.0,96.0,,32.928333333333335,3.9293333333333336,36.85766666666667,8892.829666666667,36.403,8930.822,40.64033333333333,6230.751333333334,38.515,6302.955666666666
420,prefill_and_decode,16.0,2048.0,64.0,1024.0,128.0,,63.01066666666666,5.386,68.39666666666666,10702.449,71.59033333333332,10755.209666666668,36.029333333333334,6231.231666666667,39.491,6302.955666666666
421,prefill_and_decode,16.0,2048.0,64.0,1024.0,160.0,,49.80766666666667,5.011333333333333,54.819,13266.489666666666,60.03099999999999,13331.664999999999,36.029333333333334,6231.231666666667,39.491,6302.955666666666
422,prefill_and_decode,16.0,2048.0,64.0,1024.0,32.0,,265.14,11.373,276.513,6833.1286666666665,273.1046666666667,6837.231666666667,36.029333333333334,6231.231666666667,39.491,6302.955666666666
423,prefill_and_decode,16.0,2048.0,64.0,1024.0,64.0,,129.79066666666668,7.189666666666667,136.98033333333333,7717.165000000001,142.2853333333333,7757.109333333334,36.029333333333334,6231.231666666667,39.491,6302.955666666666
424,prefill_and_decode,16.0,2048.0,64.0,1024.0,96.0,,80.611,5.866333333333333,86.47733333333333,8891.064666666665,88.322,8930.822,36.029333333333334,6231.231666666667,39.491,6302.955666666666
425,prefill_and_decode,16.0,2048.0,64.0,2048.0,128.0,,96.88799999999999,5.426333333333335,102.31433333333332,10696.288666666667,104.78666666666669,10755.209666666668,49.58033333333333,6227.623333333334,49.099333333333334,6302.955666666666
426,prefill_and_decode,16.0,2048.0,64.0,2048.0,160.0,,79.93,5.198333333333333,85.12833333333334,13266.890666666666,87.05266666666667,13331.664999999999,49.58033333333333,6227.623333333334,49.099333333333334,6302.955666666666
427,prefill_and_decode,16.0,2048.0,64.0,2048.0,32.0,,421.6583333333333,11.265666666666666,432.924,6817.198666666666,423.68966666666665,6837.231666666667,49.58033333333333,6227.623333333334,49.099333333333334,6302.955666666666
428,prefill_and_decode,16.0,2048.0,64.0,2048.0,64.0,,204.70866666666666,7.336666666666666,212.04533333333333,7717.766666666667,214.304,7757.109333333334,49.58033333333333,6227.623333333334,49.099333333333334,6302.955666666666
429,prefill_and_decode,16.0,2048.0,64.0,2048.0,96.0,,124.31133333333332,5.933666666666667,130.245,8888.391333333333,132.022,8930.822,49.58033333333333,6227.623333333334,49.099333333333334,6302.955666666666
430,prefill_and_decode,16.0,2048.0,64.0,256.0,128.0,,26.326999999999998,5.947,32.274,10703.866666666667,32.48733333333333,10755.209666666668,18.362333333333336,6237.833666666666,18.976999999999997,6302.955666666666
431,prefill_and_decode,16.0,2048.0,64.0,256.0,160.0,,20.714333333333332,5.211666666666666,25.926,13263.604666666666,27.53,13331.664999999999,18.362333333333336,6237.833666666666,18.976999999999997,6302.955666666666
432,prefill_and_decode,16.0,2048.0,64.0,256.0,32.0,,105.214,10.904666666666666,116.11866666666667,6831.953333333334,115.05,6837.231666666667,18.362333333333336,6237.833666666666,18.976999999999997,6302.955666666666
433,prefill_and_decode,16.0,2048.0,64.0,256.0,64.0,,54.952666666666666,6.895333333333333,61.848,7720.159,62.90366666666667,7757.109333333334,18.362333333333336,6237.833666666666,18.976999999999997,6302.955666666666
434,prefill_and_decode,16.0,2048.0,64.0,256.0,96.0,,33.77066666666666,6.280999999999999,40.05166666666666,8890.744666666667,41.361333333333334,8930.822,18.362333333333336,6237.833666666666,18.976999999999997,6302.955666666666
435,prefill_and_decode,16.0,2048.0,64.0,4096.0,128.0,,163.02666666666667,5.398666666666666,168.42533333333333,10692.680333333334,171.31199999999998,10755.209666666668,78.76666666666667,6202.659333333333,73.90233333333333,6302.955666666666
436,prefill_and_decode,16.0,2048.0,64.0,4096.0,160.0,,130.87300000000002,5.132000000000001,136.00500000000002,13263.776666666667,139.185,13331.664999999999,78.76666666666667,6202.659333333333,73.90233333333333,6302.955666666666
437,prefill_and_decode,16.0,2048.0,64.0,4096.0,32.0,,739.826,11.56,751.386,6830.242666666666,735.5096666666667,6837.231666666667,78.76666666666667,6202.659333333333,73.90233333333333,6302.955666666666
438,prefill_and_decode,16.0,2048.0,64.0,4096.0,64.0,,356.1616666666667,7.684,363.8456666666667,7720.042333333334,360.131,7757.109333333334,78.76666666666667,6202.659333333333,73.90233333333333,6302.955666666666
439,prefill_and_decode,16.0,2048.0,64.0,4096.0,96.0,,211.4706666666667,5.933666666666667,217.40433333333334,8889.327,218.4596666666667,8930.822,78.76666666666667,6202.659333333333,73.90233333333333,6302.955666666666
440,prefill_and_decode,16.0,2048.0,64.0,512.0,128.0,,42.443999999999996,6.134,48.577999999999996,10703.865666666667,53.66966666666667,10755.209666666668,28.157999999999998,6249.781333333332,26.073,6302.955666666666
441,prefill_and_decode,16.0,2048.0,64.0,512.0,160.0,,35.654999999999994,5.786333333333332,41.441333333333326,13267.291,44.074,13331.664999999999,28.157999999999998,6249.781333333332,26.073,6302.955666666666
442,prefill_and_decode,16.0,2048.0,64.0,512.0,32.0,,173.477,11.386000000000001,184.863,6819.899,183.96733333333333,6837.231666666667,28.157999999999998,6249.781333333332,26.073,6302.955666666666
443,prefill_and_decode,16.0,2048.0,64.0,512.0,64.0,,88.58933333333334,7.136333333333334,95.72566666666668,7718.969666666667,97.423,7757.109333333334,28.157999999999998,6249.781333333332,26.073,6302.955666666666
444,prefill_and_decode,16.0,2048.0,64.0,512.0,96.0,,53.469,5.826666666666665,59.29566666666667,8892.174333333334,64.48133333333334,8930.822,28.157999999999998,6249.781333333332,26.073,6302.955666666666
445,prefill_and_decode,16.0,2048.0,64.0,8192.0,128.0,,299.72600000000006,5.894000000000001,305.62000000000006,10701.354,306.64799999999997,10755.209666666668,135.871,6216.197333333333,129.643,6302.955666666666
446,prefill_and_decode,16.0,2048.0,64.0,8192.0,160.0,,241.25833333333333,4.985,246.24333333333334,13271.501333333334,246.69766666666666,13331.664999999999,135.871,6216.197333333333,129.643,6302.955666666666
447,prefill_and_decode,16.0,2048.0,64.0,8192.0,32.0,,1352.6416666666667,11.706666666666665,1364.3483333333334,6847.361666666667,1343.594,6837.231666666667,135.871,6216.197333333333,129.643,6302.955666666666
448,prefill_and_decode,16.0,2048.0,64.0,8192.0,64.0,,660.6853333333333,7.6706666666666665,668.356,7725.183333333333,656.8360000000001,7757.109333333334,135.871,6216.197333333333,129.643,6302.955666666666
449,prefill_and_decode,16.0,2048.0,64.0,8192.0,96.0,,391.38899999999995,5.960000000000001,397.34899999999993,8890.062666666667,393.13933333333335,8930.822,135.871,6216.197333333333,129.643,6302.955666666666
450,prefill_and_decode,16.0,2048.0,8.0,1024.0,128.0,,14.833666666666666,3.6750000000000003,18.508666666666667,10704.574999999999,18.56266666666667,10755.209666666668,15.382000000000001,6248.525333333334,16.09,6302.955666666666
451,prefill_and_decode,16.0,2048.0,8.0,1024.0,160.0,,8.953333333333335,4.102666666666667,13.056000000000001,13271.823333333334,14.245666666666667,13331.664999999999,15.382000000000001,6248.525333333334,16.09,6302.955666666666
452,prefill_and_decode,16.0,2048.0,8.0,1024.0,32.0,,39.236666666666665,4.316333333333334,43.553,6821.209,41.295,6837.231666666667,15.382000000000001,6248.525333333334,16.09,6302.955666666666
453,prefill_and_decode,16.0,2048.0,8.0,1024.0,64.0,,23.774333333333335,3.7416666666666667,27.516000000000002,7721.295000000001,24.00133333333333,7757.109333333334,15.382000000000001,6248.525333333334,16.09,6302.955666666666
454,prefill_and_decode,16.0,2048.0,8.0,1024.0,96.0,,15.996333333333334,4.330000000000001,20.326333333333334,8895.167333333333,19.831333333333333,8930.822,15.382000000000001,6248.525333333334,16.09,6302.955666666666
455,prefill_and_decode,16.0,2048.0,8.0,2048.0,128.0,,21.783,4.771,26.554000000000002,10700.071333333333,24.977333333333334,10755.209666666668,19.12366666666667,6245.852333333333,18.028,6302.955666666666
456,prefill_and_decode,16.0,2048.0,8.0,2048.0,160.0,,13.136333333333333,3.969,17.105333333333334,13262.989333333333,16.81233333333333,13331.664999999999,19.12366666666667,6245.852333333333,18.028,6302.955666666666
457,prefill_and_decode,16.0,2048.0,8.0,2048.0,32.0,,59.229000000000006,4.330000000000001,63.559000000000005,6818.763,61.70099999999999,6837.231666666667,19.12366666666667,6245.852333333333,18.028,6302.955666666666
458,prefill_and_decode,16.0,2048.0,8.0,2048.0,64.0,,31.739333333333335,4.356333333333333,36.095666666666666,7722.350666666668,34.17166666666667,7757.109333333334,19.12366666666667,6245.852333333333,18.028,6302.955666666666
459,prefill_and_decode,16.0,2048.0,8.0,2048.0,96.0,,20.794333333333338,3.942333333333334,24.73666666666667,8891.012,26.727666666666664,8930.822,19.12366666666667,6245.852333333333,18.028,6302.955666666666
460,prefill_and_decode,16.0,2048.0,8.0,256.0,128.0,,6.414666666666666,3.5813333333333333,9.995999999999999,10705.711000000001,10.731,10755.209666666668,13.617999999999999,6238.876333333334,10.517,6302.955666666666
461,prefill_and_decode,16.0,2048.0,8.0,256.0,160.0,,6.521333333333334,5.065333333333333,11.586666666666666,13268.655666666667,10.370999999999999,13331.664999999999,13.617999999999999,6238.876333333334,10.517,6302.955666666666
462,prefill_and_decode,16.0,2048.0,8.0,256.0,32.0,,17.359666666666666,4.356333333333333,21.715999999999998,6836.537666666667,20.714333333333332,6837.231666666667,13.617999999999999,6238.876333333334,10.517,6302.955666666666
463,prefill_and_decode,16.0,2048.0,8.0,256.0,64.0,,10.918333333333331,3.5549999999999997,14.473333333333331,7723.153000000001,14.232666666666667,7757.109333333334,13.617999999999999,6238.876333333334,10.517,6302.955666666666
464,prefill_and_decode,16.0,2048.0,8.0,256.0,96.0,,7.710999999999999,3.514666666666667,11.225666666666665,8895.743,10.517666666666667,8930.822,13.617999999999999,6238.876333333334,10.517,6302.955666666666
465,prefill_and_decode,16.0,2048.0,8.0,4096.0,128.0,,34.452,4.022333333333333,38.474333333333334,10699.336333333333,37.23166666666666,10755.209666666668,26.981666666666666,6255.995666666666,23.466666666666665,6302.955666666666
466,prefill_and_decode,16.0,2048.0,8.0,4096.0,160.0,,20.072666666666667,3.9286666666666665,24.001333333333335,13267.079,23.26633333333333,13331.664999999999,26.981666666666666,6255.995666666666,23.466666666666665,6302.955666666666
467,prefill_and_decode,16.0,2048.0,8.0,4096.0,32.0,,97.65033333333334,4.396666666666667,102.047,6837.085333333333,102.12700000000001,6837.231666666667,26.981666666666666,6255.995666666666,23.466666666666665,6302.955666666666
468,prefill_and_decode,16.0,2048.0,8.0,4096.0,64.0,,51.584666666666664,4.4366666666666665,56.02133333333333,7722.725333333333,56.11500000000001,7757.109333333334,26.981666666666666,6255.995666666666,23.466666666666665,6302.955666666666
469,prefill_and_decode,16.0,2048.0,8.0,4096.0,96.0,,35.147333333333336,4.3966666666666665,39.544000000000004,8889.969,38.514666666666656,8930.822,26.981666666666666,6255.995666666666,23.466666666666665,6302.955666666666
470,prefill_and_decode,16.0,2048.0,8.0,512.0,128.0,,12.882666666666665,3.8486666666666665,16.731333333333332,10703.466,13.938666666666668,10755.209666666668,12.321,6209.4619999999995,12.001333333333331,6302.955666666666
471,prefill_and_decode,16.0,2048.0,8.0,512.0,160.0,,6.401666666666667,3.9423333333333335,10.344000000000001,13273.707333333334,12.361999999999998,13331.664999999999,12.321,6209.4619999999995,12.001333333333331,6302.955666666666
472,prefill_and_decode,16.0,2048.0,8.0,512.0,32.0,,26.16633333333333,4.303333333333334,30.469666666666665,6840.9873333333335,30.923666666666662,6837.231666666667,12.321,6209.4619999999995,12.001333333333331,6302.955666666666
473,prefill_and_decode,16.0,2048.0,8.0,512.0,64.0,,14.874,3.9956666666666667,18.869666666666667,7723.8076666666675,17.94833333333333,7757.109333333334,12.321,6209.4619999999995,12.001333333333331,6302.955666666666
474,prefill_and_decode,16.0,2048.0,8.0,512.0,96.0,,9.916333333333334,3.9293333333333336,13.845666666666668,8889.301666666668,14.045666666666667,8930.822,12.321,6209.4619999999995,12.001333333333331,6302.955666666666
475,prefill_and_decode,16.0,2048.0,8.0,8192.0,128.0,,61.80833333333333,4.503666666666667,66.312,10702.490333333333,67.36733333333333,10755.209666666668,40.707,6239.892,39.169666666666664,6302.955666666666
476,prefill_and_decode,16.0,2048.0,8.0,8192.0,160.0,,33.00933333333333,4.236,37.24533333333333,13270.019,37.60566666666667,13331.664999999999,40.707,6239.892,39.169666666666664,6302.955666666666
477,prefill_and_decode,16.0,2048.0,8.0,8192.0,32.0,,180.01166666666668,4.477,184.4886666666667,6832.060333333334,183.52666666666667,6837.231666666667,40.707,6239.892,39.169666666666664,6302.955666666666
478,prefill_and_decode,16.0,2048.0,8.0,8192.0,64.0,,92.74566666666668,4.410333333333333,97.156,7719.905333333333,96.92833333333331,7757.109333333334,40.707,6239.892,39.169666666666664,6302.955666666666
479,prefill_and_decode,16.0,2048.0,8.0,8192.0,96.0,,63.745666666666665,4.463333333333334,68.209,8890.517333333333,67.07333333333332,8930.822,40.707,6239.892,39.169666666666664,6302.955666666666
480,prefill_and_decode,16.0,256.0,128.0,1024.0,128.0,,,,115.79833333333333,221.721,117.32166666666666,224.34,59.095000000000006,122.92099999999999,60.52466666666667,123.817
481,prefill_and_decode,16.0,256.0,128.0,1024.0,160.0,,,,59.00133333333333,270.48533333333336,61.24700000000001,273.1046666666667,59.095000000000006,122.92099999999999,60.52466666666667,123.817
482,prefill_and_decode,16.0,256.0,128.0,1024.0,32.0,,,,342.8243333333333,140.08133333333333,340.0986666666667,139.66666666666666,59.095000000000006,122.92099999999999,60.52466666666667,123.817
483,prefill_and_decode,16.0,256.0,128.0,1024.0,64.0,,,,174.19866666666667,158.37533333333332,172.381,157.641,59.095000000000006,122.92099999999999,60.52466666666667,123.817
484,prefill_and_decode,16.0,256.0,128.0,1024.0,96.0,,,,116.226,189.78066666666666,117.923,189.80766666666668,59.095000000000006,122.92099999999999,60.52466666666667,123.817
485,prefill_and_decode,16.0,256.0,128.0,2048.0,128.0,,,,221.98799999999997,221.07933333333332,220.45066666666665,224.34,112.93900000000001,139.80033333333333,112.31066666666668,123.817
486,prefill_and_decode,16.0,256.0,128.0,2048.0,160.0,,,,112.68466666666666,270.926,113.246,273.1046666666667,112.93900000000001,139.80033333333333,112.31066666666668,123.817
487,prefill_and_decode,16.0,256.0,128.0,2048.0,32.0,,,,655.3796666666666,141.55100000000002,650.7286666666666,139.66666666666666,112.93900000000001,139.80033333333333,112.31066666666668,123.817
488,prefill_and_decode,16.0,256.0,128.0,2048.0,64.0,,,,331.07766666666663,158.24233333333333,328.9393333333333,157.641,112.93900000000001,139.80033333333333,112.31066666666668,123.817
489,prefill_and_decode,16.0,256.0,128.0,2048.0,96.0,,,,223.605,189.72733333333335,223.13733333333334,189.80766666666668,112.93900000000001,139.80033333333333,112.31066666666668,123.817
490,prefill_and_decode,16.0,256.0,128.0,256.0,128.0,,,,37.36533333333333,221.908,37.13833333333333,224.34,18.629,123.99066666666666,20.995,123.817
491,prefill_and_decode,16.0,256.0,128.0,256.0,160.0,,,,21.328666666666667,272.39666666666665,20.714,273.1046666666667,18.629,123.99066666666666,20.995,123.817
492,prefill_and_decode,16.0,256.0,128.0,256.0,32.0,,,,103.91766666666666,139.47866666666667,105.52133333333335,139.66666666666666,18.629,123.99066666666666,20.995,123.817
493,prefill_and_decode,16.0,256.0,128.0,256.0,64.0,,,,56.742999999999995,157.547,56.36866666666666,157.641,18.629,123.99066666666666,20.995,123.817
494,prefill_and_decode,16.0,256.0,128.0,256.0,96.0,,,,37.205333333333336,188.44466666666665,38.488,189.80766666666668,18.629,123.99066666666666,20.995,123.817
495,prefill_and_decode,16.0,256.0,128.0,4096.0,128.0,,,,433.67266666666666,223.552,431.28000000000003,224.34,220.05066666666664,185.31733333333332,217.63133333333334,123.817
496,prefill_and_decode,16.0,256.0,128.0,4096.0,160.0,,,,219.82333333333335,271.488,221.09233333333336,273.1046666666667,220.05066666666664,185.31733333333332,217.63133333333334,123.817
497,prefill_and_decode,16.0,256.0,128.0,4096.0,32.0,,,,1280.7046666666665,141.06966666666665,1277.1886666666667,139.66666666666666,220.05066666666664,185.31733333333332,217.63133333333334,123.817
498,prefill_and_decode,16.0,256.0,128.0,4096.0,64.0,,,,644.2213333333333,156.77233333333334,643.2986666666667,157.641,220.05066666666664,185.31733333333332,217.63133333333334,123.817
499,prefill_and_decode,16.0,256.0,128.0,4096.0,96.0,,,,433.7393333333334,191.11766666666668,431.49399999999997,189.80766666666668,220.05066666666664,185.31733333333332,217.63133333333334,123.817
500,prefill_and_decode,16.0,256.0,128.0,512.0,128.0,,,,62.00866666666667,221.774,64.935,224.34,34.705999999999996,124.67233333333333,34.50566666666666,123.817
501,prefill_and_decode,16.0,256.0,128.0,512.0,160.0,,,,32.74133333333333,270.96666666666664,32.80833333333334,273.1046666666667,34.705999999999996,124.67233333333333,34.50566666666666,123.817
502,prefill_and_decode,16.0,256.0,128.0,512.0,32.0,,,,186.774,140.6016666666667,182.44366666666667,139.66666666666666,34.705999999999996,124.67233333333333,34.50566666666666,123.817
503,prefill_and_decode,16.0,256.0,128.0,512.0,64.0,,,,91.71666666666668,156.745,93.21266666666666,157.641,34.705999999999996,124.67233333333333,34.50566666666666,123.817
504,prefill_and_decode,16.0,256.0,128.0,512.0,96.0,,,,61.661333333333324,188.04333333333332,63.31833333333333,189.80766666666668,34.705999999999996,124.67233333333333,34.50566666666666,123.817
505,prefill_and_decode,16.0,256.0,128.0,8192.0,128.0,,,,871.2873333333333,223.40466666666666,873.1176666666667,224.34,432.2823333333333,224.15300000000002,431.4266666666667,123.817
506,prefill_and_decode,16.0,256.0,128.0,8192.0,160.0,,,,433.3913333333333,275.564,432.45599999999996,273.1046666666667,432.2823333333333,224.15300000000002,431.4266666666667,123.817
507,prefill_and_decode,16.0,256.0,128.0,8192.0,32.0,,,,2532.569,140.58833333333334,2531.030666666667,139.66666666666666,432.2823333333333,224.15300000000002,431.4266666666667,123.817
508,prefill_and_decode,16.0,256.0,128.0,8192.0,64.0,,,,1295.2443333333333,158.08166666666668,1289.5103333333334,157.641,432.2823333333333,224.15300000000002,431.4266666666667,123.817
509,prefill_and_decode,16.0,256.0,128.0,8192.0,96.0,,,,875.216,191.10433333333333,864.7653333333334,189.80766666666668,432.2823333333333,224.15300000000002,431.4266666666667,123.817
510,prefill_and_decode,16.0,256.0,16.0,1024.0,128.0,,21.435333333333332,3.929,25.36433333333333,223.16366666666667,26.95433333333333,224.34,15.488666666666667,124.89866666666667,13.377333333333333,123.817
511,prefill_and_decode,16.0,256.0,16.0,1024.0,160.0,,16.21066666666667,4.156333333333333,20.367,271.6616666666667,18.549,273.1046666666667,15.488666666666667,124.89866666666667,13.377333333333333,123.817
512,prefill_and_decode,16.0,256.0,16.0,1024.0,32.0,,73.42133333333334,4.931333333333333,78.35266666666666,142.49966666666668,76.06733333333334,139.66666666666666,15.488666666666667,124.89866666666667,13.377333333333333,123.817
513,prefill_and_decode,16.0,256.0,16.0,1024.0,64.0,,39.74433333333334,4.650333333333333,44.39466666666667,158.764,41.64233333333333,157.641,15.488666666666667,124.89866666666667,13.377333333333333,123.817
514,prefill_and_decode,16.0,256.0,16.0,1024.0,96.0,,28.705333333333332,4.757666666666666,33.463,191.0103333333333,31.886333333333333,189.80766666666668,15.488666666666667,124.89866666666667,13.377333333333333,123.817
515,prefill_and_decode,16.0,256.0,16.0,2048.0,128.0,,30.20266666666667,4.0489999999999995,34.251666666666665,221.35933333333332,34.65266666666667,224.34,20.04566666666667,126.329,17.065666666666665,123.817
516,prefill_and_decode,16.0,256.0,16.0,2048.0,160.0,,21.663,4.423333333333333,26.086333333333332,270.40566666666666,27.08833333333333,273.1046666666667,20.04566666666667,126.329,17.065666666666665,123.817
517,prefill_and_decode,16.0,256.0,16.0,2048.0,32.0,,113.56666666666666,4.9976666666666665,118.56433333333332,142.486,116.19966666666667,139.66666666666666,20.04566666666667,126.329,17.065666666666665,123.817
518,prefill_and_decode,16.0,256.0,16.0,2048.0,64.0,,59.202333333333335,4.356333333333333,63.55866666666667,156.41099999999997,62.67633333333333,157.641,20.04566666666667,126.329,17.065666666666665,123.817
519,prefill_and_decode,16.0,256.0,16.0,2048.0,96.0,,40.252,4.29,44.542,188.21766666666667,43.873999999999995,189.80766666666668,20.04566666666667,126.329,17.065666666666665,123.817
520,prefill_and_decode,16.0,256.0,16.0,256.0,128.0,,12.655666666666667,4.517333333333333,17.173000000000002,223.779,13.978666666666665,224.34,13.204,126.27566666666667,10.851333333333333,123.817
521,prefill_and_decode,16.0,256.0,16.0,256.0,160.0,,8.766666666666667,4.423333333333333,13.190000000000001,272.55699999999996,11.573,273.1046666666667,13.204,126.27566666666667,10.851333333333333,123.817
522,prefill_and_decode,16.0,256.0,16.0,256.0,32.0,,29.801666666666666,5.692666666666667,35.49433333333333,141.69766666666666,33.169333333333334,139.66666666666666,13.204,126.27566666666667,10.851333333333333,123.817
523,prefill_and_decode,16.0,256.0,16.0,256.0,64.0,,15.81,4.878333333333333,20.688333333333333,156.31766666666667,20.874666666666666,157.641,13.204,126.27566666666667,10.851333333333333,123.817
524,prefill_and_decode,16.0,256.0,16.0,256.0,96.0,,10.985,5.172,16.157,189.44666666666663,15.636000000000003,189.80766666666668,13.204,126.27566666666667,10.851333333333333,123.817
525,prefill_and_decode,16.0,256.0,16.0,4096.0,128.0,,52.373,4.316666666666666,56.68966666666667,222.34900000000002,56.876,224.34,24.094666666666665,123.723,25.244999999999997,123.817
526,prefill_and_decode,16.0,256.0,16.0,4096.0,160.0,,35.080666666666666,4.317,39.397666666666666,270.15166666666664,39.303333333333335,273.1046666666667,24.094666666666665,123.723,25.244999999999997,123.817
527,prefill_and_decode,16.0,256.0,16.0,4096.0,32.0,,194.672,5.372333333333334,200.04433333333333,140.48166666666665,197.31799999999998,139.66666666666666,24.094666666666665,123.723,25.244999999999997,123.817
528,prefill_and_decode,16.0,256.0,16.0,4096.0,64.0,,98.06466666666665,4.41,102.47466666666665,156.17033333333333,102.66166666666666,157.641,24.094666666666665,123.723,25.244999999999997,123.817
529,prefill_and_decode,16.0,256.0,16.0,4096.0,96.0,,68.97099999999999,4.3566666666666665,73.32766666666666,190.99666666666667,71.92466666666668,189.80766666666668,24.094666666666665,123.723,25.244999999999997,123.817
530,prefill_and_decode,16.0,256.0,16.0,512.0,128.0,,18.174666666666667,4.971,23.145666666666667,225.15533333333335,18.201666666666664,224.34,16.076666666666664,128.07966666666667,12.227999999999998,123.817
531,prefill_and_decode,16.0,256.0,16.0,512.0,160.0,,14.646666666666667,4.811,19.457666666666668,274.0403333333333,15.168,273.1046666666667,16.076666666666664,128.07966666666667,12.227999999999998,123.817
532,prefill_and_decode,16.0,256.0,16.0,512.0,32.0,,49.954,5.452333333333333,55.406333333333336,141.5906666666667,52.22566666666666,139.66666666666666,16.076666666666664,128.07966666666667,12.227999999999998,123.817
533,prefill_and_decode,16.0,256.0,16.0,512.0,64.0,,28.919666666666668,4.810666666666666,33.730333333333334,158.229,31.258333333333336,157.641,16.076666666666664,128.07966666666667,12.227999999999998,123.817
534,prefill_and_decode,16.0,256.0,16.0,512.0,96.0,,19.925666666666665,5.345666666666666,25.27133333333333,190.55566666666667,23.44,189.80766666666668,16.076666666666664,128.07966666666667,12.227999999999998,123.817
535,prefill_and_decode,16.0,256.0,16.0,8192.0,128.0,,94.44266666666665,4.3566666666666665,98.79933333333332,224.90133333333333,95.57866666666665,224.34,40.13133333333333,126.47633333333334,40.452666666666666,123.817
536,prefill_and_decode,16.0,256.0,16.0,8192.0,160.0,,65.336,4.489999999999999,69.826,273.0646666666667,67.11333333333333,273.1046666666667,40.13133333333333,126.47633333333334,40.452666666666666,123.817
537,prefill_and_decode,16.0,256.0,16.0,8192.0,32.0,,355.35999999999996,5.145,360.50499999999994,139.45233333333334,359.7433333333333,139.66666666666666,40.13133333333333,126.47633333333334,40.452666666666666,123.817
538,prefill_and_decode,16.0,256.0,16.0,8192.0,64.0,,180.80033333333336,4.543666666666667,185.34400000000002,157.70766666666665,182.99233333333333,157.641,40.13133333333333,126.47633333333334,40.452666666666666,123.817
539,prefill_and_decode,16.0,256.0,16.0,8192.0,96.0,,121.43766666666666,4.463666666666666,125.90133333333333,190.088,124.79233333333333,189.80766666666668,40.13133333333333,126.47633333333334,40.452666666666666,123.817
540,prefill_and_decode,16.0,256.0,1.0,1024.0,128.0,,11.186,5.145333333333332,16.331333333333333,223.97966666666665,13.737666666666666,224.34,17.827666666666666,127.11733333333332,12.949333333333334,123.817
541,prefill_and_decode,16.0,256.0,1.0,1024.0,160.0,,13.043333333333331,3.875666666666667,16.918999999999997,274.401,12.909333333333333,273.1046666666667,17.827666666666666,127.11733333333332,12.949333333333334,123.817
542,prefill_and_decode,16.0,256.0,1.0,1024.0,32.0,,10.825333333333333,4.878,15.703333333333333,141.57766666666666,13.564,139.66666666666666,17.827666666666666,127.11733333333332,12.949333333333334,123.817
543,prefill_and_decode,16.0,256.0,1.0,1024.0,64.0,,9.728666666666667,4.236666666666666,13.965333333333334,157.066,12.254999999999999,157.641,17.827666666666666,127.11733333333332,12.949333333333334,123.817
544,prefill_and_decode,16.0,256.0,1.0,1024.0,96.0,,10.811,4.262666666666666,15.073666666666666,190.72966666666665,15.408333333333335,189.80766666666668,17.827666666666666,127.11733333333332,12.949333333333334,123.817
545,prefill_and_decode,16.0,256.0,1.0,2048.0,128.0,,13.164,5.572666666666667,18.736666666666665,221.654,15.662666666666668,224.34,18.683,126.623,15.261,123.817
546,prefill_and_decode,16.0,256.0,1.0,2048.0,160.0,,16.424,4.156333333333333,20.580333333333332,274.388,17.386333333333333,273.1046666666667,18.683,126.623,15.261,123.817
547,prefill_and_decode,16.0,256.0,1.0,2048.0,32.0,,12.495666666666665,4.263,16.758666666666663,140.36100000000002,16.13,139.66666666666666,18.683,126.623,15.261,123.817
548,prefill_and_decode,16.0,256.0,1.0,2048.0,64.0,,12.922666666666666,5.132000000000001,18.054666666666666,156.86566666666667,17.881,157.641,18.683,126.623,15.261,123.817
549,prefill_and_decode,16.0,256.0,1.0,2048.0,96.0,,14.392666666666665,4.731000000000001,19.123666666666665,190.837,15.99733333333333,189.80766666666668,18.683,126.623,15.261,123.817
550,prefill_and_decode,16.0,256.0,1.0,256.0,128.0,,8.766,4.076,12.841999999999999,223.37733333333335,11.306666666666667,224.34,11.519666666666666,125.05933333333333,10.410666666666668,123.817
551,prefill_and_decode,16.0,256.0,1.0,256.0,160.0,,9.408,4.3566666666666665,13.764666666666667,272.69033333333334,15.275333333333332,273.1046666666667,11.519666666666666,125.05933333333333,10.410666666666668,123.817
