,cu_mask,decode_batch_size,decode_len,prefill_len,prefill_batch,prefill_avg_time,decode_avg_time
796,64.0,512,512,2048,8,32358.81466666667,2772.1833333333334
797,64.0,512,512,4096,1,16569.312666666665,4204.714333333333
798,64.0,512,512,4096,4,63451.812666666665,4369.972333333333
799,64.0,512,1024,256,1,224.607,4938.099
800,64.0,512,1024,256,4,817.1763333333333,4935.947333333333
801,64.0,512,1024,256,8,1228.3173333333332,4915.821
802,64.0,512,1024,256,16,1696.9363333333333,4995.243333333333
803,64.0,512,1024,256,32,2675.6823333333336,5127.706
804,64.0,512,1024,512,1,519.682,4924.855666666667
805,64.0,512,1024,512,4,1602.1993333333332,4986.931
806,64.0,512,1024,512,8,2455.9796666666666,5116.988
807,64.0,512,1024,512,16,4360.056333333333,5196.691
808,64.0,512,1024,1024,1,1423.6843333333331,4968.528333333333
809,64.0,512,1024,1024,4,4139.792333333334,5193.777
810,64.0,512,1024,1024,8,8230.418333333333,5221.293666666667
811,64.0,512,1024,2048,1,4101.611333333333,5241.058666666667
812,64.0,512,1024,2048,4,15981.019666666665,5246.672
813,64.0,512,1024,2048,8,31952.417666666668,5362.456666666667
814,64.0,512,1024,4096,1,16325.581666666667,5306.101
815,64.0,512,1024,4096,4,63735.447,5505.464
816,64.0,512,2048,256,1,331.29133333333334,9591.827666666666
817,64.0,512,2048,256,4,1315.9843333333333,9575.951333333334
818,64.0,512,2048,256,8,2001.4463333333333,9640.326
819,64.0,512,2048,256,16,2515.663,9688.556
820,64.0,512,2048,256,32,3528.3533333333335,9843.697333333334
821,64.0,512,2048,512,1,784.1943333333334,9554.181333333334
822,64.0,512,2048,512,4,2422.476,9701.157333333334
823,64.0,512,2048,512,8,3310.8956666666663,9791.618333333334
824,64.0,512,2048,512,16,5107.767,9947.000333333333
825,64.0,512,2048,1024,1,1958.7086666666667,9634.832666666665
826,64.0,512,2048,1024,4,4939.114666666667,9960.404333333334
827,64.0,512,2048,1024,8,8299.965,10055.328
828,64.0,512,2048,2048,1,4886.14,9951.971333333335
829,64.0,512,2048,2048,4,15968.872666666666,10143.903666666665
830,64.0,512,2048,2048,8,31934.751333333334,10328.807
831,64.0,512,2048,4096,1,16109.741333333333,10156.399666666666
832,64.0,512,2048,4096,4,62702.01766666667,10508.351
833,64.0,512,4096,256,1,644.9426666666666,18856.732
834,64.0,512,4096,256,4,2495.1493333333333,18978.677666666666
835,64.0,512,4096,256,8,3692.2216666666664,18911.016333333333
836,64.0,512,4096,256,16,4237.161666666667,19069.11133333333
837,64.0,512,4096,256,32,5259.955333333333,19025.732666666667
838,64.0,512,4096,512,1,1348.3256666666668,18888.11033333333
839,64.0,512,4096,512,4,4048.129,18914.59766666667
840,64.0,512,4096,512,8,5032.488333333333,19131.03933333333
841,64.0,512,4096,512,16,6785.539,19199.583
842,64.0,512,4096,1024,1,3190.754,19067.788333333334
843,64.0,512,4096,1024,4,6734.382,19294.987666666668
844,64.0,512,4096,1024,8,9962.581666666667,19447.657
845,64.0,512,4096,2048,1,6677.946333333333,19229.77233333333
846,64.0,512,4096,2048,4,16135.185,19866.509
847,64.0,512,4096,2048,8,31921.131,19974.075
848,64.0,512,4096,4096,1,16235.534333333333,19804.701
849,64.0,512,4096,4096,4,62605.379,20233.322
850,128.0,32,256,256,1,119.44666666666667,51.651
851,128.0,32,256,256,4,420.66966666666667,52.092666666666666
852,128.0,32,256,256,8,842.5013333333334,51.91866666666667
853,128.0,32,256,256,16,1675.9276666666667,52.066
854,128.0,32,256,256,32,3374.5746666666664,52.413
855,128.0,32,256,512,1,397.416,51.959
856,128.0,32,256,512,4,1482.0176666666669,51.77166666666666
857,128.0,32,256,512,8,2987.5163333333335,51.745
858,128.0,32,256,512,16,6059.518666666667,51.998333333333335
859,128.0,32,256,1024,1,1456.827,62.342333333333336
860,128.0,32,256,1024,4,5761.262666666667,51.678
861,128.0,32,256,1024,8,12102.358666666665,52.186
862,128.0,32,256,2048,1,6015.912,51.370666666666665
863,128.0,32,256,2048,4,23474.25933333333,51.89233333333333
864,128.0,32,256,2048,8,46361.165,52.106
865,128.0,32,256,4096,1,26499.33133333333,64.93533333333333
866,128.0,32,256,4096,4,91045.912,52.293
867,128.0,32,512,256,1,119.36633333333333,91.30233333333332
868,128.0,32,512,256,4,553.6936666666667,122.868
869,128.0,32,512,256,8,845.4413333333333,92.211
870,128.0,32,512,256,16,2673.611,141.43033333333335
871,128.0,32,512,256,32,5351.834,146.46833333333333
872,128.0,32,512,512,1,397.737,91.75666666666667
873,128.0,32,512,512,4,1491.3593333333333,91.80966666666667
874,128.0,32,512,512,8,3000.519,94.61633333333333
875,128.0,32,512,512,16,6021.418333333333,91.67633333333333
876,128.0,32,512,1024,1,1469.4693333333332,92.104
877,128.0,32,512,1024,4,5740.535666666667,91.556
878,128.0,32,512,1024,8,11418.635666666665,91.516
879,128.0,32,512,2048,1,5667.155666666667,91.115
880,128.0,32,512,2048,4,22044.968666666668,91.596
881,128.0,32,512,2048,8,43751.75,92.23733333333332
882,128.0,32,512,4096,1,22239.146666666667,91.67666666666668
883,128.0,32,512,4096,4,85637.78866666667,92.051
884,128.0,32,1024,256,1,119.634,171.44566666666665
885,128.0,32,1024,256,4,421.33733333333333,171.81966666666665
886,128.0,32,1024,256,8,843.6506666666667,171.72633333333334
887,128.0,32,1024,256,16,1674.6186666666667,172.68833333333333
888,128.0,32,1024,256,32,3388.5143333333335,172.91533333333334
889,128.0,32,1024,512,1,398.9796666666667,172.35433333333333
890,128.0,32,1024,512,4,1496.8653333333332,173.86433333333335
891,128.0,32,1024,512,8,3003.794,172.42133333333334
892,128.0,32,1024,512,16,6057.328,172.02033333333335
893,128.0,32,1024,1024,1,1456.2396666666668,184.529
894,128.0,32,1024,1024,4,5714.570666666667,171.63233333333335
895,128.0,32,1024,1024,8,11439.107,171.52566666666667
896,128.0,32,1024,2048,1,5701.285333333333,171.27233333333334
897,128.0,32,1024,2048,4,22087.93866666667,171.753
898,128.0,32,1024,2048,8,43832.82666666667,171.927
899,128.0,32,1024,4096,1,22230.43866666667,171.73966666666666
900,128.0,32,1024,4096,4,85732.218,172.16733333333335
901,128.0,32,2048,256,1,120.31533333333333,328.69866666666667
902,128.0,32,2048,256,4,422.2056666666667,331.8123333333333
903,128.0,32,2048,256,8,842.4876666666667,331.8123333333333
904,128.0,32,2048,256,16,1678.6933333333332,336.8906666666667
905,128.0,32,2048,256,32,3403.0783333333334,333.67
906,128.0,32,2048,512,1,399.086,332.52066666666667
907,128.0,32,2048,512,4,1496.7176666666667,347.729
908,128.0,32,2048,512,8,3001.9473333333335,336.2223333333333
909,128.0,32,2048,512,16,6062.321666666667,332.1203333333333
910,128.0,32,2048,1024,1,1467.5306666666668,345.10966666666667
911,128.0,32,2048,1024,4,5707.029,331.8523333333333
912,128.0,32,2048,1024,8,11420.365666666667,331.91966666666667
913,128.0,32,2048,2048,1,5675.53,331.3316666666667
914,128.0,32,2048,2048,4,22141.024666666668,332.16
915,128.0,32,2048,2048,8,43863.02333333334,332.2933333333333
916,128.0,32,2048,4096,1,22230.362,331.358
917,128.0,32,2048,4096,4,85724.256,332.4133333333333
918,128.0,32,4096,256,1,189.5,643.5256666666667
919,128.0,32,4096,256,4,424.117,648.845
920,128.0,32,4096,256,8,845.201,652.533
921,128.0,32,4096,256,16,1686.1383333333333,670.227
922,128.0,32,4096,256,32,3393.2443333333335,653.9496666666666
923,128.0,32,4096,512,1,402.013,648.39
924,128.0,32,4096,512,4,1495.5953333333332,673.3276666666666
925,128.0,32,4096,512,8,2999.9706666666666,658.1993333333334
926,128.0,32,4096,512,16,6057.634,652.4396666666667
927,128.0,32,4096,1024,1,1479.5183333333332,674.7976666666666
928,128.0,32,4096,1024,4,5760.594666666667,651.7716666666666
929,128.0,32,4096,1024,8,11436.862333333334,651.985
930,128.0,32,4096,2048,1,5725.394,652.0116666666667
931,128.0,32,4096,2048,4,22150.22866666667,652.5463333333333
932,128.0,32,4096,2048,8,43896.725333333336,652.9873333333334
933,128.0,32,4096,4096,1,22291.422333333332,652.373
934,128.0,32,4096,4096,4,85863.649,653.1883333333334
935,128.0,64,256,256,1,121.05033333333333,87.43966666666667
936,128.0,64,256,256,4,420.5353333333333,86.451
937,128.0,64,256,256,8,843.0623333333334,86.67833333333333
938,128.0,64,256,256,16,1697.7913333333333,89.36466666666666
939,128.0,64,256,256,32,3557.0993333333336,89.97933333333333
940,128.0,64,256,512,1,397.363,86.799
941,128.0,64,256,512,4,1513.3293333333334,88.54933333333332
942,128.0,64,256,512,8,3106.2543333333333,93.84166666666667
943,128.0,64,256,512,16,6452.484666666667,86.81233333333333
944,128.0,64,256,1024,1,1474.9613333333332,87.587
945,128.0,64,256,1024,4,6124.680666666667,86.89233333333333
946,128.0,64,256,1024,8,12035.393,86.46466666666667
947,128.0,64,256,2048,1,6030.533,86.27766666666668
948,128.0,64,256,2048,4,23407.736666666668,86.384
949,128.0,64,256,2048,8,46218.105,86.919
950,128.0,64,256,4096,1,23493.411666666667,86.42466666666667
951,128.0,64,256,4096,4,90633.979,86.93233333333333
952,128.0,64,512,256,1,119.63366666666667,153.72533333333334
953,128.0,64,512,256,4,420.883,153.832
954,128.0,64,512,256,8,824.0453333333334,165.512
955,128.0,64,512,256,16,1677.305,165.539
956,128.0,64,512,256,32,3365.0473333333334,154.43333333333334
957,128.0,64,512,512,1,397.6033333333333,153.872
958,128.0,64,512,512,4,1488.6736666666668,154.407
959,128.0,64,512,512,8,3016.2086666666664,157.654
960,128.0,64,512,512,16,6066.696,154.31333333333333
961,128.0,64,512,1024,1,1466.1283333333333,153.939
962,128.0,64,512,1024,4,5737.449666666667,154.00633333333334
963,128.0,64,512,1024,8,11414.027333333333,154.15266666666665
964,128.0,64,512,2048,1,5675.388,153.36433333333335
965,128.0,64,512,2048,4,22106.950666666668,153.80566666666667
966,128.0,64,512,2048,8,43826.10733333333,154.714
967,128.0,64,512,4096,1,22215.118333333332,153.91233333333335
968,128.0,64,512,4096,4,85656.94166666667,154.16633333333334
969,128.0,64,1024,256,1,120.70266666666667,285.29266666666666
970,128.0,64,1024,256,4,421.8316666666667,287.8586666666667
971,128.0,64,1024,256,8,843.33,287.912
972,128.0,64,1024,256,16,1680.9396666666667,293.445
973,128.0,64,1024,256,32,3396.1706666666664,289.235
974,128.0,64,1024,512,1,398.28433333333334,287.177
975,128.0,64,1024,512,4,1490.571,303.1466666666667
976,128.0,64,1024,512,8,3002.1223333333337,289.72933333333333
977,128.0,64,1024,512,16,6035.048666666667,287.351
978,128.0,64,1024,1024,1,1465.794,300.1936666666667
979,128.0,64,1024,1024,4,5751.881333333333,288.1526666666667
980,128.0,64,1024,1024,8,11419.302666666666,287.2443333333333
981,128.0,64,1024,2048,1,5704.706666666667,286.7096666666667
982,128.0,64,1024,2048,4,22127.070666666667,287.88533333333334
983,128.0,64,1024,2048,8,43882.437666666665,288.2863333333333
984,128.0,64,1024,4096,1,22254.50966666667,287.7916666666667
985,128.0,64,1024,4096,4,85705.01766666667,287.68466666666666
986,128.0,64,2048,256,1,192.60066666666665,547.9603333333333
987,128.0,64,2048,256,4,427.966,557.5156666666667
988,128.0,64,2048,256,8,845.855,554.6556666666667
989,128.0,64,2048,256,16,1698.3256666666668,575.8773333333334
990,128.0,64,2048,256,32,3380.3596666666667,556.5126666666666
991,128.0,64,2048,512,1,402.7883333333333,553.0783333333334
992,128.0,64,2048,512,4,1504.375,575.209
993,128.0,64,2048,512,8,3005.0613333333336,561.5783333333334
994,128.0,64,2048,512,16,6068.269333333333,554.3346666666666
995,128.0,64,2048,1024,1,1478.6493333333333,574.4343333333334
996,128.0,64,2048,1024,4,5744.394666666667,553.9476666666666
997,128.0,64,2048,1024,8,11407.777666666667,554.5623333333334
998,128.0,64,2048,2048,1,5706.054,553.7866666666666
999,128.0,64,2048,2048,4,22111.27733333333,554.8426666666667
1000,128.0,64,2048,2048,8,43837.212,555.3773333333334
1001,128.0,64,2048,4096,1,22293.56333333333,554.6956666666666
1002,128.0,64,2048,4096,4,85738.30033333333,555.9653333333333
1003,128.0,64,4096,256,1,368.69666666666666,1092.874
1004,128.0,64,4096,256,4,568.0866666666666,1099.0083333333332
1005,128.0,64,4096,256,8,872.2496666666666,1125.1613333333332
1006,128.0,64,4096,256,16,1702.7496666666668,1124.667
1007,128.0,64,4096,256,32,3414.8143333333337,1092.9676666666667
1008,128.0,64,4096,512,1,552.4373333333334,1098.3533333333332
1009,128.0,64,4096,512,4,1511.365,1139.113
1010,128.0,64,4096,512,8,3039.1276666666663,1107.1466666666668
1011,128.0,64,4096,512,16,6076.1703333333335,1089.533
1012,128.0,64,4096,1024,1,1488.513,1120.511
1013,128.0,64,4096,1024,4,5782.310666666667,1090.99
1014,128.0,64,4096,1024,8,11442.142,1089.1853333333333
1015,128.0,64,4096,2048,1,5689.364666666667,1090.442
1016,128.0,64,4096,2048,4,22160.869,1090.7086666666667
1017,128.0,64,4096,2048,8,43955.64566666666,1090.1076666666668
1018,128.0,64,4096,4096,1,22282.733333333334,1089.2256666666667
1019,128.0,64,4096,4096,4,85801.85233333333,1089.947
1020,128.0,128,256,256,1,119.58066666666667,173.009
1021,128.0,128,256,256,4,422.113,173.82466666666664
1022,128.0,128,256,256,8,845.187,173.70433333333335
1023,128.0,128,256,256,16,1706.505,194.606
1024,128.0,128,256,256,32,4810.086333333333,227.21266666666665
1025,128.0,128,256,512,1,398.56533333333334,173.691
1026,128.0,128,256,512,4,1534.1906666666669,190.62266666666665
1027,128.0,128,256,512,8,3129.6813333333334,188.31066666666666
1028,128.0,128,256,512,16,6464.726666666667,174.49266666666665
1029,128.0,128,256,1024,1,1482.3653333333332,194.61866666666666
1030,128.0,128,256,1024,4,6150.647333333333,174.092
1031,128.0,128,256,1024,8,12113.104333333335,174.01166666666666
1032,128.0,128,256,2048,1,6296.588333333333,174.61266666666666
1033,128.0,128,256,2048,4,23776.032,174.38566666666665
1034,128.0,128,256,2048,8,57767.02533333334,389.49133333333333
1035,128.0,128,256,4096,1,28266.441333333332,267.278
1036,128.0,128,256,4096,4,91216.09566666668,174.57266666666666
1037,128.0,128,512,256,1,120.36866666666667,304.283
1038,128.0,128,512,256,4,422.36633333333333,307.3433333333333
1039,128.0,128,512,256,8,837.931,306.5946666666667
1040,128.0,128,512,256,16,1685.4033333333332,326.2663333333333
1041,128.0,128,512,256,32,3378.6913333333337,308.1313333333333
1042,128.0,128,512,512,1,399.2866666666667,307.9046666666667
1043,128.0,128,512,512,4,1495.5153333333333,311.4593333333333
1044,128.0,128,512,512,8,3004.6356666666666,313.7713333333333
1045,128.0,128,512,512,16,6042.975666666667,307.357
1046,128.0,128,512,1024,1,1469.8573333333331,315.749
1047,128.0,128,512,1024,4,5759.125666666667,307.9313333333333
1048,128.0,128,512,1024,8,11425.733333333334,307.4903333333333
1049,128.0,128,512,2048,1,5706.538666666667,307.49
1050,128.0,128,512,2048,4,22196.902,308.7866666666667
1051,128.0,128,512,2048,8,44044.96533333333,308.53266666666667
1052,128.0,128,512,4096,1,22319.422,336.6503333333333
1053,128.0,128,512,4096,4,85820.20133333333,321.1876666666667
1054,128.0,128,1024,256,1,193.068,567.0306666666667
1055,128.0,128,1024,256,4,424.5043333333333,572.9773333333334
1056,128.0,128,1024,256,8,841.164,573.8056666666666
1057,128.0,128,1024,256,16,1671.3033333333333,586.4753333333334
1058,128.0,128,1024,256,32,3403.9203333333335,576.639
1059,128.0,128,1024,512,1,402.267,572.67
1060,128.0,128,1024,512,4,1502.6506666666667,593.7316666666667
1061,128.0,128,1024,512,8,3019.6546666666663,576.4516666666666
1062,128.0,128,1024,512,16,6087.366333333333,575.9043333333334
1063,128.0,128,1024,1024,1,1476.404,592.1143333333333
1064,128.0,128,1024,1024,4,5756.262,575.7033333333334
1065,128.0,128,1024,1024,8,11422.865666666667,575.0623333333334
1066,128.0,128,1024,2048,1,5687.879,574.247
1067,128.0,128,1024,2048,4,22122.878,576.1583333333334
1068,128.0,128,1024,2048,8,43889.71466666667,576.492
1069,128.0,128,1024,4096,1,22425.477,739.8793333333334
1070,128.0,128,1024,4096,4,86285.35866666667,731.1396666666666
1071,128.0,128,2048,256,1,344.8553333333333,1113.1466666666668
1072,128.0,128,2048,256,4,570.7723333333333,1117.7173333333333
1073,128.0,128,2048,256,8,860.4353333333333,1142.0663333333332
1074,128.0,128,2048,256,16,1691.0153333333333,1123.985
1075,128.0,128,2048,256,32,3414.9863333333333,1114.2156666666667
1076,128.0,128,2048,512,1,543.5236666666666,1107.36
1077,128.0,128,2048,512,4,1519.5966666666668,1155.6036666666666
1078,128.0,128,2048,512,8,3027.9673333333335,1117.089
1079,128.0,128,2048,512,16,6089.585333333333,1109.8453333333332
1080,128.0,128,2048,1024,1,1481.282,1155.403
1081,128.0,128,2048,1024,4,5732.394666666667,1110.354
1082,128.0,128,2048,1024,8,11438.128666666666,1109.7923333333333
1083,128.0,128,2048,2048,1,5718.456333333333,1109.632
1084,128.0,128,2048,2048,4,22135.89733333333,1110.7276666666667
1085,128.0,128,2048,2048,8,43862.09766666666,1112.0906666666667
1086,128.0,128,2048,4096,1,22296.892333333333,1235.0256666666667
1087,128.0,128,2048,4096,4,85818.96766666668,1247.521
1088,128.0,128,4096,256,1,648.016,2164.5793333333336
1089,128.0,128,4096,256,4,964.821,2171.9166666666665
1090,128.0,128,4096,256,8,1203.9683333333332,2186.777
1091,128.0,128,4096,256,16,1703.685,2206.2886666666664
1092,128.0,128,4096,256,32,3431.0773333333336,2212.075
1093,128.0,128,4096,512,1,949.7463333333334,2172.5446666666667
1094,128.0,128,4096,512,4,1616.94,2216.5386666666664
1095,128.0,128,4096,512,8,3041.2386666666666,2223.688
1096,128.0,128,4096,512,16,6103.980666666667,2194.0606666666663
1097,128.0,128,4096,1024,1,1592.9113333333332,2220.788
1098,128.0,128,4096,1024,4,5772.822333333333,2199.0586666666663
1099,128.0,128,4096,1024,8,11475.711333333335,2199.9003333333335
1100,128.0,128,4096,2048,1,5698.746333333333,2196.172
1101,128.0,128,4096,2048,4,22154.42566666667,2206.9166666666665
1102,128.0,128,4096,2048,8,43873.975666666665,2228.031
1103,128.0,128,4096,4096,1,22319.63,2214.1593333333335
1104,128.0,128,4096,4096,4,85776.82733333333,2215.8033333333333
1105,128.0,256,256,256,1,121.71833333333333,359.6093333333333
1106,128.0,256,256,256,4,677.8313333333334,570.185
1107,128.0,256,256,256,8,847.4726666666667,365.998
1108,128.0,256,256,256,16,2358.2496666666666,482.1963333333333
1109,128.0,256,256,256,32,3673.0733333333333,366.519
1110,128.0,256,256,512,1,403.51,351.003
1111,128.0,256,256,512,4,1483.6216666666667,358.607
1112,128.0,256,256,512,8,2998.595,350.3086666666667
1113,128.0,256,256,512,16,6039.379666666667,349.694
1114,128.0,256,256,1024,1,1476.1513333333332,352.233
1115,128.0,256,256,1024,4,5785.959333333333,349.239
1116,128.0,256,256,1024,8,11434.511333333334,349.52
1117,128.0,256,256,2048,1,5715.785333333333,458.2216666666667
1118,128.0,256,256,2048,4,22357.76,452.315
1119,128.0,256,256,2048,8,44122.269,458.823
1120,128.0,256,256,4096,1,22467.237666666668,748.3123333333334
1121,128.0,256,256,4096,4,86289.43733333334,673.902
1122,128.0,256,512,256,1,160.79433333333336,606.7883333333334
1123,128.0,256,512,256,4,424.4513333333333,612.1606666666667
1124,128.0,256,512,256,8,846.2033333333334,630.5226666666666
1125,128.0,256,512,256,16,1681.1543333333332,630.0286666666666
1126,128.0,256,512,256,32,3400.7033333333334,617.9876666666667
1127,128.0,256,512,512,1,401.9063333333333,613.1233333333333
1128,128.0,256,512,512,4,1491.7873333333332,634.4786666666666
1129,128.0,256,512,512,8,3000.0926666666664,620.7276666666667
1130,128.0,256,512,512,16,6486.045,615.983
1131,128.0,256,512,1024,1,1534.5386666666668,659.5096666666666
1132,128.0,256,512,1024,4,7574.002,859.1666666666666
1133,128.0,256,512,1024,8,12381.979333333335,616.1033333333334
1134,128.0,256,512,2048,1,6231.328333333333,939.6173333333334
1135,128.0,256,512,2048,4,28154.103333333333,1160.5093333333332
1136,128.0,256,512,2048,8,47622.486333333334,892.2553333333334
1137,128.0,256,512,4096,1,24044.750333333333,1560.7186666666666
1138,128.0,256,512,4096,4,86799.923,1539.8443333333332
1139,128.0,256,1024,256,1,227.31966666666665,1152.9846666666667
1140,128.0,256,1024,256,4,577.8956666666667,1156.9533333333331
1141,128.0,256,1024,256,8,846.0953333333334,1175.9173333333333
1142,128.0,256,1024,256,16,1694.8776666666668,1175.6366666666668
1143,128.0,256,1024,256,32,3413.1816666666664,1153.011
1144,128.0,256,1024,512,1,530.507,1157.0473333333332
1145,128.0,256,1024,512,4,1511.0293333333332,1177.1193333333333
1146,128.0,256,1024,512,8,3034.1133333333337,1165.1453333333332
1147,128.0,256,1024,512,16,6065.875,1151.0596666666668
1148,128.0,256,1024,1024,1,1480.039,1181.7163333333333
1149,128.0,256,1024,1024,4,5711.637666666667,1150.792
1150,128.0,256,1024,1024,8,11415.150666666666,1150.899
1151,128.0,256,1024,2048,1,5710.716,1318.2823333333333
1152,128.0,256,1024,2048,4,22186.535333333333,1304.8783333333333
1153,128.0,256,1024,2048,8,43925.314666666665,1304.5176666666669
1154,128.0,256,1024,4096,1,22491.34,2210.443
1155,128.0,256,1024,4096,4,86778.578,2192.6556666666665
1156,128.0,256,2048,256,1,337.85266666666666,2207.103
1157,128.0,256,2048,256,4,971.7966666666666,2223.059
1158,128.0,256,2048,256,8,1210.7166666666667,2234.7126666666663
1159,128.0,256,2048,256,16,1713.4666666666667,2263.6456666666663
1160,128.0,256,2048,256,32,3424.1273333333334,2248.2633333333333
1161,128.0,256,2048,512,1,782.2956666666666,2216.0966666666664
1162,128.0,256,2048,512,4,1610.3246666666666,2259.369
1163,128.0,256,2048,512,8,3045.5276666666664,2262.3893333333335
1164,128.0,256,2048,512,16,6071.637666666667,2229.3536666666664
1165,128.0,256,2048,1024,1,1606.4616666666668,2257.485
1166,128.0,256,2048,1024,4,5753.67,2234.0576666666666
1167,128.0,256,2048,1024,8,11461.515333333335,2241.5553333333337
1168,128.0,256,2048,2048,1,5693.225,2226.6406666666667
1169,128.0,256,2048,2048,4,22146.267333333333,2251.3373333333334
1170,128.0,256,2048,2048,8,43901.078,2243.4123333333337
1171,128.0,256,2048,4096,1,22294.125333333333,2873.2266666666665
1172,128.0,256,2048,4096,4,85876.53866666667,2884.92
1173,128.0,256,4096,256,1,659.349,4328.958333333333
1174,128.0,256,4096,256,4,1745.701,4342.563
1175,128.0,256,4096,256,8,1996.5553333333332,4360.684333333333
1176,128.0,256,4096,256,16,2475.197,4408.313
1177,128.0,256,4096,256,32,3453.542,4462.250333333333
1178,128.0,256,4096,512,1,1346.829,4324.442333333333
1179,128.0,256,4096,512,4,2378.082,4426.355666666667
1180,128.0,256,4096,512,8,3274.1183333333333,4491.357666666667
1181,128.0,256,4096,512,16,6132.606333333333,4501.808
1182,128.0,256,4096,1024,1,2381.69,4446.134
1183,128.0,256,4096,1024,4,5809.159666666667,4503.652666666667
1184,128.0,256,4096,1024,8,11493.406666666666,4552.724666666667
1185,128.0,256,4096,2048,1,5720.423333333333,4496.422
1186,128.0,256,4096,2048,4,22175.47666666667,4613.636666666667
1187,128.0,256,4096,2048,8,43937.3,4684.973666666667
1188,128.0,256,4096,4096,1,22345.933666666668,4620.853666666667
1189,128.0,256,4096,4096,4,85713.61466666668,4666.037
1190,128.0,512,256,256,1,120.84966666666668,691.7026666666666
1191,128.0,512,256,256,4,424.331,697.8366666666666
1192,128.0,512,256,256,8,848.435,702.8346666666666
1193,128.0,512,256,256,16,1673.095,711.1206666666666
1194,128.0,512,256,256,32,3409.5213333333336,707.673
1195,128.0,512,256,512,1,400.28933333333333,695.685
1196,128.0,512,256,512,4,1496.1033333333332,719.847
1197,128.0,512,256,512,8,3006.6266666666666,708.6483333333334
1198,128.0,512,256,512,16,6062.151666666667,705.708
1199,128.0,512,256,1024,1,1484.8646666666668,1066.761
1200,128.0,512,256,1024,4,5708.542666666667,1046.2873333333334
1201,128.0,512,256,1024,8,11429.660333333333,1035.4896666666666
1202,128.0,512,256,2048,1,5727.038333333333,1806.373
1203,128.0,512,256,2048,4,22386.70633333333,1777.3603333333333
1204,128.0,512,256,2048,8,44317.301666666666,1765.894
1205,128.0,512,256,4096,1,22556.802333333333,3270.7643333333335
1206,128.0,512,256,4096,4,87071.68533333333,3465.8376666666663
1207,128.0,512,512,256,1,152.86966666666666,1230.4826666666668
1208,128.0,512,512,256,4,568.8083333333334,1232.3536666666666
1209,128.0,512,512,256,8,857.1753333333334,1251.5846666666666
1210,128.0,512,512,256,16,1687.382,1253.1743333333332
1211,128.0,512,512,256,32,3380.617,1244.929
1212,128.0,512,512,512,1,406.437,1226.246
1213,128.0,512,512,512,4,1513.1963333333333,1256.9166666666667
1214,128.0,512,512,512,8,3014.539,1245.8513333333333
1215,128.0,512,512,512,16,6059.708333333333,1244.635
1216,128.0,512,512,1024,1,1489.8896666666667,1305.4273333333333
1217,128.0,512,512,1024,4,5727.760666666667,1388.1766666666667
1218,128.0,512,512,1024,8,11412.997666666666,1402.4223333333332
1219,128.0,512,512,2048,1,5705.376333333333,2402.2576666666664
1220,128.0,512,512,2048,4,22401.397,2270.008
1221,128.0,512,512,2048,8,44327.787,2369.796
1222,128.0,512,512,4096,1,22758.346666666668,4304.330333333333
1223,128.0,512,512,4096,4,86768.468,4357.104333333333
1224,128.0,512,1024,256,1,229.80566666666667,2298.4306666666666
1225,128.0,512,1024,256,4,830.139,2321.4703333333337
1226,128.0,512,1024,256,8,1273.5533333333333,2324.0226666666667
1227,128.0,512,1024,256,16,1724.7053333333333,2338.8033333333333
1228,128.0,512,1024,256,32,3408.557,2347.53
1229,128.0,512,1024,512,1,527.9946666666666,2306.9976666666666
1230,128.0,512,1024,512,4,1618.9566666666667,2347.0626666666667
1231,128.0,512,1024,512,8,3022.367,2356.056
1232,128.0,512,1024,512,16,6099.954,2342.2373333333335
1233,128.0,512,1024,1024,1,1480.0793333333334,2344.5233333333335
1234,128.0,512,1024,1024,4,5745.623333333333,2345.3383333333336
1235,128.0,512,1024,1024,8,11451.516,2349.4406666666664
1236,128.0,512,1024,2048,1,5720.218666666667,2985.603
1237,128.0,512,1024,2048,4,22178.709333333332,2965.7583333333337
1238,128.0,512,1024,2048,8,43976.21366666666,2959.1956666666665
1239,128.0,512,1024,4096,1,22593.980666666666,5341.285666666667
1240,128.0,512,1024,4096,4,86977.34466666667,5318.727
1241,128.0,512,2048,256,1,345.6976666666667,4438.260666666667
1242,128.0,512,2048,256,4,1312.1886666666667,4456.542666666667
1243,128.0,512,2048,256,8,1993.6276666666668,4487.667
1244,128.0,512,2048,256,16,2496.806,4550.397333333333
1245,128.0,512,2048,256,32,3470.6883333333335,4571.072666666667
1246,128.0,512,2048,512,1,778.0073333333333,4438.65
1247,128.0,512,2048,512,4,2416.7833333333333,4566.101333333333
1248,128.0,512,2048,512,8,3304.4543333333336,4613.717
1249,128.0,512,2048,512,16,6116.769666666667,4607.022
1250,128.0,512,2048,1024,1,1943.4466666666667,4515.8533333333335
1251,128.0,512,2048,1024,4,5784.181666666667,4608.812333333333
1252,128.0,512,2048,1024,8,11479.346666666666,4651.937666666667
1253,128.0,512,2048,2048,1,5726.075333333333,4647.754666666667
1254,128.0,512,2048,2048,4,22175.434,4746.821666666667
1255,128.0,512,2048,2048,8,43907.21233333334,4772.119333333333
1256,128.0,512,2048,4096,1,22366.418,6318.524333333333
1257,128.0,512,2048,4096,4,86098.071,6348.392666666667
1258,128.0,512,4096,256,1,650.502,8678.445
1259,128.0,512,4096,256,4,2470.2393333333334,8852.149333333335
