,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us
3472,prefill_and_decode,4.0,512.0,1.0,512.0,304.0,,6.775333333333333,3.996,10.771333333333333,124.23066666666666
3473,prefill_and_decode,4.0,512.0,1.0,8192.0,128.0,,31.832666666666665,5.011666666666667,36.84433333333333,212.246
3474,prefill_and_decode,4.0,512.0,1.0,8192.0,160.0,,34.33166666666667,4.076,38.40766666666667,244.03866666666667
3475,prefill_and_decode,4.0,512.0,1.0,8192.0,32.0,,35.842333333333336,4.864666666666667,40.707,127.93266666666666
3476,prefill_and_decode,4.0,512.0,1.0,8192.0,64.0,,32.367333333333335,4.945,37.312333333333335,153.6846666666667
3477,prefill_and_decode,4.0,512.0,1.0,8192.0,96.0,,34.50533333333333,4.223,38.72833333333333,184.87666666666667
3478,prefill_and_decode,4.0,512.0,1.0,8192.0,304.0,,32.91566666666667,4.182666666666667,37.098333333333336,124.84533333333333
3479,prefill_and_decode,4.0,512.0,2.0,1024.0,128.0,,10.316666666666668,4.156333333333333,14.473000000000003,213.76933333333332
3480,prefill_and_decode,4.0,512.0,2.0,1024.0,160.0,,8.980333333333334,4.543666666666667,13.524000000000001,241.44566666666665
3481,prefill_and_decode,4.0,512.0,2.0,1024.0,32.0,,14.967666666666666,5.091333333333334,20.059,125.34033333333333
3482,prefill_and_decode,4.0,512.0,2.0,1024.0,64.0,,9.220666666666668,4.931333333333334,14.152000000000001,153.71166666666667
3483,prefill_and_decode,4.0,512.0,2.0,1024.0,96.0,,9.221,4.811333333333334,14.032333333333334,182.5773333333333
3484,prefill_and_decode,4.0,512.0,2.0,1024.0,304.0,,12.361666666666666,5.211666666666667,17.573333333333334,127.77233333333334
3485,prefill_and_decode,4.0,512.0,2.0,2048.0,128.0,,13.791333333333332,4.918,18.709333333333333,213.56866666666667
3486,prefill_and_decode,4.0,512.0,2.0,2048.0,160.0,,12.762666666666666,5.158666666666666,17.921333333333333,241.61966666666663
3487,prefill_and_decode,4.0,512.0,2.0,2048.0,32.0,,21.756333333333334,4.463666666666668,26.220000000000002,124.69833333333334
3488,prefill_and_decode,4.0,512.0,2.0,2048.0,64.0,,15.328333333333333,3.795666666666667,19.124,157.20000000000002
3489,prefill_and_decode,4.0,512.0,2.0,2048.0,96.0,,12.214333333333334,4.303,16.517333333333333,182.75133333333335
3490,prefill_and_decode,4.0,512.0,2.0,2048.0,304.0,,14.62,4.489666666666667,19.109666666666666,125.92833333333334
3491,prefill_and_decode,4.0,512.0,2.0,256.0,128.0,,10.477666666666666,4.770666666666666,15.248333333333331,213.30133333333333
3492,prefill_and_decode,4.0,512.0,2.0,256.0,160.0,,8.539333333333333,4.637,13.176333333333332,243.16966666666667
3493,prefill_and_decode,4.0,512.0,2.0,256.0,32.0,,8.980666666666666,4.690666666666666,13.671333333333333,124.35133333333333
3494,prefill_and_decode,4.0,512.0,2.0,256.0,64.0,,6.601333333333334,4.196000000000001,10.797333333333334,153.88533333333334
3495,prefill_and_decode,4.0,512.0,2.0,256.0,96.0,,7.256666666666668,4.891333333333333,12.148,183.04533333333333
3496,prefill_and_decode,4.0,512.0,2.0,256.0,304.0,,10.530666666666667,4.824333333333333,15.355,128.534
3497,prefill_and_decode,4.0,512.0,2.0,4096.0,128.0,,20.848,5.091333333333334,25.939333333333334,213.48833333333334
3498,prefill_and_decode,4.0,512.0,2.0,4096.0,160.0,,20.55366666666667,5.011666666666667,25.565333333333335,243.15633333333335
3499,prefill_and_decode,4.0,512.0,2.0,4096.0,32.0,,36.671,4.570666666666667,41.24166666666667,126.329
3500,prefill_and_decode,4.0,512.0,2.0,4096.0,64.0,,22.037000000000003,4.490333333333333,26.527333333333335,156.53166666666667
3501,prefill_and_decode,4.0,512.0,2.0,4096.0,96.0,,20.79433333333333,4.583666666666667,25.377999999999997,184.783
3502,prefill_and_decode,4.0,512.0,2.0,4096.0,304.0,,22.638333333333332,5.265333333333333,27.903666666666666,126.65000000000002
3503,prefill_and_decode,4.0,512.0,2.0,512.0,128.0,,8.646333333333333,4.917666666666666,13.564,213.59533333333331
3504,prefill_and_decode,4.0,512.0,2.0,512.0,160.0,,9.461666666666666,4.517,13.978666666666665,242.99633333333335
3505,prefill_and_decode,4.0,512.0,2.0,512.0,32.0,,12.508666666666668,4.9046666666666665,17.413333333333334,126.64966666666665
3506,prefill_and_decode,4.0,512.0,2.0,512.0,64.0,,10.156333333333334,4.089333333333333,14.245666666666668,156.986
3507,prefill_and_decode,4.0,512.0,2.0,512.0,96.0,,8.874,4.169333333333333,13.043333333333333,184.50233333333333
3508,prefill_and_decode,4.0,512.0,2.0,512.0,304.0,,8.954,5.185,14.139,126.15533333333333
3509,prefill_and_decode,4.0,512.0,2.0,8192.0,128.0,,32.635,5.131333333333333,37.76633333333333,212.379
3510,prefill_and_decode,4.0,512.0,2.0,8192.0,160.0,,32.56766666666666,4.183,36.75066666666666,242.07399999999998
3511,prefill_and_decode,4.0,512.0,2.0,8192.0,32.0,,61.967999999999996,4.610666666666666,66.57866666666666,124.95233333333333
3512,prefill_and_decode,4.0,512.0,2.0,8192.0,64.0,,34.13133333333334,4.316333333333334,38.44766666666667,155.703
3513,prefill_and_decode,4.0,512.0,2.0,8192.0,96.0,,33.022333333333336,4.7843333333333335,37.80666666666667,182.69833333333335
3514,prefill_and_decode,4.0,512.0,2.0,8192.0,304.0,,32.781666666666666,5.279,38.06066666666666,125.08633333333334
3515,prefill_and_decode,4.0,512.0,32.0,1024.0,128.0,,35.440666666666665,5.265,40.705666666666666,213.80933333333334
3516,prefill_and_decode,4.0,512.0,32.0,1024.0,160.0,,29.788333333333338,5.706333333333333,35.494666666666674,243.14300000000003
3517,prefill_and_decode,4.0,512.0,32.0,1024.0,32.0,,135.72366666666667,7.016333333333333,142.74,127.03733333333332
3518,prefill_and_decode,4.0,512.0,32.0,1024.0,64.0,,70.41433333333333,5.092,75.50633333333333,157.29333333333332
3519,prefill_and_decode,4.0,512.0,32.0,1024.0,96.0,,48.443999999999996,5.893,54.336999999999996,185.93233333333333
3520,prefill_and_decode,4.0,512.0,32.0,1024.0,304.0,,20.352999999999998,4.4366666666666665,24.789666666666665,128.36066666666667
3521,prefill_and_decode,4.0,512.0,32.0,2048.0,128.0,,55.21966666666666,4.677333333333333,59.89699999999999,215.19933333333333
3522,prefill_and_decode,4.0,512.0,32.0,2048.0,160.0,,41.214,5.385666666666666,46.599666666666664,241.125
3523,prefill_and_decode,4.0,512.0,32.0,2048.0,32.0,,211.81833333333336,7.042666666666666,218.86100000000002,124.25766666666668
3524,prefill_and_decode,4.0,512.0,32.0,2048.0,64.0,,104.37233333333334,5.185333333333333,109.55766666666668,153.85866666666666
3525,prefill_and_decode,4.0,512.0,32.0,2048.0,96.0,,68.998,4.597,73.595,183.45966666666666
3526,prefill_and_decode,4.0,512.0,32.0,2048.0,304.0,,22.705000000000002,4.45,27.155,124.28466666666667
3527,prefill_and_decode,4.0,512.0,32.0,256.0,128.0,,16.905333333333335,4.623333333333334,21.52866666666667,214.10299999999998
3528,prefill_and_decode,4.0,512.0,32.0,256.0,160.0,,14.286333333333332,5.586333333333333,19.872666666666664,243.42366666666666
3529,prefill_and_decode,4.0,512.0,32.0,256.0,32.0,,55.62066666666667,6.722,62.34266666666667,125.50066666666665
3530,prefill_and_decode,4.0,512.0,32.0,256.0,64.0,,29.46766666666667,5.72,35.18766666666667,155.74333333333334
3531,prefill_and_decode,4.0,512.0,32.0,256.0,96.0,,19.110666666666667,5.024666666666666,24.13533333333333,183.6336666666667
3532,prefill_and_decode,4.0,512.0,32.0,256.0,304.0,,9.862666666666668,4.730999999999999,14.593666666666667,126.65000000000002
3533,prefill_and_decode,4.0,512.0,32.0,4096.0,128.0,,86.03666666666668,4.731,90.76766666666667,213.48866666666672
3534,prefill_and_decode,4.0,512.0,32.0,4096.0,160.0,,67.64833333333333,4.41,72.05833333333332,240.52366666666668
3535,prefill_and_decode,4.0,512.0,32.0,4096.0,32.0,,369.09799999999996,6.909,376.00699999999995,126.59633333333333
3536,prefill_and_decode,4.0,512.0,32.0,4096.0,64.0,,179.04966666666667,5.332333333333334,184.382,154.67366666666666
3537,prefill_and_decode,4.0,512.0,32.0,4096.0,96.0,,116.78699999999999,4.690666666666666,121.47766666666666,184.74266666666668
3538,prefill_and_decode,4.0,512.0,32.0,4096.0,304.0,,40.653333333333336,4.971333333333333,45.62466666666667,128.44066666666666
3539,prefill_and_decode,4.0,512.0,32.0,512.0,128.0,,23.801333333333332,5.746333333333333,29.547666666666665,212.64700000000002
3540,prefill_and_decode,4.0,512.0,32.0,512.0,160.0,,23.600666666666665,5.278666666666667,28.87933333333333,244.74699999999999
3541,prefill_and_decode,4.0,512.0,32.0,512.0,32.0,,91.07533333333333,6.869,97.94433333333333,127.07733333333333
3542,prefill_and_decode,4.0,512.0,32.0,512.0,64.0,,46.74699999999999,6.04,52.78699999999999,154.70066666666668
3543,prefill_and_decode,4.0,512.0,32.0,512.0,96.0,,29.98866666666667,5.011666666666667,35.00033333333334,182.01633333333334
3544,prefill_and_decode,4.0,512.0,32.0,512.0,304.0,,15.622333333333335,5.238666666666667,20.861000000000004,127.94600000000001
3545,prefill_and_decode,4.0,512.0,32.0,8192.0,128.0,,155.5293333333333,4.7043333333333335,160.23366666666664,216.04066666666665
3546,prefill_and_decode,4.0,512.0,32.0,8192.0,160.0,,125.88799999999999,4.503666666666667,130.39166666666665,245.49466666666663
3547,prefill_and_decode,4.0,512.0,32.0,8192.0,32.0,,677.5773333333333,7.082999999999999,684.6603333333333,129.10866666666666
3548,prefill_and_decode,4.0,512.0,32.0,8192.0,64.0,,330.129,5.719666666666666,335.8486666666667,156.264
3549,prefill_and_decode,4.0,512.0,32.0,8192.0,96.0,,210.62833333333333,4.837666666666667,215.466,183.126
3550,prefill_and_decode,4.0,512.0,32.0,8192.0,304.0,,64.98866666666666,4.7973333333333334,69.78599999999999,124.91266666666667
3551,prefill_and_decode,4.0,512.0,4.0,1024.0,128.0,,10.25,4.703666666666667,14.953666666666667,213.10133333333332
3552,prefill_and_decode,4.0,512.0,4.0,1024.0,160.0,,11.412666666666667,5.051666666666667,16.464333333333332,242.47466666666665
3553,prefill_and_decode,4.0,512.0,4.0,1024.0,32.0,,20.139333333333337,4.570666666666667,24.710000000000004,124.819
3554,prefill_and_decode,4.0,512.0,4.0,1024.0,64.0,,18.255333333333333,4.850666666666666,23.105999999999998,156.15699999999998
3555,prefill_and_decode,4.0,512.0,4.0,1024.0,96.0,,8.927,4.156333333333333,13.083333333333332,182.55066666666667
3556,prefill_and_decode,4.0,512.0,4.0,1024.0,304.0,,9.314666666666668,4.41,13.724666666666668,125.40666666666668
3557,prefill_and_decode,4.0,512.0,4.0,2048.0,128.0,,13.511000000000001,4.142666666666667,17.653666666666666,215.01166666666666
3558,prefill_and_decode,4.0,512.0,4.0,2048.0,160.0,,14.433,4.303333333333334,18.736333333333334,242.84900000000002
3559,prefill_and_decode,4.0,512.0,4.0,2048.0,32.0,,32.11366666666667,3.9286666666666665,36.04233333333333,126.11533333333334
3560,prefill_and_decode,4.0,512.0,4.0,2048.0,64.0,,21.249,4.905,26.154,153.431
3561,prefill_and_decode,4.0,512.0,4.0,2048.0,96.0,,12.588666666666668,4.303000000000001,16.89166666666667,182.564
3562,prefill_and_decode,4.0,512.0,4.0,2048.0,304.0,,14.125666666666667,5.105,19.230666666666668,126.38233333333334
3563,prefill_and_decode,4.0,512.0,4.0,256.0,128.0,,8.646,3.808666666666667,12.454666666666668,213.52866666666668
3564,prefill_and_decode,4.0,512.0,4.0,256.0,160.0,,9.100666666666667,5.038,14.138666666666667,243.03599999999997
3565,prefill_and_decode,4.0,512.0,4.0,256.0,32.0,,12.896,4.489999999999999,17.386,126.944
3566,prefill_and_decode,4.0,512.0,4.0,256.0,64.0,,8.74,4.249666666666667,12.989666666666668,155.30166666666665
3567,prefill_and_decode,4.0,512.0,4.0,256.0,96.0,,8.953666666666665,3.968666666666667,12.922333333333333,184.03466666666668
3568,prefill_and_decode,4.0,512.0,4.0,256.0,304.0,,9.087666666666665,4.984666666666667,14.072333333333333,125.661
3569,prefill_and_decode,4.0,512.0,4.0,4096.0,128.0,,19.81866666666667,4.249666666666667,24.068333333333335,212.84733333333335
3570,prefill_and_decode,4.0,512.0,4.0,4096.0,160.0,,18.842666666666666,4.29,23.132666666666665,240.87133333333335
3571,prefill_and_decode,4.0,512.0,4.0,4096.0,32.0,,51.037,4.102666666666667,55.13966666666666,125.01966666666665
3572,prefill_and_decode,4.0,512.0,4.0,4096.0,64.0,,34.23833333333334,3.768666666666667,38.007000000000005,152.843
3573,prefill_and_decode,4.0,512.0,4.0,4096.0,96.0,,18.789666666666665,4.022666666666667,22.81233333333333,182.4706666666667
3574,prefill_and_decode,4.0,512.0,4.0,4096.0,304.0,,19.65833333333333,4.771,24.429333333333332,124.68533333333333
3575,prefill_and_decode,4.0,512.0,4.0,512.0,128.0,,8.365666666666668,4.971666666666667,13.337333333333333,213.1676666666667
3576,prefill_and_decode,4.0,512.0,4.0,512.0,160.0,,9.207666666666666,4.477,13.684666666666667,242.809
3577,prefill_and_decode,4.0,512.0,4.0,512.0,32.0,,16.103333333333335,4.717666666666666,20.821,126.26266666666668
3578,prefill_and_decode,4.0,512.0,4.0,512.0,64.0,,12.535666666666666,4.811,17.346666666666664,154.9813333333333
3579,prefill_and_decode,4.0,512.0,4.0,512.0,96.0,,10.317333333333332,4.316333333333334,14.633666666666667,185.61133333333336
3580,prefill_and_decode,4.0,512.0,4.0,512.0,304.0,,10.744333333333335,5.185,15.929333333333336,128.21333333333334
3581,prefill_and_decode,4.0,512.0,4.0,8192.0,128.0,,33.730333333333334,4.45,38.18033333333334,212.76700000000002
3582,prefill_and_decode,4.0,512.0,4.0,8192.0,160.0,,32.595,4.6370000000000005,37.232,241.15133333333335
3583,prefill_and_decode,4.0,512.0,4.0,8192.0,32.0,,93.22699999999999,4.463666666666667,97.69066666666666,127.42533333333334
3584,prefill_and_decode,4.0,512.0,4.0,8192.0,64.0,,62.15566666666666,4.303333333333334,66.45899999999999,154.99433333333334
3585,prefill_and_decode,4.0,512.0,4.0,8192.0,96.0,,33.623666666666665,4.303333333333334,37.927,183.9143333333333
3586,prefill_and_decode,4.0,512.0,4.0,8192.0,304.0,,32.421,4.958333333333333,37.379333333333335,124.592
3587,prefill_and_decode,4.0,512.0,64.0,1024.0,128.0,,65.336,5.880333333333333,71.21633333333332,211.404
3588,prefill_and_decode,4.0,512.0,64.0,1024.0,160.0,,54.685,5.573,60.258,242.1146666666667
3589,prefill_and_decode,4.0,512.0,64.0,1024.0,32.0,,268.04033333333336,12.241,280.28133333333335,128.18633333333332
3590,prefill_and_decode,4.0,512.0,64.0,1024.0,64.0,,134.18733333333333,7.643999999999999,141.83133333333333,154.67366666666666
3591,prefill_and_decode,4.0,512.0,64.0,1024.0,96.0,,83.137,6.281333333333333,89.41833333333334,183.78066666666666
3592,prefill_and_decode,4.0,512.0,64.0,1024.0,304.0,,31.392,5.88,37.272,124.43133333333333
3593,prefill_and_decode,4.0,512.0,64.0,2048.0,128.0,,99.06666666666666,5.88,104.94666666666666,211.61766666666665
3594,prefill_and_decode,4.0,512.0,64.0,2048.0,160.0,,82.74933333333334,5.519333333333333,88.26866666666668,243.958
3595,prefill_and_decode,4.0,512.0,64.0,2048.0,32.0,,414.81566666666663,11.44,426.2556666666666,125.07266666666668
3596,prefill_and_decode,4.0,512.0,64.0,2048.0,64.0,,206.20533333333333,7.643666666666667,213.849,153.61833333333334
3597,prefill_and_decode,4.0,512.0,64.0,2048.0,96.0,,125.58033333333333,6.308,131.88833333333332,182.36433333333332
3598,prefill_and_decode,4.0,512.0,64.0,2048.0,304.0,,44.82233333333334,4.650666666666666,49.473000000000006,125.39333333333333
3599,prefill_and_decode,4.0,512.0,64.0,256.0,128.0,,26.13966666666667,6.428,32.56766666666667,211.083
3600,prefill_and_decode,4.0,512.0,64.0,256.0,160.0,,23.827666666666662,5.986999999999999,29.81466666666666,243.477
3601,prefill_and_decode,4.0,512.0,64.0,256.0,32.0,,105.60166666666667,11.252666666666665,116.85433333333334,125.72766666666666
3602,prefill_and_decode,4.0,512.0,64.0,256.0,64.0,,54.23066666666666,7.376333333333332,61.60699999999999,154.07266666666666
3603,prefill_and_decode,4.0,512.0,64.0,256.0,96.0,,35.97533333333333,6.468,42.44333333333333,184.756
3604,prefill_and_decode,4.0,512.0,64.0,256.0,304.0,,16.290666666666667,5.853333333333333,22.144,127.69200000000001
3605,prefill_and_decode,4.0,512.0,64.0,4096.0,128.0,,163.53433333333334,5.786666666666666,169.321,211.524
3606,prefill_and_decode,4.0,512.0,64.0,4096.0,160.0,,131.98166666666668,5.653,137.63466666666667,241.78
3607,prefill_and_decode,4.0,512.0,64.0,4096.0,32.0,,714.4483333333334,23.079666666666668,737.528,125.07266666666668
3608,prefill_and_decode,4.0,512.0,64.0,4096.0,64.0,,355.6803333333333,7.884666666666667,363.56499999999994,155.30233333333334
3609,prefill_and_decode,4.0,512.0,64.0,4096.0,96.0,,213.9696666666667,6.320666666666665,220.29033333333336,183.96766666666667
3610,prefill_and_decode,4.0,512.0,64.0,4096.0,304.0,,69.666,4.8646666666666665,74.53066666666666,124.472
3611,prefill_and_decode,4.0,512.0,64.0,512.0,128.0,,49.980999999999995,7.069333333333334,57.05033333333333,215.01166666666668
3612,prefill_and_decode,4.0,512.0,64.0,512.0,160.0,,40.559333333333335,6.628333333333334,47.18766666666667,244.6396666666667
3613,prefill_and_decode,4.0,512.0,64.0,512.0,32.0,,173.87800000000001,11.973999999999998,185.852,125.113
3614,prefill_and_decode,4.0,512.0,64.0,512.0,64.0,,91.97066666666667,7.43,99.40066666666667,155.99666666666667
3615,prefill_and_decode,4.0,512.0,64.0,512.0,96.0,,59.589666666666666,6.294333333333334,65.884,183.95399999999998
3616,prefill_and_decode,4.0,512.0,64.0,512.0,304.0,,23.667666666666666,5.252,28.919666666666664,125.25999999999999
3617,prefill_and_decode,4.0,512.0,64.0,8192.0,128.0,,304.48333333333335,6.428333333333334,310.9116666666667,214.25066666666666
3618,prefill_and_decode,4.0,512.0,64.0,8192.0,160.0,,243.47733333333335,5.4126666666666665,248.89000000000001,244.78666666666666
3619,prefill_and_decode,4.0,512.0,64.0,8192.0,32.0,,1314.6080000000002,11.827333333333334,1326.4353333333336,124.65833333333332
3620,prefill_and_decode,4.0,512.0,64.0,8192.0,64.0,,652.3330000000001,7.7909999999999995,660.1240000000001,156.97266666666667
3621,prefill_and_decode,4.0,512.0,64.0,8192.0,96.0,,391.0143333333333,6.107666666666667,397.12199999999996,186.7206666666667
3622,prefill_and_decode,4.0,512.0,64.0,8192.0,304.0,,126.67666666666666,4.730333333333333,131.40699999999998,127.09100000000001
3623,prefill_and_decode,4.0,512.0,8.0,1024.0,128.0,,17.279666666666667,3.8890000000000007,21.168666666666667,213.43500000000003
3624,prefill_and_decode,4.0,512.0,8.0,1024.0,160.0,,9.034333333333334,4.129666666666666,13.164000000000001,240.71066666666664
3625,prefill_and_decode,4.0,512.0,8.0,1024.0,32.0,,37.486,4.503666666666667,41.989666666666665,124.31099999999999
3626,prefill_and_decode,4.0,512.0,8.0,1024.0,64.0,,21.542666666666666,4.196666666666666,25.73933333333333,154.48666666666665
3627,prefill_and_decode,4.0,512.0,8.0,1024.0,96.0,,18.616333333333333,5.131666666666667,23.748,186.37333333333333
3628,prefill_and_decode,4.0,512.0,8.0,1024.0,304.0,,10.771333333333333,4.423333333333334,15.194666666666667,125.42
3629,prefill_and_decode,4.0,512.0,8.0,2048.0,128.0,,23.921333333333333,4.129,28.050333333333334,214.023
3630,prefill_and_decode,4.0,512.0,8.0,2048.0,160.0,,15.128,4.049333333333333,19.177333333333333,243.89166666666665
3631,prefill_and_decode,4.0,512.0,8.0,2048.0,32.0,,59.401999999999994,4.343333333333333,63.74533333333333,126.00833333333333
3632,prefill_and_decode,4.0,512.0,8.0,2048.0,64.0,,30.670333333333332,5.038333333333333,35.708666666666666,153.805
3633,prefill_and_decode,4.0,512.0,8.0,2048.0,96.0,,23.868,4.089333333333333,27.95733333333333,185.39733333333334
3634,prefill_and_decode,4.0,512.0,8.0,2048.0,304.0,,13.551,4.557333333333333,18.108333333333334,125.12666666666667
3635,prefill_and_decode,4.0,512.0,8.0,256.0,128.0,,7.577333333333333,4.156,11.733333333333333,212.87366666666665
3636,prefill_and_decode,4.0,512.0,8.0,256.0,160.0,,6.588333333333334,4.1290000000000004,10.717333333333334,240.751
3637,prefill_and_decode,4.0,512.0,8.0,256.0,32.0,,17.266333333333332,4.878,22.144333333333332,126.83666666666666
3638,prefill_and_decode,4.0,512.0,8.0,256.0,64.0,,13.938333333333333,4.891333333333333,18.829666666666665,156.99933333333334
3639,prefill_and_decode,4.0,512.0,8.0,256.0,96.0,,6.895333333333333,4.717666666666666,11.613,182.71166666666667
3640,prefill_and_decode,4.0,512.0,8.0,256.0,304.0,,8.566333333333333,4.0089999999999995,12.575333333333333,126.02166666666666
3641,prefill_and_decode,4.0,512.0,8.0,4096.0,128.0,,35.882666666666665,4.316666666666667,40.199333333333335,212.45966666666666
3642,prefill_and_decode,4.0,512.0,8.0,4096.0,160.0,,19.484666666666666,4.196333333333333,23.680999999999997,241.12466666666668
3643,prefill_and_decode,4.0,512.0,8.0,4096.0,32.0,,100.06866666666667,4.437,104.50566666666667,126.757
3644,prefill_and_decode,4.0,512.0,8.0,4096.0,64.0,,53.12166666666667,4.169333333333333,57.291000000000004,155.27533333333335
3645,prefill_and_decode,4.0,512.0,8.0,4096.0,96.0,,34.559,4.303333333333334,38.86233333333333,182.43066666666667
3646,prefill_and_decode,4.0,512.0,8.0,4096.0,304.0,,19.658666666666665,5.252333333333333,24.910999999999998,125.28666666666668
3647,prefill_and_decode,4.0,512.0,8.0,512.0,128.0,,10.169666666666666,4.25,14.419666666666666,211.0293333333333
3648,prefill_and_decode,4.0,512.0,8.0,512.0,160.0,,6.708666666666667,4.25,10.958666666666666,240.76433333333333
3649,prefill_and_decode,4.0,512.0,8.0,512.0,32.0,,27.60966666666667,4.610333333333333,32.22,126.43599999999999
3650,prefill_and_decode,4.0,512.0,8.0,512.0,64.0,,16.411,4.931333333333334,21.342333333333336,154.928
3651,prefill_and_decode,4.0,512.0,8.0,512.0,96.0,,11.479333333333335,4.904333333333334,16.38366666666667,182.73833333333334
3652,prefill_and_decode,4.0,512.0,8.0,512.0,304.0,,6.615000000000001,4.062666666666666,10.677666666666667,124.24433333333333
3653,prefill_and_decode,4.0,512.0,8.0,8192.0,128.0,,61.58133333333333,4.53,66.11133333333333,211.41733333333335
3654,prefill_and_decode,4.0,512.0,8.0,8192.0,160.0,,34.947,4.744333333333333,39.69133333333333,243.33
3655,prefill_and_decode,4.0,512.0,8.0,8192.0,32.0,,181.215,4.610333333333333,185.82533333333333,125.741
3656,prefill_and_decode,4.0,512.0,8.0,8192.0,64.0,,94.33600000000001,4.329666666666667,98.66566666666668,158.37566666666666
3657,prefill_and_decode,4.0,512.0,8.0,8192.0,96.0,,64.254,4.423333333333333,68.67733333333334,185.90533333333335
3658,prefill_and_decode,4.0,512.0,8.0,8192.0,304.0,,34.746,4.824666666666666,39.57066666666667,125.80799999999999
3659,prefill_and_decode,4.0,8192.0,128.0,1024.0,128.0,,,,117.62966666666667,41887.899333333335
3660,prefill_and_decode,4.0,8192.0,128.0,1024.0,160.0,,,,59.06833333333333,51750.05233333333
3661,prefill_and_decode,4.0,8192.0,128.0,1024.0,32.0,,,,345.09633333333335,26599.517333333333
3662,prefill_and_decode,4.0,8192.0,128.0,1024.0,64.0,,,,172.729,30101.744333333336
3663,prefill_and_decode,4.0,8192.0,128.0,1024.0,96.0,,,,115.54466666666667,34672.723333333335
3664,prefill_and_decode,4.0,8192.0,128.0,1024.0,304.0,,,,61.714666666666666,24296.76833333333
3665,prefill_and_decode,4.0,8192.0,128.0,2048.0,128.0,,,,222.8033333333333,41787.708666666666
3666,prefill_and_decode,4.0,8192.0,128.0,2048.0,160.0,,,,113.39299999999999,51798.882333333335
3667,prefill_and_decode,4.0,8192.0,128.0,2048.0,32.0,,,,669.7856666666667,26606.145666666667
3668,prefill_and_decode,4.0,8192.0,128.0,2048.0,64.0,,,,333.63,30135.099666666665
3669,prefill_and_decode,4.0,8192.0,128.0,2048.0,96.0,,,,222.58933333333334,34700.42533333333
3670,prefill_and_decode,4.0,8192.0,128.0,2048.0,304.0,,,,117.282,24418.566666666666
3671,prefill_and_decode,4.0,8192.0,128.0,256.0,128.0,,,,36.60366666666667,41869.844333333334
3672,prefill_and_decode,4.0,8192.0,128.0,256.0,160.0,,,,20.112666666666666,51875.15233333333
3673,prefill_and_decode,4.0,8192.0,128.0,256.0,32.0,,,,104.88,26580.380333333334
3674,prefill_and_decode,4.0,8192.0,128.0,256.0,64.0,,,,54.284333333333336,30143.21266666667
3675,prefill_and_decode,4.0,8192.0,128.0,256.0,96.0,,,,37.071333333333335,34740.65233333334
3676,prefill_and_decode,4.0,8192.0,128.0,256.0,304.0,,,,22.143666666666665,24349.368333333336
3677,prefill_and_decode,4.0,8192.0,128.0,4096.0,128.0,,,,435.276,41838.94566666667
3678,prefill_and_decode,4.0,8192.0,128.0,4096.0,160.0,,,,218.68733333333333,51812.392666666674
3679,prefill_and_decode,4.0,8192.0,128.0,4096.0,32.0,,,,1314.8753333333334,26597.31133333333
3680,prefill_and_decode,4.0,8192.0,128.0,4096.0,64.0,,,,656.7696666666667,30147.181
3681,prefill_and_decode,4.0,8192.0,128.0,4096.0,96.0,,,,436.46566666666666,34698.206666666665
3682,prefill_and_decode,4.0,8192.0,128.0,4096.0,304.0,,,,224.621,24454.79566666667
3683,prefill_and_decode,4.0,8192.0,128.0,512.0,128.0,,,,63.95966666666667,41850.01266666667
3684,prefill_and_decode,4.0,8192.0,128.0,512.0,160.0,,,,32.80866666666666,51801.42333333333
3685,prefill_and_decode,4.0,8192.0,128.0,512.0,32.0,,,,185.06333333333336,26560.682
3686,prefill_and_decode,4.0,8192.0,128.0,512.0,64.0,,,,92.853,30128.459000000003
3687,prefill_and_decode,4.0,8192.0,128.0,512.0,96.0,,,,62.690333333333335,34738.98133333334
3688,prefill_and_decode,4.0,8192.0,128.0,512.0,304.0,,,,35.34766666666667,24345.292999999994
3689,prefill_and_decode,4.0,8192.0,128.0,8192.0,128.0,,,,864.5513333333332,41884.477000000006
3690,prefill_and_decode,4.0,8192.0,128.0,8192.0,160.0,,,,432.29566666666665,51789.073
3691,prefill_and_decode,4.0,8192.0,128.0,8192.0,32.0,,,,2621.866,26653.319333333333
3692,prefill_and_decode,4.0,8192.0,128.0,8192.0,64.0,,,,1303.9973333333335,30228.139
3693,prefill_and_decode,4.0,8192.0,128.0,8192.0,96.0,,,,866.0483333333333,34745.756
3694,prefill_and_decode,4.0,8192.0,128.0,8192.0,304.0,,,,446.7423333333333,24767.858999999997
3695,prefill_and_decode,4.0,8192.0,16.0,1024.0,128.0,,20.353666666666665,4.6770000000000005,25.030666666666665,41851.49833333333
3696,prefill_and_decode,4.0,8192.0,16.0,1024.0,160.0,,17.078999999999997,3.9423333333333335,21.02133333333333,51814.923
3697,prefill_and_decode,4.0,8192.0,16.0,1024.0,32.0,,73.15400000000001,4.7043333333333335,77.85833333333335,26590.53833333333
3698,prefill_and_decode,4.0,8192.0,16.0,1024.0,64.0,,37.23166666666666,4.463666666666667,41.69533333333333,30139.191000000003
3699,prefill_and_decode,4.0,8192.0,16.0,1024.0,96.0,,25.95266666666667,4.476666666666667,30.429333333333336,34713.445
