,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_us,avg_decode_duration_us,avg_prefill_duration_us
495,decode,1,512,64,4096,32.0,4739.043333333334,,
496,decode,1,512,64,4096,64.0,2349.9103333333333,,
497,decode,1,512,64,4096,304.0,438.8706666666667,,
498,decode,1,512,64,512,128.0,152.06799999999998,,
499,decode,1,512,64,512,32.0,674.864,,
500,decode,1,512,64,512,64.0,329.327,,
501,decode,1,512,64,512,304.0,63.54533333333333,,
502,decode,16,256,128,1024,128.0,565.8543333333333,,
503,decode,16,256,128,1024,32.0,2477.241666666667,,
504,decode,16,256,128,1024,64.0,1254.644,,
505,decode,16,256,128,1024,304.0,233.44033333333334,,
506,decode,16,256,128,2048,128.0,1111.3156666666666,,
507,decode,16,256,128,2048,32.0,4790.188333333333,,
508,decode,16,256,128,2048,64.0,2380.5003333333334,,
509,decode,16,256,128,2048,304.0,447.8383333333333,,
510,decode,16,256,128,256,128.0,171.539,,
511,decode,16,256,128,256,32.0,753.1766666666666,,
512,decode,16,256,128,256,64.0,371.23600000000005,,
513,decode,16,256,128,256,304.0,72.33833333333332,,
514,decode,16,256,128,4096,128.0,2147.4206666666664,,
515,decode,16,256,128,4096,32.0,9408.298,,
516,decode,16,256,128,4096,64.0,4679.092000000001,,
517,decode,16,256,128,4096,304.0,890.317,,
518,decode,16,256,128,512,128.0,301.93066666666664,,
519,decode,16,256,128,512,32.0,1326.8493333333333,,
520,decode,16,256,128,512,64.0,658.3326666666667,,
521,decode,16,256,128,512,304.0,125.43400000000001,,
522,decode,16,256,256,1024,128.0,1150.512,,
523,decode,16,256,256,1024,32.0,4918.961333333334,,
524,decode,16,256,256,1024,64.0,2462.715,,
525,decode,16,256,256,1024,304.0,463.0466666666666,,
526,decode,16,256,256,2048,128.0,2187.404,,
527,decode,16,256,256,2048,32.0,9512.340333333334,,
528,decode,16,256,256,2048,64.0,4761.1613333333335,,
529,decode,16,256,256,2048,304.0,901.0083333333333,,
530,decode,16,256,256,256,128.0,492.44699999999995,,
531,decode,16,256,256,256,32.0,1489.9823333333334,,
532,decode,16,256,256,256,64.0,748.3523333333333,,
533,decode,16,256,256,256,304.0,142.74033333333333,,
534,decode,16,256,256,4096,128.0,4302.791666666667,,
535,decode,16,256,256,4096,32.0,18719.120333333332,,
536,decode,16,256,256,4096,64.0,9370.907333333334,,
537,decode,16,256,256,4096,304.0,1781.0220000000002,,
538,decode,16,256,256,512,128.0,604.2093333333333,,
539,decode,16,256,256,512,32.0,2621.4646666666667,,
540,decode,16,256,256,512,64.0,1332.235,,
541,decode,16,256,256,512,304.0,249.37033333333332,,
542,decode,16,256,32,1024,128.0,169.976,,
543,decode,16,256,32,1024,32.0,645.4906666666667,,
544,decode,16,256,32,1024,64.0,336.8906666666667,,
545,decode,16,256,32,1024,304.0,61.34,,
546,decode,16,256,32,2048,128.0,327.05466666666666,,
547,decode,16,256,32,2048,32.0,1246.118,,
548,decode,16,256,32,2048,64.0,661.794,,
549,decode,16,256,32,2048,304.0,113.70033333333333,,
550,decode,16,256,32,256,128.0,51.891999999999996,,
551,decode,16,256,32,256,196.0,19.672,,
552,decode,16,256,32,256,32.0,189.72799999999998,,
553,decode,16,256,32,256,64.0,101.63266666666668,,
554,decode,16,256,32,256,304.0,19.564666666666668,,
555,decode,16,256,32,4096,128.0,641.8286666666667,,
556,decode,16,256,32,4096,32.0,2405.771666666667,,
557,decode,16,256,32,4096,64.0,1298.2906666666668,,
558,decode,16,256,32,4096,304.0,221.23933333333335,,
559,decode,16,256,32,512,128.0,91.04833333333333,,
560,decode,16,256,32,512,32.0,337.666,,
561,decode,16,256,32,512,64.0,179.45033333333333,,
562,decode,16,256,32,512,304.0,33.65,,
563,decode,16,256,512,1024,128.0,2276.407333333333,,
564,decode,16,256,512,1024,32.0,9852.945666666667,,
565,decode,16,256,512,1024,64.0,4933.621666666667,,
566,decode,16,256,512,1024,304.0,886.3213333333333,,
567,decode,16,256,512,2048,128.0,4409.180666666666,,
568,decode,16,256,512,2048,32.0,19022.436666666665,,
569,decode,16,256,512,2048,64.0,9543.597333333333,,
570,decode,16,256,512,2048,304.0,1748.36,,
571,decode,16,256,512,256,128.0,699.815,,
572,decode,16,256,512,256,32.0,2958.3153333333335,,
573,decode,16,256,512,256,64.0,1492.7223333333332,,
574,decode,16,256,512,256,304.0,265.07300000000004,,
575,decode,16,256,512,4096,128.0,8717.041333333333,,
576,decode,16,256,512,4096,32.0,37491.632000000005,,
577,decode,16,256,512,4096,64.0,18754.538333333334,,
578,decode,16,256,512,4096,304.0,3333.387,,
579,decode,16,256,512,512,128.0,1219.7516666666666,,
580,decode,16,256,512,512,32.0,5243.504333333333,,
581,decode,16,256,512,512,64.0,2624.044,,
582,decode,16,256,512,512,304.0,470.2093333333334,,
583,decode,16,256,64,1024,128.0,283.5556666666667,,
584,decode,16,256,64,1024,32.0,1258.0919999999999,,
585,decode,16,256,64,1024,64.0,629.427,,
586,decode,16,256,64,1024,304.0,117.53566666666666,,
587,decode,16,256,64,2048,128.0,545.7689999999999,,
588,decode,16,256,64,2048,32.0,2410.743,,
589,decode,16,256,64,2048,64.0,1213.5496666666666,,
590,decode,16,256,64,2048,304.0,225.67666666666665,,
591,decode,16,256,64,256,128.0,86.38433333333334,,
592,decode,16,256,64,256,32.0,373.65500000000003,,
593,decode,16,256,64,256,64.0,185.93233333333333,,
594,decode,16,256,64,256,304.0,37.29900000000001,,
595,decode,16,256,64,4096,128.0,1090.9763333333333,,
596,decode,16,256,64,4096,32.0,4737.733666666667,,
597,decode,16,256,64,4096,64.0,2339.4330000000004,,
598,decode,16,256,64,4096,304.0,439.21866666666665,,
599,decode,16,256,64,512,128.0,151.89433333333332,,
600,decode,16,256,64,512,32.0,662.957,,
601,decode,16,256,64,512,64.0,329.407,,
602,decode,16,256,64,512,304.0,64.17333333333333,,
603,decode,16,512,128,1024,128.0,566.0279999999999,,
604,decode,16,512,128,1024,32.0,2481.023333333333,,
605,decode,16,512,128,1024,64.0,1256.5159999999998,,
606,decode,16,512,128,1024,304.0,232.746,,
607,decode,16,512,128,2048,128.0,1111.7433333333333,,
608,decode,16,512,128,2048,32.0,4789.934333333334,,
609,decode,16,512,128,2048,64.0,2383.801,,
610,decode,16,512,128,2048,304.0,447.74466666666666,,
611,decode,16,512,128,256,128.0,172.20733333333337,,
612,decode,16,512,128,256,32.0,756.3436666666666,,
613,decode,16,512,128,256,64.0,372.212,,
614,decode,16,512,128,256,304.0,73.39466666666665,,
615,decode,16,512,128,4096,128.0,2137.6913333333337,,
616,decode,16,512,128,4096,32.0,9409.501000000002,,
617,decode,16,512,128,4096,64.0,4680.655999999999,,
618,decode,16,512,128,4096,304.0,887.15,,
619,decode,16,512,128,512,128.0,303.2,,
620,decode,16,512,128,512,32.0,1333.8516666666667,,
621,decode,16,512,128,512,64.0,661.6606666666667,,
622,decode,16,512,128,512,304.0,125.70066666666666,,
623,decode,16,512,256,1024,128.0,1153.9193333333333,,
624,decode,16,512,256,1024,32.0,4926.900000000001,,
625,decode,16,512,256,1024,64.0,2466.7773333333334,,
626,decode,16,512,256,1024,304.0,463.9286666666667,,
627,decode,16,512,256,2048,128.0,2179.44,,
628,decode,16,512,256,2048,32.0,9513.850666666667,,
629,decode,16,512,256,2048,64.0,4772.506666666667,,
630,decode,16,512,256,2048,304.0,908.1976666666666,,
631,decode,16,512,256,256,128.0,343.0246666666667,,
632,decode,16,512,256,256,32.0,1498.081,,
633,decode,16,512,256,256,64.0,753.9383333333334,,
634,decode,16,512,256,256,304.0,142.41933333333333,,
635,decode,16,512,256,4096,128.0,4303.875333333333,,
636,decode,16,512,256,4096,32.0,18699.649,,
637,decode,16,512,256,4096,64.0,9383.603666666668,,
638,decode,16,512,256,4096,304.0,1800.1053333333332,,
639,decode,16,512,256,512,128.0,604.958,,
640,decode,16,512,256,512,32.0,2623.5496666666663,,
641,decode,16,512,256,512,64.0,1332.636,,
642,decode,16,512,256,512,304.0,248.74266666666668,,
643,decode,16,512,32,1024,128.0,170.30933333333334,,
644,decode,16,512,32,1024,32.0,646.0243333333333,,
645,decode,16,512,32,1024,64.0,337.54566666666665,,
646,decode,16,512,32,1024,304.0,59.88366666666666,,
647,decode,16,512,32,2048,128.0,327.73633333333333,,
648,decode,16,512,32,2048,32.0,1245.8906666666667,,
649,decode,16,512,32,2048,64.0,662.2616666666668,,
650,decode,16,512,32,2048,304.0,113.673,,
651,decode,16,512,32,256,128.0,51.86533333333333,,
652,decode,16,512,32,256,32.0,190.40933333333336,,
653,decode,16,512,32,256,64.0,101.76633333333332,,
654,decode,16,512,32,256,304.0,20.072666666666667,,
655,decode,16,512,32,4096,128.0,642.3766666666667,,
656,decode,16,512,32,4096,32.0,2406.3326666666667,,
657,decode,16,512,32,4096,64.0,1297.89,,
658,decode,16,512,32,4096,304.0,221.13266666666667,,
659,decode,16,512,32,512,128.0,91.36900000000001,,
660,decode,16,512,32,512,32.0,338.25399999999996,,
661,decode,16,512,32,512,64.0,179.85133333333332,,
662,decode,16,512,32,512,304.0,33.730333333333334,,
663,decode,16,512,512,1024,128.0,2275.0976666666666,,
664,decode,16,512,512,1024,32.0,9834.116,,
665,decode,16,512,512,1024,64.0,4916.3026666666665,,
666,decode,16,512,512,1024,304.0,886.9226666666667,,
667,decode,16,512,512,2048,128.0,4417.361,,
668,decode,16,512,512,2048,32.0,19054.402666666665,,
669,decode,16,512,512,2048,64.0,9525.635999999999,,
670,decode,16,512,512,2048,304.0,1746.2756666666667,,
671,decode,16,512,512,256,128.0,700.0816666666666,,
672,decode,16,512,512,256,32.0,2959.6386666666663,,
673,decode,16,512,512,256,64.0,1499.631333333333,,
674,decode,16,512,512,256,304.0,266.35566666666665,,
675,decode,16,512,512,4096,128.0,8708.434666666666,,
676,decode,16,512,512,4096,32.0,37410.62033333333,,
677,decode,16,512,512,4096,64.0,18841.938333333335,,
678,decode,16,512,512,4096,304.0,3334.7503333333334,,
679,decode,16,512,512,512,128.0,1228.371,,
680,decode,16,512,512,512,32.0,5259.02,,
681,decode,16,512,512,512,64.0,2624.8596666666667,,
682,decode,16,512,512,512,304.0,467.884,,
683,decode,16,512,64,1024,128.0,283.7556666666666,,
684,decode,16,512,64,1024,32.0,1267.5800000000002,,
685,decode,16,512,64,1024,64.0,618.4013333333334,,
686,decode,16,512,64,1024,304.0,117.60266666666666,,
687,decode,16,512,64,2048,128.0,545.755,,
688,decode,16,512,64,2048,32.0,2412.026,,
689,decode,16,512,64,2048,64.0,1213.0690000000002,,
690,decode,16,512,64,2048,304.0,224.70100000000002,,
691,decode,16,512,64,256,128.0,86.54466666666667,,
692,decode,16,512,64,256,32.0,374.791,,
693,decode,16,512,64,256,64.0,186.57333333333335,,
694,decode,16,512,64,256,304.0,38.51466666666666,,
695,decode,16,512,64,4096,128.0,1091.5646666666667,,
696,decode,16,512,64,4096,32.0,4739.431333333333,,
697,decode,16,512,64,4096,64.0,2339.3259999999996,,
698,decode,16,512,64,4096,304.0,440.22066666666666,,
699,decode,16,512,64,512,128.0,152.16133333333332,,
700,decode,16,512,64,512,32.0,677.1496666666667,,
701,decode,16,512,64,512,64.0,330.06166666666667,,
702,decode,16,512,64,512,304.0,63.812666666666665,,
703,decode,32,256,128,1024,128.0,565.9213333333333,,
704,decode,32,256,128,1024,32.0,2479.874333333333,,
705,decode,32,256,128,1024,64.0,1245.5566666666666,,
706,decode,32,256,128,1024,304.0,233.26700000000002,,
707,decode,32,256,128,2048,128.0,1111.4493333333332,,
708,decode,32,256,128,2048,32.0,4791.698666666666,,
709,decode,32,256,128,2048,64.0,2392.1403333333333,,
710,decode,32,256,128,2048,304.0,447.79733333333337,,
711,decode,32,256,128,256,128.0,171.5393333333333,,
712,decode,32,256,128,256,32.0,752.8290000000001,,
713,decode,32,256,128,256,64.0,372.21166666666664,,
714,decode,32,256,128,256,304.0,72.91366666666666,,
715,decode,32,256,128,4096,128.0,2147.099666666667,,
716,decode,32,256,128,4096,32.0,9410.797,,
717,decode,32,256,128,4096,64.0,4677.088000000001,,
718,decode,32,256,128,4096,304.0,887.0696666666666,,
719,decode,32,256,128,512,128.0,303.1203333333333,,
720,decode,32,256,128,512,32.0,1333.2906666666668,,
721,decode,32,256,128,512,64.0,659.255,,
722,decode,32,256,128,512,304.0,125.60733333333333,,
723,decode,32,256,256,1024,128.0,1149.817,,
724,decode,32,256,256,1024,32.0,4925.937666666668,,
725,decode,32,256,256,1024,64.0,2466.296333333333,,
726,decode,32,256,256,1024,304.0,463.51399999999995,,
727,decode,32,256,256,2048,128.0,2188.34,,
728,decode,32,256,256,2048,32.0,9511.084333333332,,
729,decode,32,256,256,2048,64.0,4760.479333333333,,
730,decode,32,256,256,2048,304.0,905.3916666666668,,
731,decode,32,256,256,256,128.0,542.8423333333334,,
732,decode,32,256,256,256,32.0,1495.515,,
733,decode,32,256,256,256,64.0,747.8040000000001,,
734,decode,32,256,256,256,304.0,141.93833333333336,,
735,decode,32,256,256,4096,128.0,4295.508666666666,,
736,decode,32,256,256,4096,32.0,18716.31366666667,,
737,decode,32,256,256,4096,64.0,9388.441333333334,,
738,decode,32,256,256,4096,304.0,1781.503,,
739,decode,32,256,256,512,128.0,605.5193333333333,,
740,decode,32,256,256,512,32.0,2625.193333333333,,
741,decode,32,256,256,512,64.0,1338.7433333333333,,
742,decode,32,256,256,512,304.0,249.01,,
743,decode,32,256,32,1024,128.0,170.16266666666667,,
744,decode,32,256,32,1024,32.0,645.0093333333333,,
745,decode,32,256,32,1024,64.0,337.292,,
746,decode,32,256,32,1024,304.0,60.52466666666667,,
747,decode,32,256,32,2048,128.0,327.3623333333333,,
748,decode,32,256,32,2048,32.0,1248.657,,
749,decode,32,256,32,2048,64.0,661.901,,
750,decode,32,256,32,2048,304.0,114.39533333333334,,
751,decode,32,256,32,256,128.0,51.772,,
752,decode,32,256,32,256,196.0,19.791666666666668,,
753,decode,32,256,32,256,32.0,190.703,,
754,decode,32,256,32,256,64.0,101.53933333333333,,
755,decode,32,256,32,256,304.0,20.05933333333333,,
756,decode,32,256,32,4096,128.0,642.0026666666666,,
757,decode,32,256,32,4096,32.0,2405.8650000000002,,
758,decode,32,256,32,4096,64.0,1298.478,,
759,decode,32,256,32,4096,304.0,221.02566666666667,,
760,decode,32,256,32,512,128.0,117.37533333333333,,
761,decode,32,256,32,512,32.0,338.388,,
762,decode,32,256,32,512,64.0,179.758,,
763,decode,32,256,32,512,304.0,33.583333333333336,,
764,decode,32,256,512,1024,128.0,2278.519,,
765,decode,32,256,512,1024,32.0,9835.579666666667,,
766,decode,32,256,512,1024,64.0,4914.671666666666,,
767,decode,32,256,512,1024,304.0,878.677,,
768,decode,32,256,512,2048,128.0,4424.738,,
769,decode,32,256,512,2048,32.0,19073.566666666666,,
770,decode,32,256,512,2048,64.0,9526.304,,
771,decode,32,256,512,2048,304.0,1726.9913333333334,,
772,decode,32,256,512,256,128.0,700.2156666666666,,
773,decode,32,256,512,256,32.0,2959.4509999999996,,
774,decode,32,256,512,256,64.0,1499.8183333333334,,
775,decode,32,256,512,256,304.0,265.64733333333334,,
776,decode,32,256,512,4096,128.0,8708.434,,
777,decode,32,256,512,4096,32.0,37418.53133333334,,
778,decode,32,256,512,4096,64.0,18794.964333333333,,
779,decode,32,256,512,4096,304.0,3335.6059999999998,,
780,decode,32,256,512,512,128.0,1226.0056666666667,,
781,decode,32,256,512,512,32.0,5258.138333333333,,
782,decode,32,256,512,512,64.0,2627.104333333333,,
783,decode,32,256,512,512,304.0,467.91066666666666,,
784,decode,32,256,64,1024,128.0,283.98333333333335,,
785,decode,32,256,64,1024,32.0,1270.6543333333332,,
786,decode,32,256,64,1024,64.0,617.5596666666667,,
787,decode,32,256,64,1024,304.0,117.49566666666665,,
788,decode,32,256,64,2048,128.0,546.049,,
789,decode,32,256,64,2048,32.0,2412.9483333333333,,
790,decode,32,256,64,2048,64.0,1212.2673333333332,,
791,decode,32,256,64,2048,304.0,225.07533333333333,,
792,decode,32,256,64,256,128.0,86.83833333333332,,
793,decode,32,256,64,256,32.0,374.8576666666667,,
794,decode,32,256,64,256,64.0,186.61366666666666,,
795,decode,32,256,64,256,304.0,36.897999999999996,,
796,decode,32,256,64,4096,128.0,1092.4063333333334,,
797,decode,32,256,64,4096,32.0,4741.328333333334,,
798,decode,32,256,64,4096,64.0,2340.1413333333335,,
799,decode,32,256,64,4096,304.0,443.24100000000004,,
800,decode,32,256,64,512,128.0,152.44233333333332,,
801,decode,32,256,64,512,32.0,675.559,,
802,decode,32,256,64,512,64.0,329.86133333333333,,
803,decode,32,256,64,512,304.0,63.71933333333334,,
804,decode,4,1024,128,1024,128.0,565.186,,
805,decode,4,1024,128,1024,32.0,2476.1586666666667,,
806,decode,4,1024,128,1024,64.0,1255.927,,
807,decode,4,1024,128,1024,304.0,233.09333333333333,,
808,decode,4,1024,128,2048,128.0,1111.0086666666668,,
809,decode,4,1024,128,2048,32.0,4792.259666666666,,
810,decode,4,1024,128,2048,64.0,2380.3933333333334,,
811,decode,4,1024,128,2048,304.0,447.9446666666667,,
812,decode,4,1024,128,256,128.0,171.20466666666667,,
813,decode,4,1024,128,256,32.0,754.0720000000001,,
814,decode,4,1024,128,256,64.0,371.06233333333336,,
815,decode,4,1024,128,256,304.0,72.28533333333333,,
816,decode,4,1024,128,4096,128.0,2138.0123333333336,,
817,decode,4,1024,128,4096,32.0,9413.857666666667,,
818,decode,4,1024,128,4096,64.0,4677.528666666667,,
819,decode,4,1024,128,4096,304.0,885.6396666666666,,
820,decode,4,1024,128,512,128.0,302.973,,
821,decode,4,1024,128,512,32.0,1329.4553333333333,,
822,decode,4,1024,128,512,64.0,657.825,,
823,decode,4,1024,128,512,304.0,126.55633333333333,,
824,decode,4,1024,256,1024,128.0,1147.211,,
825,decode,4,1024,256,1024,32.0,4924.3876666666665,,
826,decode,4,1024,256,1024,64.0,2466.4166666666665,,
827,decode,4,1024,256,1024,304.0,463.98133333333334,,
828,decode,4,1024,256,2048,128.0,2187.2039999999997,,
829,decode,4,1024,256,2048,32.0,9514.598666666665,,
830,decode,4,1024,256,2048,64.0,4763.379333333333,,
831,decode,4,1024,256,2048,304.0,903.3466666666667,,
832,decode,4,1024,256,256,128.0,342.15633333333335,,
833,decode,4,1024,256,256,32.0,1492.4816666666666,,
834,decode,4,1024,256,256,64.0,749.6886666666666,,
835,decode,4,1024,256,256,304.0,141.71099999999998,,
836,decode,4,1024,256,4096,128.0,4288.546666666666,,
837,decode,4,1024,256,4096,32.0,18709.525333333335,,
838,decode,4,1024,256,4096,64.0,9381.144666666667,,
839,decode,4,1024,256,4096,304.0,1795.9896666666666,,
840,decode,4,1024,256,512,128.0,603.3676666666667,,
841,decode,4,1024,256,512,32.0,2622.253666666667,,
842,decode,4,1024,256,512,64.0,1330.7516666666668,,
843,decode,4,1024,256,512,304.0,248.43500000000003,,
844,decode,4,1024,32,1024,128.0,170.17600000000002,,
845,decode,4,1024,32,1024,32.0,634.7456666666666,,
846,decode,4,1024,32,1024,64.0,337.01166666666666,,
847,decode,4,1024,32,1024,304.0,60.07066666666666,,
848,decode,4,1024,32,2048,128.0,326.90799999999996,,
849,decode,4,1024,32,2048,32.0,1246.3586666666667,,
850,decode,4,1024,32,2048,64.0,650.7156666666666,,
851,decode,4,1024,32,2048,304.0,113.68666666666667,,
852,decode,4,1024,32,256,128.0,51.611333333333334,,
853,decode,4,1024,32,256,32.0,190.008,,
854,decode,4,1024,32,256,64.0,101.15133333333334,,
855,decode,4,1024,32,256,304.0,20.407,,
856,decode,4,1024,32,4096,128.0,641.535,,
857,decode,4,1024,32,4096,32.0,2405.3170000000005,,
858,decode,4,1024,32,4096,64.0,1298.6913333333334,,
859,decode,4,1024,32,4096,304.0,221.11866666666666,,
860,decode,4,1024,32,512,128.0,91.08833333333332,,
861,decode,4,1024,32,512,32.0,337.55899999999997,,
862,decode,4,1024,32,512,64.0,179.71766666666667,,
863,decode,4,1024,32,512,304.0,33.449666666666666,,
864,decode,4,1024,512,1024,128.0,2284.947,,
865,decode,4,1024,512,1024,32.0,9835.372333333333,,
866,decode,4,1024,512,1024,64.0,4916.529333333333,,
867,decode,4,1024,512,1024,304.0,876.3383333333333,,
868,decode,4,1024,512,2048,128.0,4398.464333333333,,
869,decode,4,1024,512,2048,32.0,19065.949333333334,,
870,decode,4,1024,512,2048,64.0,9515.826333333333,,
871,decode,4,1024,512,2048,304.0,1720.256,,
872,decode,4,1024,512,256,128.0,695.4176666666666,,
873,decode,4,1024,512,256,32.0,2952.021,,
874,decode,4,1024,512,256,64.0,1493.2030000000002,,
875,decode,4,1024,512,256,304.0,266.11533333333335,,
876,decode,4,1024,512,4096,128.0,8723.188333333334,,
877,decode,4,1024,512,4096,32.0,37385.335666666666,,
878,decode,4,1024,512,4096,64.0,18865.779,,
879,decode,4,1024,512,4096,304.0,3338.7333333333336,,
880,decode,4,1024,512,512,128.0,1217.8536666666666,,
881,decode,4,1024,512,512,32.0,5251.803333333333,,
882,decode,4,1024,512,512,64.0,2623.1890000000003,,
883,decode,4,1024,512,512,304.0,469.7953333333333,,
884,decode,4,1024,64,1024,128.0,283.3016666666667,,
885,decode,4,1024,64,1024,32.0,1258.1853333333333,,
886,decode,4,1024,64,1024,64.0,617.2656666666667,,
887,decode,4,1024,64,1024,304.0,118.00333333333333,,
888,decode,4,1024,64,2048,128.0,545.4746666666667,,
889,decode,4,1024,64,2048,32.0,2411.491666666667,,
890,decode,4,1024,64,2048,64.0,1212.9753333333333,,
891,decode,4,1024,64,2048,304.0,225.12833333333333,,
892,decode,4,1024,64,256,128.0,86.291,,
893,decode,4,1024,64,256,32.0,373.468,,
894,decode,4,1024,64,256,64.0,186.07933333333335,,
895,decode,4,1024,64,256,304.0,37.75300000000001,,
896,decode,4,1024,64,4096,128.0,1091.07,,
897,decode,4,1024,64,4096,32.0,4738.669,,
898,decode,4,1024,64,4096,64.0,2338.297,,
899,decode,4,1024,64,4096,304.0,438.3096666666667,,
900,decode,4,1024,64,512,128.0,152.001,,
901,decode,4,1024,64,512,32.0,664.6410000000001,,
902,decode,4,1024,64,512,64.0,329.4203333333333,,
903,decode,4,1024,64,512,304.0,63.90566666666666,,
904,decode,4,2048,128,1024,128.0,565.8946666666667,,
