,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,first_kernel,is_3d,rows_in_group,rows_expected,rows_ok,avg_final_overlap_pct_nonzero,count_nonzero
2377,4.0,2048.0,32.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2378,4.0,2048.0,32.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2379,4.0,2048.0,32.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2380,4.0,2048.0,32.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2381,4.0,2048.0,32.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2382,4.0,2048.0,32.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2383,4.0,2048.0,32.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,56.23296314170297,4
2384,4.0,2048.0,32.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,20.75672845577131,3
2385,4.0,2048.0,32.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2386,4.0,2048.0,32.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2387,4.0,2048.0,32.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2388,4.0,2048.0,32.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2389,4.0,2048.0,32.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2390,4.0,2048.0,32.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2391,4.0,2048.0,32.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2392,4.0,2048.0,32.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2393,4.0,2048.0,32.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,6.766178158097247,3
2394,4.0,2048.0,32.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2395,4.0,2048.0,32.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,76.91434073841225,4
2396,4.0,2048.0,32.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,52.36765124713363,4
2397,4.0,2048.0,32.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,24.939135366630666,4
2398,4.0,2048.0,32.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2399,4.0,2048.0,4.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2400,4.0,2048.0,4.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2401,4.0,2048.0,4.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2402,4.0,2048.0,4.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2403,4.0,2048.0,4.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2404,4.0,2048.0,4.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2405,4.0,2048.0,4.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2406,4.0,2048.0,4.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2407,4.0,2048.0,4.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2408,4.0,2048.0,4.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2409,4.0,2048.0,4.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2410,4.0,2048.0,4.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2411,4.0,2048.0,4.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2412,4.0,2048.0,4.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2413,4.0,2048.0,4.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2414,4.0,2048.0,4.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2415,4.0,2048.0,4.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2416,4.0,2048.0,4.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2417,4.0,2048.0,4.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2418,4.0,2048.0,4.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2419,4.0,2048.0,4.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,2.199546485260771,1
2420,4.0,2048.0,4.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2421,4.0,2048.0,4.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2422,4.0,2048.0,4.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2423,4.0,2048.0,4.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2424,4.0,2048.0,4.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2425,4.0,2048.0,4.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2426,4.0,2048.0,4.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2427,4.0,2048.0,4.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2428,4.0,2048.0,4.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2429,4.0,2048.0,4.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2430,4.0,2048.0,4.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2431,4.0,2048.0,4.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2432,4.0,2048.0,4.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2433,4.0,2048.0,4.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2434,4.0,2048.0,4.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2435,4.0,2048.0,64.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2436,4.0,2048.0,64.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2437,4.0,2048.0,64.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,41.603166731414255,4
2438,4.0,2048.0,64.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.7850566596992598,1
2439,4.0,2048.0,64.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.408418244378266,2
2440,4.0,2048.0,64.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2441,4.0,2048.0,64.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2442,4.0,2048.0,64.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2443,4.0,2048.0,64.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,50.336814678023735,5
2444,4.0,2048.0,64.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,24.763638695609913,4
2445,4.0,2048.0,64.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,3.3029996629592184,1
2446,4.0,2048.0,64.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2447,4.0,2048.0,64.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2448,4.0,2048.0,64.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2449,4.0,2048.0,64.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2450,4.0,2048.0,64.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,3.0269058295964126,1
2451,4.0,2048.0,64.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2452,4.0,2048.0,64.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2453,4.0,2048.0,64.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,8.028549665497353,5
2454,4.0,2048.0,64.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2455,4.0,2048.0,64.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,79.48187110996301,4
2456,4.0,2048.0,64.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,45.5558670493801,5
2457,4.0,2048.0,64.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,34.941983134098514,3
2458,4.0,2048.0,64.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2459,4.0,2048.0,64.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2460,4.0,2048.0,64.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2461,4.0,2048.0,64.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,23.610959214762484,3
2462,4.0,2048.0,64.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2463,4.0,2048.0,64.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2464,4.0,2048.0,64.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2465,4.0,2048.0,64.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,38.27355190879378,5
2466,4.0,2048.0,64.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,27.383319130842104,5
2467,4.0,2048.0,64.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,87.58149265826947,4
2468,4.0,2048.0,64.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,75.85604767899065,4
2469,4.0,2048.0,64.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,60.409142412671,4
2470,4.0,2048.0,64.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2471,4.0,2048.0,8.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2472,4.0,2048.0,8.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2473,4.0,2048.0,8.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2474,4.0,2048.0,8.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2475,4.0,2048.0,8.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2476,4.0,2048.0,8.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2477,4.0,2048.0,8.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2478,4.0,2048.0,8.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2479,4.0,2048.0,8.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2480,4.0,2048.0,8.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2481,4.0,2048.0,8.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2482,4.0,2048.0,8.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2483,4.0,2048.0,8.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2484,4.0,2048.0,8.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2485,4.0,2048.0,8.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2486,4.0,2048.0,8.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2487,4.0,2048.0,8.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2488,4.0,2048.0,8.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2489,4.0,2048.0,8.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2490,4.0,2048.0,8.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2491,4.0,2048.0,8.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2492,4.0,2048.0,8.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2493,4.0,2048.0,8.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2494,4.0,2048.0,8.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2495,4.0,2048.0,8.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2496,4.0,2048.0,8.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2497,4.0,2048.0,8.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2498,4.0,2048.0,8.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2499,4.0,2048.0,8.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2500,4.0,2048.0,8.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2501,4.0,2048.0,8.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2502,4.0,2048.0,8.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2503,4.0,2048.0,8.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,21.444319573361852,3
2504,4.0,2048.0,8.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2505,4.0,2048.0,8.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2506,4.0,2048.0,8.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2507,4.0,256.0,128.0,1024.0,128.0,kernel_unified_attention_2d,False,10,10,True,31.181484692077788,4
2508,4.0,256.0,128.0,1024.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2509,4.0,256.0,128.0,1024.0,32.0,kernel_unified_attention_2d,False,10,10,True,19.296273596795047,4
2510,4.0,256.0,128.0,1024.0,64.0,kernel_unified_attention_2d,False,10,10,True,30.008943201642268,4
2511,4.0,256.0,128.0,1024.0,96.0,kernel_unified_attention_2d,False,10,10,True,51.4714804912432,3
2512,4.0,256.0,128.0,1024.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2513,4.0,256.0,128.0,2048.0,128.0,kernel_unified_attention_2d,False,10,10,True,30.30773391351363,4
2514,4.0,256.0,128.0,2048.0,160.0,kernel_unified_attention_2d,False,10,10,True,34.44302303450075,3
2515,4.0,256.0,128.0,2048.0,32.0,kernel_unified_attention_2d,False,10,10,True,16.037880869105926,4
2516,4.0,256.0,128.0,2048.0,64.0,kernel_unified_attention_2d,False,10,10,True,22.977068111094088,4
2517,4.0,256.0,128.0,2048.0,96.0,kernel_unified_attention_2d,False,10,10,True,26.83062802597118,4
2518,4.0,256.0,128.0,2048.0,304.0,kernel_unified_attention_2d,False,10,10,True,46.06635127792514,3
2519,4.0,256.0,128.0,256.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2520,4.0,256.0,128.0,256.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2521,4.0,256.0,128.0,256.0,32.0,kernel_unified_attention_2d,False,10,10,True,50.05205401670318,3
2522,4.0,256.0,128.0,256.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2523,4.0,256.0,128.0,256.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2524,4.0,256.0,128.0,256.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2525,4.0,256.0,128.0,4096.0,128.0,kernel_unified_attention_2d,False,10,10,True,22.85945475314531,4
2526,4.0,256.0,128.0,4096.0,160.0,kernel_unified_attention_2d,False,10,10,True,30.63464809744073,4
2527,4.0,256.0,128.0,4096.0,32.0,kernel_unified_attention_2d,False,10,10,True,14.204485762344355,4
2528,4.0,256.0,128.0,4096.0,64.0,kernel_unified_attention_2d,False,10,10,True,17.88560468259733,4
2529,4.0,256.0,128.0,4096.0,96.0,kernel_unified_attention_2d,False,10,10,True,20.402829251663483,4
2530,4.0,256.0,128.0,4096.0,304.0,kernel_unified_attention_2d,False,10,10,True,34.91386056988414,4
2531,4.0,256.0,128.0,512.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2532,4.0,256.0,128.0,512.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2533,4.0,256.0,128.0,512.0,32.0,kernel_unified_attention_2d,False,10,10,True,24.582821237825215,4
2534,4.0,256.0,128.0,512.0,64.0,kernel_unified_attention_2d,False,10,10,True,15.127047243551663,3
2535,4.0,256.0,128.0,512.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2536,4.0,256.0,128.0,512.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
2537,4.0,256.0,128.0,8192.0,128.0,kernel_unified_attention_2d,False,10,10,True,18.109922949125785,4
2538,4.0,256.0,128.0,8192.0,160.0,kernel_unified_attention_2d,False,10,10,True,22.77525340513786,4
2539,4.0,256.0,128.0,8192.0,32.0,kernel_unified_attention_2d,False,10,10,True,13.359778175908716,4
2540,4.0,256.0,128.0,8192.0,64.0,kernel_unified_attention_2d,False,10,10,True,15.156819270742384,4
2541,4.0,256.0,128.0,8192.0,96.0,kernel_unified_attention_2d,False,10,10,True,16.616813608470295,4
2542,4.0,256.0,128.0,8192.0,304.0,kernel_unified_attention_2d,False,10,10,True,26.326243856031553,4
2543,4.0,256.0,16.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2544,4.0,256.0,16.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2545,4.0,256.0,16.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2546,4.0,256.0,16.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2547,4.0,256.0,16.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2548,4.0,256.0,16.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2549,4.0,256.0,16.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2550,4.0,256.0,16.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2551,4.0,256.0,16.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2552,4.0,256.0,16.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2553,4.0,256.0,16.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2554,4.0,256.0,16.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2555,4.0,256.0,16.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2556,4.0,256.0,16.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2557,4.0,256.0,16.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2558,4.0,256.0,16.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2559,4.0,256.0,16.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2560,4.0,256.0,16.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2561,4.0,256.0,16.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2562,4.0,256.0,16.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2563,4.0,256.0,16.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,60.685779693048346,6
2564,4.0,256.0,16.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2565,4.0,256.0,16.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,4.014251781472685,1
2566,4.0,256.0,16.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2567,4.0,256.0,16.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2568,4.0,256.0,16.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2569,4.0,256.0,16.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2570,4.0,256.0,16.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2571,4.0,256.0,16.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2572,4.0,256.0,16.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2573,4.0,256.0,16.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2574,4.0,256.0,16.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2575,4.0,256.0,16.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,78.31164133808403,4
2576,4.0,256.0,16.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,20.391769456905894,3
2577,4.0,256.0,16.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2578,4.0,256.0,16.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2579,4.0,256.0,1.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2580,4.0,256.0,1.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2581,4.0,256.0,1.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2582,4.0,256.0,1.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2583,4.0,256.0,1.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2584,4.0,256.0,1.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2585,4.0,256.0,1.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2586,4.0,256.0,1.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2587,4.0,256.0,1.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2588,4.0,256.0,1.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2589,4.0,256.0,1.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2590,4.0,256.0,1.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2591,4.0,256.0,1.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2592,4.0,256.0,1.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2593,4.0,256.0,1.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2594,4.0,256.0,1.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2595,4.0,256.0,1.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2596,4.0,256.0,1.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2597,4.0,256.0,1.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2598,4.0,256.0,1.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2599,4.0,256.0,1.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2600,4.0,256.0,1.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2601,4.0,256.0,1.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2602,4.0,256.0,1.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2603,4.0,256.0,1.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2604,4.0,256.0,1.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2605,4.0,256.0,1.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2606,4.0,256.0,1.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2607,4.0,256.0,1.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2608,4.0,256.0,1.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2609,4.0,256.0,1.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2610,4.0,256.0,1.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2611,4.0,256.0,1.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2612,4.0,256.0,1.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2613,4.0,256.0,1.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2614,4.0,256.0,1.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2615,4.0,256.0,2.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2616,4.0,256.0,2.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2617,4.0,256.0,2.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2618,4.0,256.0,2.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2619,4.0,256.0,2.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2620,4.0,256.0,2.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2621,4.0,256.0,2.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2622,4.0,256.0,2.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2623,4.0,256.0,2.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2624,4.0,256.0,2.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2625,4.0,256.0,2.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2626,4.0,256.0,2.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2627,4.0,256.0,2.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2628,4.0,256.0,2.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2629,4.0,256.0,2.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2630,4.0,256.0,2.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2631,4.0,256.0,2.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2632,4.0,256.0,2.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2633,4.0,256.0,2.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2634,4.0,256.0,2.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2635,4.0,256.0,2.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2636,4.0,256.0,2.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2637,4.0,256.0,2.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2638,4.0,256.0,2.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2639,4.0,256.0,2.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2640,4.0,256.0,2.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2641,4.0,256.0,2.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2642,4.0,256.0,2.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
2643,4.0,256.0,2.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
