,Unnamed: 0,index,cu_mask,decode_batch_size,decode_len,prefill_len,prefill_batch,queue1_start,queue1_end,queue2_start,queue2_end,q1_dur,q2_dur,overlap_us,pct_of_q1,pct_of_q2
648,648,648,64.0,128,2048,256,8,461755947774598,461755948564044,461755947690365,461755950081717,789446,2391352,789446,100.0,33.012538513777976
649,649,649,64.0,128,2048,256,16,461832494155946,461832495426534,461832494074079,461832496488404,1270588,2414325,1270588,100.0,52.62704896813809
650,650,650,64.0,128,2048,256,32,461906715474518,461906717912657,461906715392570,461906717869157,2438139,2476587,2394639,98.2158523365567,96.69109140926606
651,651,651,64.0,128,2048,512,1,461982381199353,461982381747688,461982381115321,461982383503786,548335,2388465,548335,100.0,22.957631784430585
652,652,652,64.0,128,2048,512,4,462058381709405,462058382878280,462058381626776,462058384050402,1168875,2423626,1168875,100.0,48.228357015480114
653,653,653,64.0,128,2048,512,8,462134261911430,462134264103606,462134261828721,462134264327078,2192176,2498357,2192176,100.0,87.74470582066533
654,654,654,64.0,128,2048,512,16,462209191416698,462209195784933,462209191336875,462209193839041,4368235,2502166,2422343,55.45358708952243,96.80984395120068
655,655,655,64.0,128,2048,1024,1,462284712223214,462284713357248,462284712142429,462284714577761,1134034,2435332,1134034,100.0,46.56588916829409
656,656,656,64.0,128,2048,1024,4,462359497330143,462359501469093,462359497246672,462359499745189,4138950,2498517,2415046,58.34924316553716,96.65917822452279
657,657,657,64.0,128,2048,1024,8,462434785887121,462434794089730,462434785804546,462434788285583,8202609,2481037,2398462,29.24023319897364,96.67175459293836
658,658,658,64.0,128,2048,2048,1,462510060632481,462510064688201,462510060550974,462510063028002,4055720,2477028,2395521,59.065246121527125,96.70948410756762
659,659,659,64.0,128,2048,2048,4,462586116456894,462586132369144,462586116372345,462586118831412,15912250,2459067,2374518,14.922578516551713,96.56174475929285
660,660,660,64.0,128,2048,2048,8,462662167520041,462662199257702,462662167437236,462662169895701,31737661,2458465,2375660,7.485302713391513,96.63184141323956
661,661,661,64.0,128,2048,4096,1,462737786714242,462737802853652,462737786632438,462737789094752,16139410,2462314,2380510,14.749671766192197,96.6777592134878
662,662,662,64.0,128,2048,4096,4,462814202800071,462814265553262,462814202712885,462814205204306,62753191,2491421,2404235,3.831255369946048,96.50055129181298
663,663,663,64.0,128,4096,256,1,468038938063094,468038938717030,468038937978620,468038942665865,653936,4687245,653936,100.0,13.95139362247973
664,664,664,64.0,128,4096,256,4,468113406452477,468113407416323,468113406370329,468113411057213,963846,4686884,963846,100.0,20.564750482410062
665,665,665,64.0,128,4096,256,8,468187963471883,468187964660682,468187963388492,468187968105324,1188799,4716832,1188799,100.0,25.203335628659236
666,666,666,64.0,128,4096,256,16,468261789792622,468261791453182,468261789707147,468261794458418,1660560,4751271,1660560,100.0,34.94980606241993
667,667,667,64.0,128,4096,256,32,468335834987678,468335837633011,468335834908096,468335839765850,2645333,4857754,2645333,100.0,54.45588640346959
668,668,668,64.0,128,4096,512,1,468410856199009,468410857143690,468410856115458,468410860797891,944681,4682433,944681,100.0,20.17500303795057
669,669,669,64.0,128,4096,512,4,468485523577936,468485525141835,468485523494746,468485528273560,1563899,4778814,1563899,100.0,32.725672101906454
670,670,670,64.0,128,4096,512,8,468561433477143,468561435870419,468561433394594,468561438179943,2393276,4785349,2393276,100.0,50.012569616134584
671,671,671,64.0,128,4096,512,16,468637099390408,468637103794725,468637099309423,468637104259950,4404317,4950527,4404317,100.0,88.96662920937509
672,672,672,64.0,128,4096,1024,1,468712337440981,468712338993854,468712337357790,468712342132314,1552873,4774524,1552873,100.0,32.52414272082411
673,673,673,64.0,128,4096,1024,4,468786496205439,468786500324864,468786496124694,468786501046275,4119425,4921581,4119425,100.0,83.70125372314303
674,674,674,64.0,128,4096,1024,8,468861005073924,468861013288760,468861004979588,468861009936329,8214836,4956741,4862405,59.190530401337284,98.0968140154993
675,675,675,64.0,128,4096,2048,1,468935142474683,468935146533329,468935142392495,468935147323257,4058646,4930762,4058646,100.0,82.31275409358635
676,676,676,64.0,128,4096,2048,4,469009530383383,469009546384565,469009530297344,469009535330343,16001182,5032999,4946960,30.916216064538233,98.29050234263906
677,677,677,64.0,128,4096,2048,8,469084958670119,469084990573595,469084958588002,469084963684503,31903476,5096501,5014384,15.71735945011133,98.38875730623813
678,678,678,64.0,128,4096,4096,1,469158835580214,469158851693281,469158835497007,469158840532007,16113067,5035000,4951793,30.731536088070634,98.3474280039722
679,679,679,64.0,128,4096,4096,4,469234650477602,469234713078315,469234650395803,469234655604400,62600713,5208597,5126798,8.189679884316972,98.42953870303269
680,680,680,64.0,256,256,256,1,305242288405884,305242288515976,305242288320889,305242289066395,110092,745506,110092,100.0,14.76741971224913
681,681,681,64.0,256,256,256,4,305318421216167,305318421551455,305318421136225,305318421920539,335288,784314,335288,100.0,42.74920503777824
682,682,682,64.0,256,256,256,8,305394303182332,305394303776010,305394303099422,305394303871909,593678,772487,593678,100.0,76.85281435156838
683,683,683,64.0,256,256,256,16,305469757347900,305469758592308,305469757269120,305469758055359,1244408,786239,707459,56.851048852144956,89.98014598614417
684,684,684,64.0,256,256,256,32,305544030188896,305544032596164,305544030108031,305544030879757,2407268,771726,690861,28.69896496775598,89.52154002845569
685,685,685,64.0,256,256,512,1,305620408122325,305620408402766,305620408038446,305620408808367,280441,769921,280441,100.0,36.42464616499615
686,686,686,64.0,256,256,512,4,305695857644255,305695858725609,305695857561884,305695858332608,1081354,770724,688353,63.65658239577419,89.31251654288694
687,687,687,64.0,256,256,512,8,305771382204162,305771384375290,305771382116762,305771382903442,2171128,786680,699280,32.208142495513854,88.89001881324046
688,688,688,64.0,256,256,512,16,305845680730617,305845685066858,305845680649992,305845681418070,4336241,768078,687453,15.853662192668718,89.50301922461
689,689,689,64.0,256,256,1024,1,305921294639619,305921295710709,305921294557872,305921295332885,1071090,775013,693266,64.72527985510088,89.45217693122567
690,690,690,64.0,256,256,1024,4,305996124044555,305996128131065,305996123996405,305996124761555,4086510,765150,717000,17.54553396418949,93.70711625171535
691,691,691,64.0,256,256,1024,8,306071917879186,306071926106049,306071917799724,306071918564474,8226863,764750,685288,8.329882240654792,89.60941484145145
692,692,692,64.0,256,256,2048,1,306146187790517,306146191919365,306146187711015,306146188506235,4128848,795220,715718,17.33456886763572,90.00251502728804
693,693,693,64.0,256,256,2048,4,306221600265374,306221616475826,306221600184898,306221600950610,16210452,765712,685236,4.2271245737009675,89.49004325386046
694,694,694,64.0,256,256,2048,8,306298104741420,306298136977501,306298104659316,306298105425188,32236081,765872,683768,2.1211263242575917,89.27967075438194
695,695,695,64.0,256,256,4096,1,306373147979830,306373164230333,306373147887830,306373148652099,16250503,764269,672269,4.136911946664051,87.96235356922759
696,696,696,64.0,256,256,4096,4,306448761953234,306448825286791,306448761870459,306448762693222,63333557,822763,739988,1.168397978973453,89.93938716252433
697,697,697,64.0,256,512,256,1,449127577653234,449127577811757,449127577570405,449127578915402,158523,1344997,158523,100.0,11.786122943025152
698,698,698,64.0,256,512,256,4,449216087640998,449216088028043,449216087560894,449216088882318,387045,1321424,387045,100.0,29.289993219436
699,699,699,64.0,256,512,256,8,449303691326769,449303691943661,449303691245103,449303692572941,616892,1327838,616892,100.0,46.458378205775105
700,700,700,64.0,256,512,256,16,449389954476035,449389955676301,449389954389637,449389955737241,1200266,1347604,1200266,100.0,89.06666943701562
701,701,701,64.0,256,512,256,32,449475709544917,449475711988308,449475709521263,449475710910241,2443391,1388978,1365324,55.87824461987459,98.29702126311575
702,702,702,64.0,256,512,512,1,449564827969801,449564828345701,449564827881840,449564829203665,375900,1321825,375900,100.0,28.437955099956504
703,703,703,64.0,256,512,512,4,449651458474778,449651459560462,449651458394113,449651459761963,1085684,1367850,1085684,100.0,79.37156851994006
704,704,704,64.0,256,512,512,8,449735272367397,449735274519000,449735272280639,449735273650894,2151603,1370255,1283497,59.6530586729987,93.66847776508752
705,705,705,64.0,256,512,512,16,449819599343167,449819603684661,449819599257170,449819600610146,4341494,1352976,1266979,29.18301856457708,93.64386360142383
706,706,706,64.0,256,512,1024,1,449911934972242,449911936059851,449911934890896,449911936271495,1087609,1380599,1087609,100.0,78.77805213534126
707,707,707,64.0,256,512,1024,4,449995654399200,449995658557154,449995654316812,449995655711122,4157954,1394310,1311922,31.552104713039153,94.09112751109868
708,708,708,64.0,256,512,1024,8,450080016386385,450080024628364,450080016304518,450080017657574,8241979,1353056,1271189,15.423346747182928,93.94947437504435
709,709,709,64.0,256,512,2048,1,450166739086536,450166743954114,450166739004509,450166740852136,4867578,1847627,1765600,36.27265962661513,95.56041343842669
710,710,710,64.0,256,512,2048,4,450254878592866,450254897880720,450254878512173,450254880315539,19287854,1803366,1722673,8.931387597604171,95.52542301451841
711,711,711,64.0,256,512,2048,8,450346190405134,450346223139556,450346190322903,450346191678164,32734422,1355261,1273030,3.888964344627805,93.93246024197553
712,712,712,64.0,256,512,4096,1,450440440062654,450440456508565,450440439978654,450440441514688,16445911,1536034,1452034,8.829149081495089,94.5313710503804
713,713,713,64.0,256,512,4096,4,450536544119339,450536614422767,450536544029405,450536546312951,70303428,2283546,2193612,3.1202063148328985,96.06165148413915
714,714,714,64.0,256,1024,256,1,456434125550449,456434125773078,456434125462327,456434127927809,222629,2465482,222629,100.0,9.02983676214225
715,715,715,64.0,256,1024,256,4,456509946149054,456509946728860,456509946064099,456509948535594,579806,2471495,579806,100.0,23.459727816564467
716,716,716,64.0,256,1024,256,8,456585778686461,456585779501405,456585778605516,456585781082503,814944,2476987,814944,100.0,32.90061675737499
717,717,717,64.0,256,1024,256,16,456661187221007,456661188505386,456661187137897,456661189678069,1284379,2540172,1284379,100.0,50.56267843279903
718,718,718,64.0,256,1024,256,32,456736725905598,456736728337081,456736725823370,456736728380982,2431483,2557612,2431483,100.0,95.06848575937241
719,719,719,64.0,256,1024,512,1,456812191240802,456812191771336,456812191157050,456812193629908,530534,2472858,530534,100.0,21.45428488008612
720,720,720,64.0,256,1024,512,4,456887933583143,456887934774148,456887933501115,456887936001236,1191005,2500121,1191005,100.0,47.63789432591462
721,721,721,64.0,256,1024,512,8,456963666589137,456963668736571,456963666507470,456963669050329,2147434,2542859,2147434,100.0,84.44959000872639
722,722,722,64.0,256,1024,512,16,457039271402043,457039275758330,457039271322741,457039273888171,4356287,2565430,2486128,57.06988543224999,96.90882230269389
723,723,723,64.0,256,1024,1024,1,457115788225115,457115789436727,457115788214411,457115790706593,1211612,2492182,1211612,100.0,48.61651356120861
724,724,724,64.0,256,1024,1024,4,457192210265662,457192214373621,457192210182712,457192212759608,4107959,2576896,2493946,60.710099589601555,96.7810109527121
725,725,725,64.0,256,1024,1024,8,457268272566591,457268280793896,457268272481797,457268275051236,8227305,2569439,2484645,30.199986508340217,96.69990219654952
726,726,726,64.0,256,1024,2048,1,457344420674266,457344424763583,457344420591035,457344423182565,4089317,2591530,2508299,61.33784688249896,96.78834510887391
727,727,727,64.0,256,1024,2048,4,457420051297564,457420067268828,457420051218647,457420053763590,15971264,2544943,2466026,15.440393446630148,96.89906610874979
728,728,728,64.0,256,1024,2048,8,457496264494596,457496296575241,457496264412164,457496267015481,32080645,2603317,2520885,7.857962332116452,96.833578085189
729,729,729,64.0,256,1024,4096,1,457573229044916,457573245329618,457573228960464,457573231511060,16284702,2550596,2466144,15.143930788540066,96.68893074403002
730,730,730,64.0,256,1024,4096,4,457649698151484,457649761481311,457649698066623,457649700650255,63329827,2583632,2498771,3.9456463381780598,96.71543780228762
731,731,731,64.0,256,2048,256,1,462889134816821,462889135154032,462889134735595,462889139519461,337211,4783866,337211,100.0,7.048922356938927
732,732,732,64.0,256,2048,256,4,462964306995628,462964307957349,462964306911916,462964311679225,961721,4767309,961721,100.0,20.173246584184078
733,733,733,64.0,256,2048,256,8,463039328276269,463039329469159,463039328194201,463039333028824,1192890,4834623,1192890,100.0,24.67389908168641
734,734,734,64.0,256,2048,256,16,463116625904082,463116627571417,463116625823778,463116630668904,1667335,4845126,1667335,100.0,34.412624150538086
735,735,735,64.0,256,2048,256,32,463193393392185,463193396024408,463193393307671,463193398255072,2632223,4947401,2632223,100.0,53.20415709177404
736,736,736,64.0,256,2048,512,1,463270184108311,463270184887013,463270184028930,463270188799526,778702,4770596,778702,100.0,16.32295000456966
737,737,737,64.0,256,2048,512,4,463347390247921,463347391815267,463347390166655,463347395005407,1567346,4838752,1567346,100.0,32.391534015382476
738,738,738,64.0,256,2048,512,8,463423828293761,463423830740399,463423828210009,463423833178618,2446638,4968609,2446638,100.0,49.241910562895974
739,739,739,64.0,256,2048,512,16,463500055244039,463500059618649,463500055165259,463500060198135,4374610,5032876,4374610,100.0,86.92067915044997
740,740,740,64.0,256,2048,1024,1,463576096952033,463576098524792,463576096874495,463576101717297,1572759,4842802,1572759,100.0,32.4762193457424
741,741,741,64.0,256,2048,1024,4,463651866841420,463651871371586,463651866762791,463651872346608,4530166,5583817,4530166,100.0,81.13027343123889
742,742,742,64.0,256,2048,1024,8,463728017018747,463728025275961,463728016935195,463728021990282,8257214,5055087,4971535,60.208382633658275,98.34716989044897
743,743,743,64.0,256,2048,2048,1,463803446668692,463803450741090,463803446585301,463803451641029,4072398,5055728,4072398,100.0,80.55017991474224
744,744,744,64.0,256,2048,2048,4,463879621125915,463879637103955,463879621042807,463879626149172,15978040,5106365,5023257,31.438505598934537,98.37246260304542
745,745,745,64.0,256,2048,2048,8,463955347148372,463955379066968,463955347067200,463955352235867,31918596,5168667,5087495,15.938968618795139,98.42953705471837
746,746,746,64.0,256,2048,4096,1,464031373396068,464031389472494,464031373317203,464031378370526,16076426,5053323,4974458,30.94256148723603,98.4393437743837
747,747,747,64.0,256,2048,4096,4,464107044802076,464107107535662,464107044719017,464107050000221,62733586,5281204,5198145,8.286063863781038,98.42727150854238
748,748,748,64.0,256,4096,256,1,469309897269095,469309897924234,469309897185945,469309906585050,655139,9399105,655139,100.0,6.970227484425378
749,749,749,64.0,256,4096,256,4,469385267773328,469385269507816,469385267690779,469385277081425,1734488,9390646,1734488,100.0,18.4703799930271
750,750,750,64.0,256,4096,256,8,469460070021051,469460072017419,469460069937821,469460079403238,1996368,9465417,1996368,100.0,21.091178550295247
751,751,751,64.0,256,4096,256,16,469534437515325,469534440012679,469534437434219,469534446963022,2497354,9528803,2497354,100.0,26.208475503166557
752,752,752,64.0,256,4096,256,32,469608436551022,469608440102828,469608436471239,469608446156840,3551806,9685601,3551806,100.0,36.67099233181297
753,753,753,64.0,256,4096,512,1,469684370198344,469684371549234,469684370117358,469684379532741,1350890,9415383,1350890,100.0,14.347690370110275
754,754,754,64.0,256,4096,512,4,469759792503041,469759794863281,469759792415921,469759801927725,2360240,9511804,2360240,100.0,24.813799779726327
755,755,755,64.0,256,4096,512,8,469835746026468,469835749312747,469835745943638,469835755569824,3286279,9626186,3286279,100.0,34.13895181331422
756,756,756,64.0,256,4096,512,16,469910475893646,469910481006945,469910475804762,469910485644396,5113299,9839634,5113299,100.0,51.966353626567816
757,757,757,64.0,256,4096,1024,1,469986747158315,469986749545778,469986747077731,469986756634437,2387463,9556706,2387463,100.0,24.982070181922516
758,758,758,64.0,256,4096,1024,4,470062913643180,470062918631914,470062913561513,470062923435746,4988734,9874233,4988734,100.0,50.52274946317349
759,759,759,64.0,256,4096,1024,8,470138890268389,470138898582131,470138890186120,470138900110388,8313742,9924268,8313742,100.0,83.77184090554589
760,760,760,64.0,256,4096,2048,1,470214891055385,470214895912499,470214890968466,470214900726153,4857114,9757687,4857114,100.0,49.77730890527642
761,761,761,64.0,256,4096,2048,4,470291065794009,470291081815306,470291065707143,470291075753209,16021297,10046066,9959200,62.16225814926219,99.13532322005449
762,762,762,64.0,256,4096,2048,8,470367452361886,470367484292546,470367452276200,470367462439534,31930660,10163334,10077648,31.5610388260061,99.1569105177494
763,763,763,64.0,256,4096,4096,1,470443382304708,470443398437381,470443382217059,470443392232214,16132673,10015155,9927506,61.5366467788692,99.12483631057133
764,764,764,64.0,256,4096,4096,4,470520025474069,470520087954307,470520025394746,470520035607113,62480238,10212367,10133044,16.21799840135052,99.22326528218188
765,765,765,64.0,512,256,256,1,306523746201020,306523746311433,306523746116867,306523747586510,110413,1469643,110413,100.0,7.5129129999598545
766,766,766,64.0,512,256,256,4,306598997409539,306598997828417,306598997328313,306598998820688,418878,1492375,418878,100.0,28.06787838177402
767,767,767,64.0,512,256,256,8,443319207037726,443319207679956,443319206953694,443319208437730,642230,1484036,642230,100.0,43.275904358115305
768,768,768,64.0,512,256,256,16,443403110247519,443403111496697,443403110165812,443403111727866,1249178,1562054,1249178,100.0,79.9702186992255
769,769,769,64.0,512,256,256,32,443487872412366,443487874837555,443487872327755,443487873876860,2425189,1549105,1464494,60.386798719604954,94.53807198350015
770,770,770,64.0,512,256,512,1,443572664383232,443572664707333,443572664295030,443572665772130,324101,1477100,324101,100.0,21.941710107643356
771,771,771,64.0,512,256,512,4,443659015846625,443659016934073,443659015766963,443659017288484,1087448,1521521,1087448,100.0,71.47111344503297
772,772,772,64.0,512,256,512,8,443744212689428,443744214854542,443744212606278,443744214140909,2165114,1534631,1451481,67.03947228644773,94.58175939362621
773,773,773,64.0,512,256,512,16,443833159895069,443833164244420,443833159815206,443833161376298,4349351,1561092,1481229,34.05632242603552,94.8841580124682
774,774,774,64.0,512,256,1024,1,443918863037892,443918864115838,443918862956185,443918864482758,1077946,1526573,1077946,100.0,70.61214891131968
775,775,775,64.0,512,256,1024,4,444004321064158,444004325203589,444004320982812,444004322534883,4139431,1552071,1470725,35.52964163432124,94.75887378863467
776,776,776,64.0,512,256,1024,8,444090443231792,444090451425059,444090443145555,444090444662386,8193267,1516831,1430594,17.460605152987203,94.31465997200743
777,777,777,64.0,512,256,2048,1,444175171474780,444175175560328,444175171393233,444175173267201,4085548,1873968,1792421,43.872229625009915,95.64843156339916
778,778,778,64.0,512,256,2048,4,444260670029326,444260686273013,444260669945400,444260671780278,16243687,1834878,1750952,10.779276896926172,95.42607192412792
779,779,779,64.0,512,256,2048,8,444345649450340,444345681923602,444345649363659,444345651189797,32473262,1826138,1739457,5.356582286066611,95.25331601445237
780,780,780,64.0,512,256,4096,1,444430673436846,444430689945059,444430673344280,444430676352643,16508213,3008363,2915797,17.66270522436317,96.92304419380241
781,781,781,64.0,512,256,4096,4,444516451454509,444516515364381,444516451371930,444516454963227,63909872,3591297,3508718,5.490103312990518,97.70058004113834
782,782,782,64.0,512,512,256,1,450629052469339,450629052700147,450629052379213,450629055466878,230808,3087665,230808,100.0,7.475163270626833
783,783,783,64.0,512,512,256,4,450718468277450,450718468823539,450718468184477,450718470824958,546089,2640481,546089,100.0,20.68142130164921
784,784,784,64.0,512,512,256,8,450807423890154,450807424730958,450807423801351,450807426446443,840804,2645092,840804,100.0,31.78732535579103
785,785,785,64.0,512,512,256,16,450895497482147,450895498796634,450895497396791,450895500105790,1314487,2708999,1314487,100.0,48.522978413797865
786,786,786,64.0,512,512,256,32,450982984640396,450982987086593,450982984585751,450982987339572,2446197,2753821,2446197,100.0,88.82919405437028
787,787,787,64.0,512,512,512,1,451071754308550,451071754708826,451071754214615,451071756854576,400276,2639961,400276,100.0,15.162193683921846
788,788,788,64.0,512,512,512,4,451160810868762,451160812083662,451160810788121,451160813505619,1214900,2717498,1214900,100.0,44.706564641445915
789,789,789,64.0,512,512,512,8,451250438053700,451250440199810,451250437970269,451250440696747,2146110,2726478,2146110,100.0,78.71363715386663
790,790,790,64.0,512,512,512,16,451337761908548,451337766268524,451337761824756,451337764583989,4359976,2759233,2675441,61.36366346970718,96.96321405260086
791,791,791,64.0,512,512,1024,1,451431732307717,451431734172584,451431732220477,451431735959593,1864867,3739116,1864867,100.0,49.87454253893166
792,792,792,64.0,512,512,1024,4,451533443786762,451533447909636,451533443700364,451533446458676,4122874,2758312,2671914,64.80707390039085,96.86772199809158
793,793,793,64.0,512,512,1024,8,451634546664824,451634554891849,451634546577384,451634549328118,8227025,2750734,2663294,32.37250403396124,96.82121208375656
794,794,794,64.0,512,512,2048,1,451722752172927,451722756262124,451722752089470,451722754864099,4089197,2774629,2691172,65.81174739196962,96.99213840841423
795,795,795,64.0,512,512,2048,4,451820230741875,451820246879600,451820230651144,451820233400836,16137725,2749692,2658961,16.476678094341054,96.70032134508156
796,796,796,64.0,512,512,2048,8,451916809173796,451916841584836,451916809088761,451916811889089,32411040,2800328,2715293,8.377679333955342,96.96339143128948
797,797,797,64.0,512,512,4096,1,452010256317422,452010272938052,452010256233070,452010260493057,16620630,4259987,4175635,25.12320531772863,98.01990006072788
798,798,798,64.0,512,512,4096,4,452114763378122,452114826908207,452114763296064,452114767540616,63530085,4244552,4162494,6.552004455841669,98.06674532435932
799,799,799,64.0,512,1024,256,1,457725863333671,457725863563557,457725863252526,457725868190665,229886,4938139,229886,100.0,4.655316506886501
800,800,800,64.0,512,1024,256,4,457801030848232,457801031673480,457801030764761,457801035660042,825248,4895281,825248,100.0,16.8580312345706
801,801,801,64.0,512,1024,256,8,457877218631325,457877219862101,457877218544526,457877223441010,1230776,4896484,1230776,100.0,25.13591385165355
802,802,802,64.0,512,1024,256,16,457951857753529,457951859453098,457951857672503,457951862626078,1699569,4953575,1699569,100.0,34.30994786593521
803,803,803,64.0,512,1024,256,32,458028076361565,458028079048753,458028076281582,458028081405546,2687188,5123964,2687188,100.0,52.44353785467657
804,804,804,64.0,512,1024,512,1,458103945416666,458103945943591,458103945335600,458103950219776,526925,4884176,526925,100.0,10.788411392218462
805,805,805,64.0,512,1024,512,4,458179406677092,458179408281443,458179406593099,458179411564515,1604351,4971416,1604351,100.0,32.27150976703619
806,806,806,64.0,512,1024,512,8,458255192231355,458255194718606,458255192150290,458255197232198,2487251,5081908,2487251,100.0,48.94325123555956
807,807,807,64.0,512,1024,512,16,458329601750524,458329606105769,458329601669819,458329606867272,4355245,5197453,4355245,100.0,83.79575534401177
808,808,808,64.0,512,1024,1024,1,458405225867186,458405227299183,458405225782352,458405230711871,1431997,4929519,1431997,100.0,29.0494265261986
809,809,809,64.0,512,1024,1024,4,458481474004266,458481478153360,458481473922318,458481479100807,4149094,5178489,4149094,100.0,80.12171117868552
810,810,810,64.0,512,1024,1024,8,458557636610846,458557644839073,458557636525490,458557641698366,8228227,5172876,5087520,61.83008806149854,98.34993145012561
811,811,811,64.0,512,1024,2048,1,458633570004086,458633574107234,458633569918690,458633575149218,4103148,5230528,4103148,100.0,78.44615304611695
812,812,812,64.0,512,1024,2048,4,458711342737672,458711358709497,458711342655176,458711347919742,15971825,5264566,5182070,32.44507124264134,98.43299523645443
813,813,813,64.0,512,1024,2048,8,458787914104060,458787946065793,458787914020099,458787919389224,31961733,5369125,5285164,16.53591186685653,98.43622564198077
814,814,814,64.0,512,1024,4096,1,458863954168177,458863970446584,458863954083351,458863959353971,16278407,5270620,5185794,31.85688869924434,98.39058782458231
815,815,815,64.0,512,1024,4096,4,458939913113843,458939976836969,458939913025325,458939918524147,63723126,5498822,5410304,8.490330496341313,98.3902370362234
816,816,816,64.0,512,2048,256,1,464183570741299,464183571070973,464183570651694,464183580236225,329674,9584531,329674,100.0,3.439646655637089
817,817,817,64.0,512,2048,256,4,464259320228070,464259321545284,464259320146644,464259329625974,1317214,9479330,1317214,100.0,13.895644523399861
818,818,818,64.0,512,2048,256,8,464334941693981,464334943727875,464334941608505,464334951320729,2033894,9712224,2033894,100.0,20.941588661876004
819,819,819,64.0,512,2048,256,16,464410540456350,464410542972508,464410540373481,464410549995257,2516158,9621776,2516158,100.0,26.150660751196035
820,820,820,64.0,512,2048,256,32,464485499611443,464485503142282,464485499533345,464485509383684,3530839,9850339,3530839,100.0,35.84484757326626
821,821,821,64.0,512,2048,512,1,464561005080640,464561005848116,464561004999815,464561014498510,767476,9498695,767476,100.0,8.079804646848856
822,822,822,64.0,512,2048,512,4,464636532685882,464636535115361,464636532602532,464636542315115,2429479,9712583,2429479,100.0,25.013727038420157
823,823,823,64.0,512,2048,512,8,464712392870468,464712396162802,464712392785554,464712402465704,3292334,9680150,3292334,100.0,34.01118784316359
824,824,824,64.0,512,2048,512,16,464787335334180,464787340441105,464787335250068,464787345187125,5106925,9937057,5106925,100.0,51.39273126842283
825,825,825,64.0,512,2048,1024,1,464862850448119,464862852394052,464862850365129,464862859951224,1945933,9586095,1945933,100.0,20.29953802878023
826,826,826,64.0,512,2048,1024,4,464937919054298,464937923983617,464937918972792,464937928907805,4929319,9935013,4929319,100.0,49.6156270756767
827,827,827,64.0,512,2048,1024,8,465014539629744,465014547944810,465014539545716,465014549656290,8315066,10110574,8315066,100.0,82.24128521288702
828,828,828,64.0,512,2048,2048,1,465091183675060,465091188570542,465091183591469,465091193540233,4895482,9948764,4895482,100.0,49.206936660674636
829,829,829,64.0,512,2048,2048,4,465167172075261,465167188046165,465167171994236,465167182158894,15970904,10164658,10083633,63.13752183345414,99.20287529595193
830,830,830,64.0,512,2048,2048,8,465242410044469,465242442007084,465242409959749,465242420291269,31962615,10331520,10246800,32.0587035822945,99.17998513287493
831,831,831,64.0,512,2048,4096,1,465318660093540,465318676177061,465318660010471,465318670066962,16083521,10056491,9973422,62.01019043031685,99.17397629053713
832,832,832,64.0,512,2048,4096,4,465395099129936,465395161841228,465395099042777,465395109552384,62711292,10509607,10422448,16.619730940960363,99.17067308035399
833,833,833,64.0,512,4096,256,1,470595536583713,470595537230553,470595536500400,470595555198463,646840,18698063,646840,100.0,3.459395767358362
834,834,834,64.0,512,4096,256,4,470670417960001,470670420469022,470670417875234,470670436858789,2509021,18983555,2509021,100.0,13.216813183832008
835,835,835,64.0,512,4096,256,8,470745677364349,470745681049942,470745677280060,470745696047521,3685593,18767461,3685593,100.0,19.63820785347576
836,836,836,64.0,512,4096,256,16,470822102892125,470822107151671,470822102810538,470822121907594,4259546,19097056,4259546,100.0,22.304725922152606
837,837,837,64.0,512,4096,256,32,470896991802150,470896997046229,470896991721124,470897010592624,5244079,18871500,5244079,100.0,27.788352807143045
838,838,838,64.0,512,4096,512,1,470973132774524,470973134126378,470973132688874,470973151613454,1351854,18924580,1351854,100.0,7.143376497655431
839,839,839,64.0,512,4096,512,4,471049208213556,471049212267953,471049208130626,471049226908792,4054397,18778166,4054397,100.0,21.591016928916275
840,840,840,64.0,512,4096,512,8,471124227296447,471124232358470,471124227209689,471124246362752,5062023,19153063,5062023,100.0,26.429313159989082
841,841,841,64.0,512,4096,512,16,471198999911493,471199006675169,471198999827702,471199018873720,6763676,19046018,6763676,100.0,35.512283985030365
842,842,842,64.0,512,4096,1024,1,471275600974637,471275604152588,471275600889453,471275619926651,3177951,19037198,3177951,100.0,16.693375779355765
843,843,843,64.0,512,4096,1024,4,471351118634471,471351125438799,471351118549837,471351137759108,6804328,19209271,6804328,100.0,35.42210425372207
844,844,844,64.0,512,4096,1024,8,471426535556236,471426545516425,471426535472805,471426554833984,9960189,19361179,9960189,100.0,51.44412434800587
845,845,845,64.0,512,4096,2048,1,471501935722985,471501942462365,471501935636667,471501954781431,6739380,19144764,6739380,100.0,35.202209857483744
846,846,846,64.0,512,4096,2048,4,471577579183500,471577595296608,471577579100230,471577598945396,16113108,19845166,16113108,100.0,81.19412052285176
847,847,847,64.0,512,4096,2048,8,471653665398214,471653697378667,471653665314700,471653685171373,31980453,19856673,19773159,61.828889665821805,99.5794159474752
848,848,848,64.0,512,4096,4096,1,471729721274495,471729737502265,471729721193189,471729740981064,16227770,19787875,16227770,100.0,82.00865428955863
849,849,849,64.0,512,4096,4096,4,471806959125601,471807021681012,471806959040551,471806979093514,62555411,20052963,19967913,31.92036097404907,99.57587315151382
850,850,850,128.0,32,256,256,1,471882204009607,471882204129121,471882203925936,471882203977413,119514,51477,0,0.0,0.0
