,mode,prefill_len,prefill_batch,decode_batch_size,cu_mask,mean_q1,std_q1,mean_q2,std_q2,mean_q3,std_q3,decode_mean_q1,decode_std_q1,prefill_mean_q1,prefill_std_q1
601,prefill_and_decode,512.0,4.0,64.0,64.0,,,360.7852,3.517801117175327,73.9534,15.848701470467537,43.592999999999996,0.28147291166291477,340.00466666666665,0.9853209291054755
602,prefill_and_decode,512.0,4.0,64.0,96.0,,,344.1394,3.256012638181862,56.794,9.418417966941158,38.26066666666667,0.10119453213160087,327.49600000000004,0.8313055996443278
603,prefill_and_decode,512.0,4.0,64.0,128.0,,,329.9874,4.040625545630289,44.7184,4.020633320759308,36.016,0.2899430978657688,309.14799999999997,0.9079669597512826
604,prefill_and_decode,512.0,4.0,64.0,160.0,,,455.11319999999995,2.0408154497651103,39.282,3.0543583614238865,32.79533333333333,0.24050017325011078,442.09133333333335,4.278885641534891
605,prefill_and_decode,512.0,4.0,64.0,304.0,,,250.1806,2.9297356194714834,165.5952,87.30255140143385,19.752,0.18532943640987226,240.75133333333335,0.6838730388992875
606,prefill_and_decode,512.0,4.0,128.0,32.0,,,374.6254,3.3281218877919887,207.80360000000002,38.4687416911445,142.045,0.28078639568185154,354.02366666666666,2.825407286274549
607,prefill_and_decode,512.0,4.0,128.0,64.0,,,360.5288,3.907883212175065,115.6646,21.61346484948677,74.35666666666667,0.381174937965934,340.00466666666665,0.9853209291054755
608,prefill_and_decode,512.0,4.0,128.0,96.0,,,348.2366,2.4275646850290165,86.4778,13.726736764431672,57.59866666666667,0.3504487599255191,327.49600000000004,0.8313055996443278
609,prefill_and_decode,512.0,4.0,128.0,128.0,,,331.0612,3.607632492369454,60.9234,8.528606996456103,41.57533333333333,0.31298615517836276,309.14799999999997,0.9079669597512826
610,prefill_and_decode,512.0,4.0,128.0,160.0,,,458.529,3.455670557214642,55.3506,6.34771016194029,40.18533333333333,0.12951576480619303,442.09133333333335,4.278885641534891
611,prefill_and_decode,512.0,4.0,128.0,304.0,,,246.17919999999998,2.9311733486779694,169.8204,85.73201308612786,27.088333333333335,0.5076232198524145,240.75133333333335,0.6838730388992875
612,prefill_and_decode,512.0,8.0,1.0,32.0,,,572.197,12.170257022758404,56.6576,11.588488482110167,40.292,0.3609999999999971,529.0103333333333,27.19589697607587
613,prefill_and_decode,512.0,8.0,1.0,64.0,,,550.3392,15.825522209393286,30.501599999999996,5.2504713883612375,21.743,0.18085076720876697,513.2413333333333,6.82176196692128
614,prefill_and_decode,512.0,8.0,1.0,96.0,,,548.0862,24.446271519395335,24.753,2.544730634075048,20.473333333333333,0.4429450680765427,494.959,19.74101813483794
615,prefill_and_decode,512.0,8.0,1.0,128.0,,,650.4642,16.094453491808896,19.9258,1.1608474059927083,14.486666666666666,0.5043821302676506,613.7246666666666,13.090808009184691
616,prefill_and_decode,512.0,8.0,1.0,160.0,,,776.2562,29.076759425699468,20.647,0.5817233019228297,13.844999999999999,0.12274770873625308,750.7310000000001,6.111574919773091
617,prefill_and_decode,512.0,8.0,1.0,304.0,,,472.0482,19.303065642534598,158.58679999999998,81.66699504512214,13.457333333333333,0.2583047295992339,422.8473333333333,48.918372022516564
618,prefill_and_decode,512.0,8.0,2.0,32.0,,,572.6224,11.519596381818264,54.845600000000005,9.767300998740645,40.092,0.13856406460550724,529.0103333333333,27.19589697607587
619,prefill_and_decode,512.0,8.0,2.0,64.0,,,548.4469999999999,16.185964351869803,30.7586,5.332053666271562,21.42233333333333,0.18977442750100249,513.2413333333333,6.82176196692128
620,prefill_and_decode,512.0,8.0,2.0,96.0,,,545.7852,26.314015489848757,24.945,2.674747651648656,20.246333333333336,0.34222848118374694,494.959,19.74101813483794
621,prefill_and_decode,512.0,8.0,2.0,128.0,,,649.7108000000001,19.04487854253738,20.334600000000002,0.49314277851348565,14.272666666666666,0.12050034578097138,613.7246666666666,13.090808009184691
622,prefill_and_decode,512.0,8.0,2.0,160.0,,,784.066,38.27154655223642,19.276,1.2518023006848966,13.952,0.040000000000000924,750.7310000000001,6.111574919773091
623,prefill_and_decode,512.0,8.0,2.0,304.0,,,469.7228,20.701124877648557,152.3166,80.09824275101171,13.617666666666667,0.08326663997864553,422.8473333333333,48.918372022516564
624,prefill_and_decode,512.0,8.0,4.0,32.0,,,573.2077999999999,9.409116015864619,56.7778,11.282169946424316,40.492,0.03999999999999915,529.0103333333333,27.19589697607587
625,prefill_and_decode,512.0,8.0,4.0,64.0,,,553.4744000000001,18.621671871773504,29.7562,5.870630647553976,21.89033333333333,0.2503604068804265,513.2413333333333,6.82176196692128
626,prefill_and_decode,512.0,8.0,4.0,96.0,,,552.031,18.43406139460321,25.6906,2.852156342138349,20.727333333333334,0.1447768397684307,494.959,19.74101813483794
627,prefill_and_decode,512.0,8.0,4.0,128.0,,,654.4492,22.083155485573165,20.342599999999997,1.187394121595689,14.940666666666667,0.27300976783502373,613.7246666666666,13.090808009184691
628,prefill_and_decode,512.0,8.0,4.0,160.0,,,782.366,34.501426513986324,20.631,0.9751648578573785,14.994666666666667,0.2502005861970225,750.7310000000001,6.111574919773091
629,prefill_and_decode,512.0,8.0,4.0,304.0,,,469.3298,26.139638524662114,155.0346,79.85810052086137,13.684666666666667,0.34076433694465974,422.8473333333333,48.918372022516564
630,prefill_and_decode,512.0,8.0,8.0,32.0,,,568.2684,15.00056651596868,56.1202,11.666137222748585,42.297,0.0800000000000054,529.0103333333333,27.19589697607587
631,prefill_and_decode,512.0,8.0,8.0,64.0,,,551.8064,21.78963185324618,30.5096,6.4353742936988505,22.759,0.30605064940300303,513.2413333333333,6.82176196692128
632,prefill_and_decode,512.0,8.0,8.0,96.0,,,551.9588,21.268586770164113,25.330000000000002,2.28451056027325,21.676333333333332,0.1011945321316,494.959,19.74101813483794
633,prefill_and_decode,512.0,8.0,8.0,128.0,,,654.1526,25.260650799217373,20.447,1.6767449120244855,14.46,0.26688386987601853,613.7246666666666,13.090808009184691
634,prefill_and_decode,512.0,8.0,8.0,160.0,,,784.3308,36.1633039032663,20.2144,1.7537352422757537,14.62,0.023388031127052615,750.7310000000001,6.111574919773091
635,prefill_and_decode,512.0,8.0,8.0,304.0,,,475.05519999999996,10.421272076862806,153.7838,79.46921527673469,13.618,0.23551645377765035,422.8473333333333,48.918372022516564
636,prefill_and_decode,512.0,8.0,16.0,32.0,,,575.0196,12.478293084392577,57.0022,11.669309778217391,43.82033333333334,0.223788590713054,529.0103333333333,27.19589697607587
637,prefill_and_decode,512.0,8.0,16.0,64.0,,,546.1616,18.92113624495105,30.3414,5.743634937911705,23.761333333333337,0.2017927980214682,513.2413333333333,6.82176196692128
638,prefill_and_decode,512.0,8.0,16.0,96.0,,,555.2783999999999,22.333335539054627,25.5628,2.0535412584119173,22.358,1.1351982205764766,494.959,19.74101813483794
639,prefill_and_decode,512.0,8.0,16.0,128.0,,,652.2764,23.80548651676754,19.9814,0.8692682554884894,15.021,0.12209422590769843,613.7246666666666,13.090808009184691
640,prefill_and_decode,512.0,8.0,16.0,160.0,,,778.5014,31.442129973969557,20.1178,0.9814681349896188,15.315333333333333,0.2777054794802091,750.7310000000001,6.111574919773091
641,prefill_and_decode,512.0,8.0,16.0,304.0,,,470.31620000000004,22.042620844627375,158.8434,82.35407398422984,14.660333333333334,0.9404490062376228,422.8473333333333,48.918372022516564
642,prefill_and_decode,512.0,8.0,32.0,32.0,,,571.9248,9.166489115250211,94.52839999999999,18.17379359957629,72.03166666666667,0.20132891827388988,529.0103333333333,27.19589697607587
643,prefill_and_decode,512.0,8.0,32.0,64.0,,,549.249,15.902806151745683,49.4812,9.059847167585115,37.980333333333334,0.2957944105850093,513.2413333333333,6.82176196692128
644,prefill_and_decode,512.0,8.0,32.0,96.0,,,558.117,21.23984764540462,37.2936,5.708339539655993,29.026333333333337,0.26283137813688107,494.959,19.74101813483794
645,prefill_and_decode,512.0,8.0,32.0,128.0,,,656.8952,24.023551053081167,25.8512,3.156909358850837,21.249,0.18330302779823368,613.7246666666666,13.090808009184691
646,prefill_and_decode,512.0,8.0,32.0,160.0,,,782.2858,37.10430250927778,25.4422,1.8970994175319333,21.86366666666667,0.37223693171598904,750.7310000000001,6.111574919773091
647,prefill_and_decode,512.0,8.0,32.0,304.0,,,470.27619999999996,21.090140189197424,176.4838,91.1823669861668,15.689,0.48368274726312094,422.8473333333333,48.918372022516564
648,prefill_and_decode,512.0,8.0,64.0,32.0,,,556.9064000000001,10.596201479775674,144.3464,34.96929784539575,82.76233333333333,0.15143755588800406,529.0103333333333,27.19589697607587
649,prefill_and_decode,512.0,8.0,64.0,64.0,,,527.287,12.158872542304271,70.81800000000001,14.965009939856367,43.592999999999996,0.28147291166291477,513.2413333333333,6.82176196692128
650,prefill_and_decode,512.0,8.0,64.0,96.0,,,536.5076,17.42975039408196,51.9668,7.068311163212892,38.26066666666667,0.10119453213160087,494.959,19.74101813483794
651,prefill_and_decode,512.0,8.0,64.0,128.0,,,626.522,8.011009830227374,41.550799999999995,2.856927230434824,36.016,0.2899430978657688,613.7246666666666,13.090808009184691
652,prefill_and_decode,512.0,8.0,64.0,160.0,,,757.221,28.320233817890685,37.349599999999995,2.5294343834146034,32.79533333333333,0.24050017325011078,750.7310000000001,6.111574919773091
653,prefill_and_decode,512.0,8.0,64.0,304.0,,,487.05879999999996,22.34983544011006,257.00419999999997,157.63118186037937,19.752,0.18532943640987226,422.8473333333333,48.918372022516564
654,prefill_and_decode,512.0,8.0,128.0,32.0,,,557.8524,7.866816020474894,231.95479999999998,52.44491574213843,142.045,0.28078639568185154,529.0103333333333,27.19589697607587
