,mode,prefill_len,prefill_batch,decode_batch_size,cu_mask,baseline_mean_q1,baseline_std_q1,baseline_mean_q2,baseline_std_q2,baseline_mean_q3,baseline_std_q3,baseline_decode_mean_q1,baseline_decode_std_q1,baseline_prefill_mean_q1,baseline_prefill_std_q1,Unnamed: 0,mean_q1,std_q1,mean_q2,std_q2,mean_q3,std_q3,decode_mean_q1,decode_std_q1,prefill_mean_q1,prefill_std_q1,num_pairs,total_duration_avg,overlap_avg,total_duration_us_avg,overlap_us_avg
1332,prefill_and_decode,8192.0,4.0,64.0,32.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1560,,,3553.1232000000005,190.08316686571703,146.6316,36.48687035496467,82.76233333333333,0.151437555888004,3387.565666666667,70.19196864551793,3,0 days 00:00:00.000201354,0 days 00:00:00.000157734,201.35399999999998,157.734
1333,prefill_and_decode,8192.0,4.0,64.0,64.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1561,,,3765.5452,150.65418230072484,73.0472,17.944329485940674,43.593,0.2814729116629147,3561.0826666666667,38.90622481471743,3,0 days 00:00:00.000117656,0 days 00:00:00.000075292,117.656,75.292
1334,prefill_and_decode,8192.0,4.0,64.0,96.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1562,,,4055.2404,154.98196746815464,55.535,9.94153116979472,38.26066666666667,0.1011945321316008,3842.246000000001,36.455102948695554,3,0 days 00:00:00.000098158,0 days 00:00:00.000056917,98.158,56.916999999999994
1335,prefill_and_decode,8192.0,4.0,64.0,128.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1563,,,4583.9944000000005,88.37004931989114,42.9868,4.119531308292243,36.016,0.2899430978657688,4368.1286666666665,19.02427000789597,3,0 days 00:00:00.000085489,0 days 00:00:00.000042791,85.48899999999999,42.791
1336,prefill_and_decode,8192.0,4.0,64.0,160.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1564,,,5328.137000000001,177.93114580786585,37.0366,3.742272344445284,32.79533333333333,0.2405001732501107,4969.250666666667,41.029560737757535,3,0 days 00:00:00.000078539,0 days 00:00:00.000036470,78.539,36.47
1337,prefill_and_decode,8192.0,4.0,64.0,304.0,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,1565,,,3449.9352,130.83347042595787,240.0694,132.88862471746782,19.752,0.1853294364098722,3409.095,214.88139661915835,3,0 days 00:00:00.000336543,0 days 00:00:00.000294246,336.543,294.24600000000004
1338,prefill_and_decode,8192.0,4.0,128.0,32.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1566,,,3562.6312,189.30184038117548,232.9172,51.6070663058849,142.045,0.2807863956818515,3387.565666666667,70.19196864551793,3,0 days 00:00:00.000292509,0 days 00:00:00.000250159,292.509,250.15900000000002
1339,prefill_and_decode,8192.0,4.0,128.0,64.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1567,,,3785.0276,173.44149824306754,112.1368,22.51382572331944,74.35666666666667,0.381174937965934,3561.0826666666667,38.90622481471743,3,0 days 00:00:00.000159899,0 days 00:00:00.000117041,159.899,117.04100000000001
1340,prefill_and_decode,8192.0,4.0,128.0,96.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1568,,,4048.0858,146.8508781390155,81.10560000000001,13.965629749495722,57.59866666666667,0.3504487599255191,3842.246000000001,36.455102948695554,3,0 days 00:00:00.000124418,0 days 00:00:00.000081934,124.418,81.93400000000001
1341,prefill_and_decode,8192.0,4.0,128.0,128.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1569,,,4596.821,112.73697380407182,56.080200000000005,6.62769441057748,41.57533333333333,0.3129861551783627,4368.1286666666665,19.02427000789597,3,0 days 00:00:00.000099160,0 days 00:00:00.000056195,99.16000000000001,56.195
1342,prefill_and_decode,8192.0,4.0,128.0,160.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1570,,,5339.9372,164.44288369430885,50.4514,4.652703977258817,40.18533333333333,0.129515764806193,4969.250666666667,41.029560737757535,3,0 days 00:00:00.000092558,0 days 00:00:00.000049927,92.558,49.927
1343,prefill_and_decode,8192.0,4.0,128.0,304.0,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,1571,,,3488.1964,196.62936018636685,278.2364,141.7699044624775,27.08833333333333,0.5076232198524145,3409.095,214.88139661915835,3,0 days 00:00:00.000396961,0 days 00:00:00.000353916,396.96099999999996,353.916
1344,prefill_and_decode,8192.0,8.0,1.0,32.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1572,,,6925.3348,428.7315986006868,56.425,10.553157063173083,40.292,0.3609999999999971,6579.494333333333,107.72935812643296,3,0 days 00:00:00.000107993,0 days 00:00:00.000061286,107.993,61.285999999999994
1345,prefill_and_decode,8192.0,8.0,1.0,64.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1573,,,7285.9998,406.4957119499542,28.7858,4.53556332774662,21.743,0.1808507672087669,6985.582666666666,62.704735884408,3,0 days 00:00:00.000073689,0 days 00:00:00.000030296,73.68900000000001,30.296
1346,prefill_and_decode,8192.0,8.0,1.0,96.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1574,,,7823.974799999999,359.19762409319947,24.1836,1.639464638227979,20.473333333333333,0.4429450680765427,7378.134000000001,30.269973306892577,3,0 days 00:00:00.000067087,0 days 00:00:00.000024349,67.087,24.349
1347,prefill_and_decode,8192.0,8.0,1.0,128.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1575,,,8781.117,286.4084407956586,20.078,0.4214979240755518,14.486666666666666,0.5043821302676506,8399.016666666668,12.712151994580708,3,0 days 00:00:00.000062155,0 days 00:00:00.000020286,62.155,20.285999999999998
1348,prefill_and_decode,8192.0,8.0,1.0,160.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1576,,,10360.7152,442.6451769936054,19.252,0.3148976024043364,13.845,0.122747708736253,9649.250666666669,25.191635761366665,3,0 days 00:00:00.000061794,0 days 00:00:00.000019377,61.794,19.377000000000002
1349,prefill_and_decode,8192.0,8.0,1.0,304.0,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,1577,,,6617.0614000000005,352.4547638772957,128.5504,65.28302128654893,13.457333333333333,0.2583047295992339,6369.441666666667,90.5393308807465,3,0 days 00:00:00.000210655,0 days 00:00:00.000169067,210.655,169.067
1350,prefill_and_decode,8192.0,8.0,2.0,32.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1578,,,6902.579,460.5410305901093,55.952,10.725986364899034,40.092,0.1385640646055072,6579.494333333333,107.72935812643296,3,0 days 00:00:00.000103316,0 days 00:00:00.000060151,103.316,60.151
1351,prefill_and_decode,8192.0,8.0,2.0,64.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1579,,,7291.7332,409.0479445409792,28.841999999999995,4.333741166705736,21.42233333333333,0.1897744275010024,6985.582666666666,62.704735884408,3,0 days 00:00:00.000072926,0 days 00:00:00.000030068,72.926,30.068
1352,prefill_and_decode,8192.0,8.0,2.0,96.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1580,,,7845.505,359.5274403074127,25.0412,1.42480093346404,20.246333333333336,0.3422284811837469,7378.134000000001,30.269973306892577,3,0 days 00:00:00.000067915,0 days 00:00:00.000025364,67.915,25.364
1353,prefill_and_decode,8192.0,8.0,2.0,128.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1581,,,8768.914,283.50489420378665,20.2864,1.6914540490359178,14.272666666666666,0.1205003457809713,8399.016666666668,12.712151994580708,3,0 days 00:00:00.000062797,0 days 00:00:00.000020620,62.797000000000004,20.619999999999997
1354,prefill_and_decode,8192.0,8.0,2.0,160.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1582,,,10157.4434,405.4518402884616,19.4848,1.3942208218212788,13.952,0.0400000000000009,9649.250666666669,25.191635761366665,3,0 days 00:00:00.000060972,0 days 00:00:00.000019297,60.972,19.296999999999997
1355,prefill_and_decode,8192.0,8.0,2.0,304.0,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,1583,,,6618.064,288.4060107704073,129.23139999999998,66.50849594074428,13.617666666666668,0.0832666399786455,6369.441666666667,90.5393308807465,3,0 days 00:00:00.000214450,0 days 00:00:00.000171204,214.45000000000002,171.204
1356,prefill_and_decode,8192.0,8.0,4.0,32.0,,,6640.755,289.1032298323559,132.6714,65.65788999655716,13.684666666666669,0.3407643369446597,6369.441666666667,90.5393308807465,1584,,,6917.4038,390.63001146250906,55.8958,10.438142253293924,40.492,0.0399999999999991,6579.494333333333,107.72935812643296,3,0 days 00:00:00.000104826,0 days 00:00:00.000060057,104.82600000000001,60.056999999999995
1357,prefill_and_decode,8192.0,8.0,4.0,64.0,,,6640.755,289.1032298323559,132.6714,65.65788999655716,13.684666666666669,0.3407643369446597,6369.441666666667,90.5393308807465,1585,,,7309.9662,395.94789111598993,28.6898,4.574157922503331,21.89033333333333,0.2503604068804265,6985.582666666666,62.704735884408,3,0 days 00:00:00.000072766,0 days 00:00:00.000029895,72.766,29.895
1358,prefill_and_decode,8192.0,8.0,4.0,96.0,,,6640.755,289.1032298323559,132.6714,65.65788999655716,13.684666666666669,0.3407643369446597,6369.441666666667,90.5393308807465,1586,,,7826.2678,387.3908256105189,24.7206,1.3447508319387649,20.72733333333333,0.1447768397684307,7378.134000000001,30.269973306892577,3,0 days 00:00:00.000066672,0 days 00:00:00.000024629,66.672,24.629
1359,prefill_and_decode,8192.0,8.0,4.0,128.0,,,6640.755,289.1032298323559,132.6714,65.65788999655716,13.684666666666669,0.3407643369446597,6369.441666666667,90.5393308807465,1587,,,8749.6764,262.05558247020736,19.8694,0.807204930609323,14.940666666666669,0.2730097678350237,8399.016666666668,12.712151994580708,3,0 days 00:00:00.000064374,0 days 00:00:00.000020259,64.37400000000001,20.259
